run,mcs,phase,is_growth_window,tumor_cells,normal_cells,hypoxic_cells,necrotic_cells,tumor_like_cells,hypoxic_fraction,necrotic_fraction,avg_tumor_volume,total_tumor_volume,avg_tumor_target_volume,avg_tumor_volume_growth_rate,avg_tumor_target_growth_rate,total_tumor_volume_growth_rate,endothelial_cells,vascular_like_cells,active_neovascular_cells,vascular_cells,inactive_neovascular_cells,avg_endothelial_volume,avg_vascular_volume,avg_endothelial_volume_growth_rate,avg_vascular_volume_growth_rate,mean_tumor_oxygen,mean_tumor_vegf,mean_tumor_vegf1,mean_tumor_vegf2,mean_endothelial_oxygen,mean_endothelial_vegf,mean_vascular_oxygen,mean_vascular_vegf1,mean_vascular_vegf2
5,0,growth,1,204,204,0,0,204,0.0,0.0,16.0,3264.0,22.5,0.0,0.0,0.0,9,13,0,4,9,64.0,1900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,10,growth,1,204,204,0,0,204,0.0,0.0,17.931372549019606,3658.0,22.5,0.1931372549019608,0.0,39.4,9,13,0,4,9,39.55555555555556,1900.0,-2.4444444444444446,0.0,0.0007699185815396,0.0,0.0,0.0,70.0,0.0,90.0,1.6050463020801544,0.0
5,20,growth,1,204,204,0,0,204,0.0,0.0,19.024509803921568,3881.0,22.5,0.109313725490196,0.0,22.3,9,13,0,4,9,39.666666666666664,1900.0,0.0111111111111111,0.0,0.0785774412486752,0.0,0.0,0.0,70.0,0.0,90.0,2.565719962120056,0.0
5,30,growth,1,204,204,0,0,204,0.0,0.0,19.774509803921568,4034.0,22.5,0.075,0.0,15.3,9,13,0,4,9,39.333333333333336,1900.0,-0.0333333333333333,0.0,0.4020224533399896,0.0,0.0,0.0,70.0,0.0,90.0,3.1397003531455994,0.0
5,40,growth,1,204,204,0,0,204,0.0,0.0,20.28921568627451,4139.0,22.5,0.0514705882352941,0.0,10.5,9,13,0,4,9,39.44444444444444,1900.0,0.0111111111111111,0.0,0.8807854565298733,0.0,0.0,0.0,70.0,0.0,90.0,3.481731116771698,0.0
5,50,growth,1,204,204,0,0,204,0.0,0.0,20.720588235294116,4227.0,22.5,0.0431372549019607,0.0,8.8,9,13,0,4,9,39.333333333333336,1900.0,-0.0111111111111111,0.0,1.487088819454406,0.0,0.0,0.0,70.0,0.0,90.0,3.685088038444519,0.0
5,60,growth,1,204,204,0,0,204,0.0,0.0,20.970588235294116,4278.0,22.5,0.025,0.0,5.1,9,13,0,4,9,39.888888888888886,1900.0,0.0555555555555555,0.0,2.1536353178614496,0.0,0.0,0.0,70.0,0.0,90.0,3.8058248162269592,0.0
5,70,growth,1,204,204,0,0,204,0.0,0.0,21.225490196078432,4330.0,22.5,0.0254901960784313,0.0,5.2,9,13,0,4,9,40.0,1900.0,0.0111111111111111,0.0,2.9148368736838592,0.0,0.0,0.0,70.0,0.0,90.0,3.877457916736603,0.0
5,80,growth,1,204,204,0,0,204,0.0,0.0,21.392156862745097,4364.0,22.5,0.0166666666666666,0.0,3.4,9,13,0,4,9,39.666666666666664,1900.0,-0.0333333333333333,0.0,3.6387443869721654,0.0,1.5112042262326461e-46,0.0,70.0,0.0,90.0,3.919949173927307,0.0
5,90,growth,1,204,204,0,0,204,0.0,0.0,21.44607843137255,4375.0,22.5,0.005392156862745,0.0,1.1,9,13,0,4,9,39.77777777777778,1900.0,0.0111111111111111,0.0,4.302348086208689,0.0,2.4085160811088755e-43,0.0,70.0,0.0,90.0,3.94515722990036,0.0
5,100,growth,1,204,204,0,0,204,0.0,0.0,21.40196078431373,4366.0,22.5,-0.0044117647058823,0.0,-0.9,9,13,0,4,9,39.888888888888886,1900.0,0.0111111111111111,0.0,4.979543763194599,0.0,3.511924525845588e-40,0.0,70.0,0.0,90.0,3.9601157307624817,0.0
5,110,growth,1,204,204,0,0,204,0.0,0.0,21.431372549019606,4372.0,22.5,0.0029411764705882,0.0,0.6,9,13,0,4,9,39.666666666666664,1900.0,-0.0222222222222222,0.0,5.57162349218247,0.0,3.517377668515843e-38,0.0,70.0,0.0,90.0,3.9689902663230896,0.0
5,120,growth,1,204,204,0,0,204,0.0,0.0,21.470588235294116,4380.0,22.5,0.0039215686274509,0.0,0.8,9,13,0,4,9,39.888888888888886,1900.0,0.0222222222222222,0.0,6.170021709566023,0.0,1.981679213682539e-36,0.0,70.0,0.0,90.0,3.974247455596924,0.0
5,130,growth,1,204,204,0,0,204,0.0,0.0,21.44607843137255,4375.0,22.5,-0.0024509803921568,0.0,-0.5,9,13,0,4,9,39.666666666666664,1900.0,-0.0222222222222222,0.0,6.681608025642002,0.0,1.8636863457441094e-34,0.0,70.0,0.0,90.0,3.977348506450653,0.0
5,140,growth,1,204,204,0,0,204,0.0,0.0,21.436274509803923,4373.0,22.5,-0.0009803921568627,0.0,-0.2,9,13,0,4,9,39.22222222222222,1900.0,-0.0444444444444444,0.0,7.17119920721241,0.0,8.884145264909503e-34,0.0,70.0,0.0,90.0,3.979152381420135,0.0
5,150,growth,1,204,204,0,0,204,0.0,0.0,21.544117647058822,4395.0,22.5,0.0107843137254901,0.0,2.2,9,13,0,4,9,39.333333333333336,1900.0,0.0111111111111111,0.0,7.611731516964295,0.0,4.576526169531603e-32,0.0,70.0,0.0,90.0,3.980173587799072,0.0
5,160,growth,1,204,204,0,0,204,0.0,0.0,21.55392156862745,4397.0,22.5,0.0009803921568627,0.0,0.2,9,13,0,4,9,39.666666666666664,1900.0,0.0333333333333333,0.0,7.998458965444097,0.0,1.215179057368373e-31,0.0,70.0,0.0,90.0,3.98071563243866,0.0
5,170,growth,1,204,204,0,0,204,0.0,0.0,21.514705882352946,4389.0,22.5,-0.0039215686274509,0.0,-0.8,9,13,0,4,9,40.0,1900.0,0.0333333333333333,0.0,8.321036479052376,0.0,3.0277955311035503e-30,0.0,70.0,0.0,90.0,3.9809510111808777,0.0
5,180,growth,1,204,204,0,0,204,0.0,0.0,21.50980392156863,4388.0,22.5,-0.0004901960784313,0.0,-0.1,9,13,0,4,9,39.333333333333336,1900.0,-0.0666666666666666,0.0,8.664535790681839,0.0,5.1887150713622484e-30,0.0,70.0,0.0,90.0,3.9810208678245544,0.0
5,190,growth,1,204,204,0,0,204,0.0,0.0,21.524509803921568,4391.0,22.5,0.0014705882352941,0.0,0.3,9,13,0,4,9,39.44444444444444,1900.0,0.0111111111111111,0.0,8.978923729237389,0.0,2.4324439252120458e-29,0.0,70.0,0.0,90.0,3.9810439348220825,0.0
5,200,growth,1,204,204,0,0,204,0.0,0.0,21.504901960784313,4387.0,22.5,-0.0019607843137254,0.0,-0.4,9,13,0,4,9,39.77777777777778,1900.0,0.0333333333333333,0.0,9.188530423477584,0.0,9.84085958643773e-29,0.0,70.0,0.0,90.0,3.981077253818512,0.0
5,210,growth,1,204,204,0,0,204,0.0,0.0,21.49019607843137,4384.0,22.5,-0.0014705882352941,0.0,-0.3,9,13,0,4,9,39.0,1900.0,-0.0777777777777777,0.0,9.384116390172172,0.0,3.372826062565746e-28,0.0,70.0,0.0,90.0,3.9811177849769592,0.0
5,220,growth,1,204,204,0,0,204,0.0,0.0,21.50980392156863,4388.0,22.5,0.0019607843137254,0.0,0.4,9,13,0,4,9,39.888888888888886,1900.0,0.0888888888888888,0.0,9.63031865568722,0.0,1.0730793148487304e-27,0.0,70.0,0.0,90.0,3.9811386466026306,0.0
5,230,growth,1,204,204,0,0,204,0.0,0.0,21.529411764705884,4392.0,22.5,0.0019607843137254,0.0,0.4,9,13,0,4,9,39.333333333333336,1900.0,-0.0555555555555555,0.0,9.861760805050531,0.0,4.969356135404698e-27,0.0,70.0,0.0,90.0,3.9811450242996216,0.0
5,240,growth,1,204,204,0,0,204,0.0,0.0,21.57843137254902,4402.0,22.5,0.0049019607843137,0.0,1.0,9,13,0,4,9,39.55555555555556,1900.0,0.0222222222222222,0.0,9.979469254320742,0.0,7.39958638766857e-27,0.0,70.0,0.0,90.0,3.981150209903717,0.0
5,250,growth,1,204,204,0,0,204,0.0,0.0,21.573529411764707,4401.0,22.5,-0.0004901960784313,0.0,-0.1,9,13,0,4,9,39.55555555555556,1900.0,0.0,0.0,10.150665649012025,0.0,1.672845181676793e-26,0.0,70.0,0.0,90.0,3.981151938438415,0.0
5,260,growth,1,204,204,0,0,204,0.0,0.0,21.612745098039216,4409.0,22.5,0.0039215686274509,0.0,0.8,9,13,0,4,9,39.44444444444444,1900.0,-0.0111111111111111,0.0,10.252846702641133,0.0,5.585964892764111e-26,0.0,70.0,0.0,90.0,3.981165707111358,0.0
5,270,growth,1,204,204,0,0,204,0.0,0.0,21.563725490196077,4399.0,22.5,-0.0049019607843137,0.0,-1.0,9,13,0,4,9,39.333333333333336,1900.0,-0.0111111111111111,0.0,10.365352464657205,0.0,1.104289389590928e-25,0.0,70.0,0.0,90.0,3.9812086820602417,0.0
5,280,growth,1,204,204,0,0,204,0.0,0.0,21.647058823529413,4416.0,22.5,0.0083333333333333,0.0,1.7,9,13,0,4,9,39.333333333333336,1900.0,0.0,0.0,10.44411353036469,0.0,1.2564971863887158e-25,0.0,70.0,0.0,90.0,3.981273591518402,0.0
5,290,growth,1,204,204,0,0,204,0.0,0.0,21.612745098039216,4409.0,22.5,-0.0034313725490196,0.0,-0.7,9,13,0,4,9,39.666666666666664,1900.0,0.0333333333333333,0.0,10.53453898780486,0.0,3.4667388071885575e-25,0.0,70.0,0.0,90.0,3.981330692768097,0.0
5,300,growth,1,204,204,0,0,204,0.0,0.0,21.50980392156863,4388.0,22.5,-0.0102941176470588,0.0,-2.1,9,13,0,4,9,39.55555555555556,1900.0,-0.0111111111111111,0.0,10.603418948019252,0.0,5.808387592822107e-25,0.0,70.0,0.0,90.0,3.981374680995941,0.0
5,310,growth,1,204,0,100,104,204,0.4901960784313725,0.5098039215686274,20.92156862745098,4268.0,12.403441831177355,-0.0588235294117647,-1.0096558168822645,-12.0,9,13,0,4,9,39.77777777777778,1900.0,0.0222222222222222,0.0,11.665337221295228,2.5261094531080888,1.940657830828934e-25,2.5261094531080888,70.0,6.05841037055045e-08,90.0,3.981421709060669,4.171530954000246e-09
5,320,growth,1,201,0,97,104,201,0.4825870646766169,0.5174129353233831,19.243781094527364,3868.0,13.559204196455466,-0.1990049751243781,0.0970636367797851,-40.0,9,13,0,4,9,40.0,1900.0,0.0222222222222222,0.0,12.296705179546604,5.090940884096706,2.063549499784414e-26,5.090940884096706,70.0,0.0001436145797079,90.0,3.981484055519104,5.570628491113894e-05
5,330,growth,1,178,0,97,81,178,0.5449438202247191,0.4550561797752809,20.073033707865168,3573.0,16.819084081756934,-0.1657303370786516,0.1507847882388683,-29.5,9,13,0,4,9,39.666666666666664,1900.0,-0.0333333333333333,0.0,12.739397311478518,8.10483755422442,2.473383866047514e-27,8.10483755422442,70.0,0.0022350044620162,90.0,3.981553018093109,0.0013993868778925
5,340,growth,1,131,0,91,40,131,0.6946564885496184,0.3053435114503817,25.64885496183206,3360.0,23.418442296617815,-0.1625954198473282,0.0565030338199994,-21.3,9,13,0,4,9,39.333333333333336,1900.0,-0.0333333333333333,0.0,13.470310262141338,11.538967918803674,4.097918206104608e-27,11.538967918803674,70.0,0.0090630292563421,90.0,3.981609582901001,0.007389769423753
5,350,growth,1,104,0,87,17,104,0.8365384615384616,0.1634615384615384,31.317307692307693,3257.0,30.59269204506507,-0.0990384615384615,0.1094461844517634,-10.3,9,13,0,4,9,39.666666666666664,1900.0,0.0333333333333333,0.0,14.371545186409584,14.10188944523151,2.3896967446172508e-27,14.10188944523151,70.0,0.0208499843623333,90.0,3.981649816036224,0.0204840176738798
5,360,growth,1,87,0,84,3,87,0.9655172413793104,0.0344827586206896,37.52873563218391,3265.0,38.09182866414388,0.0091954022988505,0.1521254265445402,0.8,9,13,0,4,9,39.888888888888886,1900.0,0.0222222222222222,0.0,15.4440380074512,15.80966217216404,3.859679888247185e-27,15.80966217216404,70.0,0.0374541377144244,90.0,3.98168683052063,0.0407744850963354
5,370,growth,1,84,2,82,0,84,0.9761904761904762,0.0,39.79761904761905,3343.0,42.27772644587925,0.0928571428571428,0.2825475329444522,7.8,9,13,0,4,9,39.77777777777778,1900.0,-0.0111111111111111,0.0,16.09828782081604,17.068514483315603,5.781197966124481e-27,17.068514483315603,70.0,0.0587589688107578,90.0,3.9817283749580383,0.0669244229793548
5,380,growth,1,84,3,81,0,84,0.9642857142857144,0.0,42.19047619047619,3544.0,45.109885715302966,0.2392857142857143,0.2832159269423712,20.1,9,13,0,4,9,39.666666666666664,1900.0,-0.0111111111111111,0.0,16.768601667313348,17.904130470185052,2.818714244096304e-26,17.904130470185052,70.0,0.0811491941308809,90.0,3.981770694255829,0.0972548257559537
5,390,growth,1,84,9,75,0,84,0.8928571428571429,0.0,45.035714285714285,3783.0,47.89795843760172,0.2845238095238095,0.2788072722298758,23.9,9,13,0,4,9,39.22222222222222,1900.0,-0.0444444444444444,0.0,17.351719243185862,18.36554349036444,1.0495406524953472e-25,18.36554349036444,70.0,0.1061846458663543,90.0,3.981808066368103,0.1303439773619175
5,400,growth,1,105,18,87,0,105,0.8285714285714286,0.0,37.352380952380955,3922.0,39.26131613595145,0.1323809523809523,0.094294938587007,13.9,9,13,0,4,9,39.888888888888886,1900.0,0.0666666666666666,0.0,18.5614074525379,17.71172863188244,4.527134412127878e-25,17.71172863188244,70.0,0.1317564714699983,90.0,3.9818387627601624,0.1652243211865425
5,410,growth,1,157,26,131,0,157,0.8343949044585988,0.0,25.11464968152866,3943.0,26.35360460220629,0.0133757961783439,0.0096036485805632,2.1,9,13,0,4,9,39.44444444444444,1900.0,-0.0444444444444444,0.0,18.10730779854355,18.739741537980972,3.587167086048699e-25,18.739741537980972,70.0,0.1590499786867035,90.0,3.9818660020828247,0.2013263218104839
5,420,growth,1,161,28,133,0,161,0.8260869565217391,0.0,25.1055900621118,4042.0,28.12112818889736,0.0614906832298136,0.2422271527118564,9.9,9,13,0,4,9,39.55555555555556,1900.0,0.0111111111111111,0.0,18.039608949459858,19.223194003845595,4.2384597740876065e-25,19.223194003845595,70.0,0.1902556558036142,90.0,3.981895387172699,0.2381023354828357
5,430,growth,1,166,34,132,0,166,0.7951807228915663,0.0,25.674698795180724,4262.0,29.59024044404547,0.1325301204819277,0.2316134188548628,22.0,9,13,0,4,9,40.333333333333336,1900.0,0.0777777777777777,0.0,18.09179226174412,19.43953006813325,1.7895234637358868e-24,19.43953006813325,70.0,0.2193592275596327,90.0,3.981929004192352,0.2747980430722236
5,440,growth,1,168,43,125,0,168,0.7440476190476191,0.0,27.267857142857142,4581.0,31.645649183364142,0.1898809523809523,0.240767350650969,31.9,9,13,0,4,9,41.77777777777778,1900.0,0.1444444444444444,0.0,18.51898533957345,19.119828542073567,6.5064132763804854e-24,19.119828542073567,70.0,0.249934299952454,90.0,3.981964111328125,0.310611329972744
5,450,growth,1,168,47,121,0,168,0.7202380952380952,0.0,29.279761904761905,4919.0,34.059053193955194,0.2011904761904762,0.2413404010591053,33.8,9,13,0,4,9,42.666666666666664,1900.0,0.0888888888888888,0.0,18.871131743703568,18.779830773671467,2.9453834305046266e-23,18.779830773671467,70.0,0.282141031904353,90.0,3.9819971919059753,0.3449453115463257
5,460,growth,1,168,52,116,0,168,0.6904761904761905,0.0,31.470238095238095,5287.0,36.40642407962254,0.219047619047619,0.2347370885667346,36.8,9,13,0,4,9,44.111111111111114,1900.0,0.1444444444444444,0.0,19.155703754652116,18.44160586879367,9.409659925685732e-23,18.44160586879367,70.0,0.3093125451770093,90.0,3.9820277094841,0.3775631859898567
5,470,growth,1,168,57,111,0,168,0.6607142857142857,0.0,33.904761904761905,5696.0,38.714946826299034,0.2434523809523809,0.230852274667649,40.9,9,13,0,4,9,45.333333333333336,1900.0,0.1222222222222222,0.0,19.446680369831267,18.109847051756724,6.081096926072376e-22,18.109847051756724,70.0,0.3446644271413485,90.0,3.9820573329925537,0.4085267186164856
5,480,growth,1,168,62,106,0,168,0.6309523809523809,0.0,36.285714285714285,6096.0,40.96615582420712,0.238095238095238,0.2251208997908092,40.0,9,13,0,4,9,46.44444444444444,1900.0,0.1111111111111111,0.0,19.6042643842243,17.895077855814073,3.0807997509103484e-21,17.895077855814073,70.0,0.3704205933544371,90.0,3.982087314128876,0.4380491226911545
5,490,growth,1,168,63,104,1,168,0.6190476190476191,0.0059523809523809,38.54761904761905,6476.0,42.915166048776534,0.2261904761904762,0.1949010224569411,38.0,9,13,0,4,9,47.44444444444444,1900.0,0.1,0.0,19.706769199598405,17.69083817799886,9.009578028857594e-21,17.69083817799886,70.0,0.4003845213188065,90.0,3.982117712497711,0.4664819538593292
5,500,growth,1,177,68,102,7,177,0.576271186440678,0.03954802259887,38.83050847457627,6873.0,41.24540699673238,0.2242937853107344,0.0512368035181767,39.7,9,13,0,4,9,49.111111111111114,1900.0,0.1666666666666666,0.0,19.779558661293848,17.57467691777116,3.650023230786222e-20,17.57467691777116,70.0,0.4280789055758052,90.0,3.982147216796875,0.4943950921297073
5,510,growth,1,257,66,176,15,257,0.6848249027237354,0.0583657587548638,27.28793774319066,7013.0,26.41886956775235,0.0544747081712062,-0.1987500231553608,14.0,9,13,1,4,8,50.0,1900.0,0.0888888888888888,0.0,18.291601162476297,19.111085353658357,2.9646821853053484e-20,19.111085353658357,70.0,0.4542412343952391,90.0,3.9821739196777344,0.5224261432886124
5,520,growth,1,263,60,174,29,263,0.6615969581749049,0.1102661596958174,26.901140684410645,7075.0,26.508873515256003,0.023574144486692,0.0692715800760363,6.2,9,13,2,4,7,50.666666666666664,1900.0,0.0666666666666666,0.0,17.612108397393172,19.783278679213144,3.0910033680005056e-20,19.783278679213144,70.0,0.4853909288843472,90.0,3.9821966886520386,0.5511717945337296
5,530,growth,1,264,61,163,40,264,0.6174242424242424,0.1515151515151515,27.25757575757576,7196.0,27.076443910598755,0.0458333333333333,0.066798279502175,12.1,9,13,3,4,6,51.0,1900.0,0.0333333333333333,0.0,17.22024860165336,20.088482968734972,4.980700145841018e-20,20.088482968734972,70.0,0.5139435107509295,90.0,3.98221617937088,0.5811802297830582
5,540,growth,1,265,60,152,53,265,0.5735849056603773,0.2,27.62264150943396,7320.0,27.18584987712356,0.0467924528301886,0.0211581226564803,12.4,9,13,5,4,4,51.55555555555556,1900.0,0.0555555555555555,0.0,16.86915516043609,20.31171756600434,8.551126646576192e-20,20.31171756600434,70.0,0.5641943390170733,90.0,3.982233464717865,0.6132048666477203
5,550,growth,1,259,55,141,63,259,0.5444015444015444,0.2432432432432432,28.667953667953668,7425.0,27.37303641772178,0.0405405405405405,-0.0442601487443253,10.5,9,13,5,4,4,53.44444444444444,1900.0,0.1888888888888888,0.0,16.617342698528038,20.446441179076675,1.2692149295573065e-19,20.446441179076675,70.0,0.6072103555003802,90.0,3.9822495579719543,0.6478339433670044
5,560,growth,1,255,54,129,72,255,0.5058823529411764,0.2823529411764706,29.31764705882353,7476.0,27.44223382239248,0.02,-0.0360183558744542,5.1,9,13,5,4,4,54.666666666666664,1900.0,0.1222222222222222,0.0,16.282817447886746,20.672738467945777,1.4412665055807872e-19,20.672738467945777,70.0,0.6521516806549497,90.0,3.982264757156372,0.6848869025707245
5,570,growth,1,248,53,118,77,248,0.4758064516129032,0.3104838709677419,30.137096774193548,7474.0,27.68591840036454,-0.0008064516129032,-0.05308946024987,-0.2,9,13,5,4,4,56.888888888888886,1900.0,0.2222222222222222,0.0,16.00630316426677,20.803716436509163,2.4420777936338235e-19,20.803716436509163,70.0,0.69997438788414,90.0,3.9822786450386047,0.723765105009079
5,580,growth,1,252,50,118,84,252,0.4682539682539682,0.3333333333333333,29.396825396825395,7408.0,26.560224707164465,-0.0261904761904761,-0.0686234670972067,-6.6,9,13,5,4,4,58.333333333333336,1900.0,0.1444444444444444,0.0,15.660791968542432,20.995956095438157,2.0976475903376837e-19,20.995956095438157,70.0,0.7508724977572759,90.0,3.98229068517685,0.7640601396560669
5,590,growth,1,295,46,155,94,295,0.5254237288135594,0.3186440677966101,24.688135593220338,7283.0,21.850701884900108,-0.0423728813559322,-0.0838032441220041,-12.5,10,14,6,4,4,52.5,1900.0,0.0,0.0,15.171675475169035,21.510974276267877,8.713218382200505e-20,21.510974276267877,70.0,0.8176564946770668,90.0,3.982300758361816,0.8051927983760834
5,600,growth,1,314,47,159,108,314,0.5063694267515924,0.3439490445859872,22.90764331210191,7193.0,20.411062349939044,-0.0286624203821656,-0.0117463306256919,-9.0,10,14,6,4,4,54.1,1900.0,0.16,0.0,14.852527806713322,21.737874222409193,1.101731896377642e-19,21.737874222409193,70.0,0.8577752277255059,90.0,3.982308864593506,0.8462704867124557
