run,mcs,phase,is_growth_window,tumor_cells,normal_cells,hypoxic_cells,necrotic_cells,tumor_like_cells,hypoxic_fraction,necrotic_fraction,avg_tumor_volume,total_tumor_volume,avg_tumor_target_volume,avg_tumor_volume_growth_rate,avg_tumor_target_growth_rate,total_tumor_volume_growth_rate,endothelial_cells,vascular_like_cells,active_neovascular_cells,vascular_cells,inactive_neovascular_cells,avg_endothelial_volume,avg_vascular_volume,avg_endothelial_volume_growth_rate,avg_vascular_volume_growth_rate,mean_tumor_oxygen,mean_tumor_vegf,mean_tumor_vegf1,mean_tumor_vegf2,mean_endothelial_oxygen,mean_endothelial_vegf,mean_vascular_oxygen,mean_vascular_vegf1,mean_vascular_vegf2
3,0,growth,1,204,204,0,0,204,0.0,0.0,16.0,3264.0,22.5,0.0,0.0,0.0,9,13,0,4,9,64.0,1900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,10,growth,1,204,204,0,0,204,0.0,0.0,17.892156862745097,3650.0,22.5,0.1892156862745098,0.0,38.6,9,13,0,4,9,38.77777777777778,1900.0,-2.522222222222222,0.0,0.0007546528580113,0.0,0.0,0.0,70.0,0.0,90.0,1.6050463616847992,0.0
3,20,growth,1,204,204,0,0,204,0.0,0.0,19.13235294117647,3903.0,22.5,0.1240196078431372,0.0,25.3,9,13,0,4,9,39.111111111111114,1900.0,0.0333333333333333,0.0,0.0798416360373855,0.0,0.0,0.0,70.0,0.0,90.0,2.565723419189453,0.0
3,30,growth,1,204,204,0,0,204,0.0,0.0,19.887254901960784,4057.0,22.5,0.0754901960784313,0.0,15.4,9,13,0,4,9,39.22222222222222,1900.0,0.0111111111111111,0.0,0.4059459192486589,0.0,0.0,0.0,70.0,0.0,90.0,3.1396992802619934,0.0
3,40,growth,1,204,204,0,0,204,0.0,0.0,20.436274509803923,4169.0,22.5,0.0549019607843137,0.0,11.2,9,13,0,4,9,39.666666666666664,1900.0,0.0444444444444444,0.0,0.8922424366259399,0.0,0.0,0.0,70.0,0.0,90.0,3.4817070364952087,0.0
3,50,growth,1,204,204,0,0,204,0.0,0.0,20.813725490196077,4246.0,22.5,0.0377450980392156,0.0,7.7,9,13,0,4,9,39.111111111111114,1900.0,-0.0555555555555555,0.0,1.4658909950624497,0.0,0.0,0.0,70.0,0.0,90.0,3.6850433945655823,0.0
3,60,growth,1,204,204,0,0,204,0.0,0.0,21.029411764705884,4290.0,22.5,0.0215686274509803,0.0,4.4,9,13,0,4,9,39.666666666666664,1900.0,0.0555555555555555,0.0,2.141205682035755,0.0,0.0,0.0,70.0,0.0,90.0,3.8057702779769897,0.0
3,70,growth,1,204,204,0,0,204,0.0,0.0,21.17156862745098,4319.0,22.5,0.0142156862745098,0.0,2.9,9,13,0,4,9,39.44444444444444,1900.0,-0.0222222222222222,0.0,2.8647149172337616,0.0,0.0,0.0,70.0,0.0,90.0,3.8773969411849976,0.0
3,80,growth,1,204,204,0,0,204,0.0,0.0,21.33823529411765,4353.0,22.5,0.0166666666666666,0.0,3.4,9,13,0,4,9,40.0,1900.0,0.0555555555555555,0.0,3.609888261147574,0.0,2.8850262500805056e-46,0.0,70.0,0.0,90.0,3.919877588748932,0.0
3,90,growth,1,204,204,0,0,204,0.0,0.0,21.40196078431373,4366.0,22.5,0.0063725490196078,0.0,1.3,9,13,0,4,9,39.333333333333336,1900.0,-0.0666666666666666,0.0,4.317005858993998,0.0,2.0790048686889665e-42,0.0,70.0,0.0,90.0,3.945066273212433,0.0
3,100,growth,1,204,204,0,0,204,0.0,0.0,21.426470588235293,4371.0,22.5,0.0024509803921568,0.0,0.5,9,13,0,4,9,39.22222222222222,1900.0,-0.0111111111111111,0.0,4.974333622584156,0.0,6.542540259772447e-41,0.0,70.0,0.0,90.0,3.960004866123199,0.0
3,110,growth,1,204,204,0,0,204,0.0,0.0,21.37745098039216,4361.0,22.5,-0.0049019607843137,0.0,-1.0,9,13,0,4,9,39.666666666666664,1900.0,0.0444444444444444,0.0,5.565454668274112,0.0,9.621919284383419e-39,0.0,70.0,0.0,90.0,3.968874454498291,0.0
3,120,growth,1,204,204,0,0,204,0.0,0.0,21.436274509803923,4373.0,22.5,0.0058823529411764,0.0,1.2,9,13,0,4,9,39.333333333333336,1900.0,-0.0333333333333333,0.0,6.1519954882416075,0.0,1.773083360380523e-36,0.0,70.0,0.0,90.0,3.974150717258454,0.0
3,130,growth,1,204,204,0,0,204,0.0,0.0,21.455882352941178,4377.0,22.5,0.0019607843137254,0.0,0.4,9,13,0,4,9,39.666666666666664,1900.0,0.0333333333333333,0.0,6.683266326785088,0.0,5.270464900136692e-35,0.0,70.0,0.0,90.0,3.977297723293304,0.0
3,140,growth,1,204,204,0,0,204,0.0,0.0,21.480392156862745,4382.0,22.5,0.0024509803921568,0.0,0.5,9,13,0,4,9,39.666666666666664,1900.0,0.0,0.0,7.1845765242389605,0.0,1.511619400828347e-33,0.0,70.0,0.0,90.0,3.9791818261146545,0.0
3,150,growth,1,204,204,0,0,204,0.0,0.0,21.519607843137255,4390.0,22.5,0.0039215686274509,0.0,0.8,9,13,0,4,9,39.0,1900.0,-0.0666666666666666,0.0,7.583620783452894,0.0,1.584200822138726e-32,0.0,70.0,0.0,90.0,3.9803155660629272,0.0
3,160,growth,1,204,204,0,0,204,0.0,0.0,21.57843137254902,4402.0,22.5,0.0058823529411764,0.0,1.2,9,13,0,4,9,39.44444444444444,1900.0,0.0444444444444444,0.0,8.003105205648085,0.0,1.5568317638129995e-31,0.0,70.0,0.0,90.0,3.9810014367103577,0.0
3,170,growth,1,204,204,0,0,204,0.0,0.0,21.612745098039216,4409.0,22.5,0.0034313725490196,0.0,0.7,9,13,0,4,9,39.55555555555556,1900.0,0.0111111111111111,0.0,8.377744159277748,0.0,1.2623728640905321e-30,0.0,70.0,0.0,90.0,3.9814189672470097,0.0
3,180,growth,1,204,204,0,0,204,0.0,0.0,21.65686274509804,4418.0,22.5,0.0044117647058823,0.0,0.9,9,13,0,4,9,39.44444444444444,1900.0,-0.0111111111111111,0.0,8.702012447749867,0.0,4.4220408662155185e-30,0.0,70.0,0.0,90.0,3.9816774129867554,0.0
3,190,growth,1,204,204,0,0,204,0.0,0.0,21.59803921568627,4406.0,22.5,-0.0058823529411764,0.0,-1.2,9,13,0,4,9,39.666666666666664,1900.0,0.0222222222222222,0.0,8.929139294460708,0.0,2.4418918002387456e-29,0.0,70.0,0.0,90.0,3.981842339038849,0.0
3,200,growth,1,204,204,0,0,204,0.0,0.0,21.53921568627451,4394.0,22.5,-0.0058823529411764,0.0,-1.2,9,13,0,4,9,39.22222222222222,1900.0,-0.0444444444444444,0.0,9.174918170653138,0.0,6.051318726966775e-29,0.0,70.0,0.0,90.0,3.981952309608459,0.0
3,210,growth,1,204,204,0,0,204,0.0,0.0,21.480392156862745,4382.0,22.5,-0.0058823529411764,0.0,-1.2,9,13,0,4,9,39.44444444444444,1900.0,0.0222222222222222,0.0,9.365091261910456,0.0,1.771008309938704e-28,0.0,70.0,0.0,90.0,3.982029497623443,0.0
3,220,growth,1,204,204,0,0,204,0.0,0.0,21.54901960784314,4396.0,22.5,0.0068627450980392,0.0,1.4,9,13,0,4,9,39.22222222222222,1900.0,-0.0222222222222222,0.0,9.597578105388903,0.0,9.19769784974722e-28,0.0,70.0,0.0,90.0,3.982087373733521,0.0
3,230,growth,1,204,204,0,0,204,0.0,0.0,21.65686274509804,4418.0,22.5,0.0107843137254901,0.0,2.2,9,13,0,4,9,39.888888888888886,1900.0,0.0666666666666666,0.0,9.81280795616262,0.0,3.1441271673634865e-27,0.0,70.0,0.0,90.0,3.982131600379944,0.0
3,240,growth,1,204,204,0,0,204,0.0,0.0,21.54901960784314,4396.0,22.5,-0.0107843137254901,0.0,-2.2,9,13,0,4,9,39.55555555555556,1900.0,-0.0333333333333333,0.0,9.89730721244625,0.0,5.3538657397158146e-27,0.0,70.0,0.0,90.0,3.982165098190307,0.0
3,250,growth,1,204,204,0,0,204,0.0,0.0,21.529411764705884,4392.0,22.5,-0.0019607843137254,0.0,-0.4,9,13,0,4,9,39.333333333333336,1900.0,-0.0222222222222222,0.0,10.052047184284996,0.0,1.6408438113721428e-26,0.0,70.0,0.0,90.0,3.982188761234283,0.0
3,260,growth,1,204,204,0,0,204,0.0,0.0,21.534313725490197,4393.0,22.5,0.0004901960784313,0.0,0.1,9,13,0,4,9,39.333333333333336,1900.0,0.0,0.0,10.127580025032454,0.0,2.5054640259429005e-26,0.0,70.0,0.0,90.0,3.982202708721161,0.0
3,270,growth,1,204,204,0,0,204,0.0,0.0,21.431372549019606,4372.0,22.5,-0.0102941176470588,0.0,-2.1,9,13,0,4,9,39.55555555555556,1900.0,0.0222222222222222,0.0,10.17047809444222,0.0,4.7941861040460943e-26,0.0,70.0,0.0,90.0,3.982209086418152,0.0
3,280,growth,1,204,204,0,0,204,0.0,0.0,21.37254901960784,4360.0,22.5,-0.0058823529411764,0.0,-1.2,9,13,0,4,9,39.44444444444444,1900.0,-0.0111111111111111,0.0,10.250057465305517,0.0,1.34686568763714e-25,0.0,70.0,0.0,90.0,3.982209324836731,0.0
3,290,growth,1,204,204,0,0,204,0.0,0.0,21.46078431372549,4378.0,22.5,0.0088235294117647,0.0,1.8,9,13,0,4,9,39.666666666666664,1900.0,0.0222222222222222,0.0,10.432579055720684,0.0,4.285853496121555e-25,0.0,70.0,0.0,90.0,3.9822056889534,0.0
3,300,growth,1,204,204,0,0,204,0.0,0.0,21.529411764705884,4392.0,22.5,0.0068627450980392,0.0,1.4,9,13,0,4,9,39.55555555555556,1900.0,-0.0111111111111111,0.0,10.54263121415587,0.0,5.276037777834663e-25,0.0,70.0,0.0,90.0,3.982199251651764,0.0
3,310,growth,1,204,0,99,105,204,0.4852941176470588,0.5147058823529411,20.808823529411764,4245.0,12.275129851172952,-0.0720588235294117,-1.0224870148827048,-14.7,9,13,0,4,9,39.888888888888886,1900.0,0.0333333333333333,0.0,11.519066859694089,2.525391896127486,1.5837600149103709e-25,2.525391896127486,70.0,3.1695919915686654e-08,90.0,3.982187569141388,3.114186630792659e-09
3,320,growth,1,201,0,94,107,201,0.4676616915422885,0.5323383084577115,19.28358208955224,3876.0,13.138221607872502,-0.1835820895522388,0.0679880863398461,-36.9,9,13,0,4,9,39.0,1900.0,-0.0888888888888888,0.0,12.167073785962158,5.07818490889535,1.7772205256940082e-26,5.07818490889535,70.0,0.0001123335147323,90.0,3.982169091701507,4.996651568944799e-05
3,330,growth,1,186,0,94,92,186,0.5053763440860215,0.4946236559139785,19.14516129032258,3561.0,15.597209704819546,-0.1693548387096774,0.1399454096312164,-31.5,9,13,0,4,9,39.666666666666664,1900.0,0.0666666666666666,0.0,12.65849749247233,7.882431309710267,3.328892208236659e-27,7.882431309710267,70.0,0.0018088638026306,90.0,3.982145488262177,0.0013079686905257
3,340,growth,1,132,0,94,38,132,0.7121212121212122,0.2878787878787879,25.53787878787879,3371.0,23.949430321202133,-0.1439393939393939,0.197154391895641,-19.0,9,13,0,4,9,39.44444444444444,1900.0,-0.0222222222222222,0.0,13.459061543146769,11.221053347443087,1.908547324613411e-27,11.221053347443087,70.0,0.0075069402559569,90.0,3.982120215892792,0.0070387298474088
3,350,growth,1,102,0,89,13,102,0.8725490196078431,0.1274509803921568,32.13725490196079,3278.0,31.84713644139907,-0.0911764705882352,0.085375602572572,-9.3,9,13,0,4,9,39.333333333333336,1900.0,-0.0111111111111111,0.0,14.453634982015572,13.948490245669497,2.96737070038411e-27,13.948490245669497,70.0,0.0193052961387568,90.0,3.982095718383789,0.0197294829413294
3,360,growth,1,87,0,86,1,87,0.9885057471264368,0.0114942528735632,37.747126436781606,3284.0,38.91382726033529,0.0068965517241379,0.157580522559155,0.6,9,13,0,4,9,39.888888888888886,1900.0,0.0555555555555555,0.0,15.410441135538036,15.695406453362828,4.8226176475277536e-27,15.695406453362828,70.0,0.0345708783586613,90.0,3.982071578502655,0.0395440645515918
3,370,growth,1,86,0,86,0,86,1.0,0.0,39.45348837209303,3393.0,42.19952148614928,0.1267441860465116,0.283320786232172,10.9,9,13,0,4,9,39.44444444444444,1900.0,-0.0444444444444444,0.0,16.04515758780546,17.019314200379128,7.058647644148005e-27,17.019314200379128,70.0,0.0550825865421858,90.0,3.9820457100868225,0.0652191042900085
