run,mcs,phase,is_growth_window,tumor_cells,normal_cells,hypoxic_cells,necrotic_cells,tumor_like_cells,hypoxic_fraction,necrotic_fraction,avg_tumor_volume,avg_normal_volume,avg_hypoxic_volume,avg_necrotic_volume,total_tumor_volume,avg_tumor_target_volume,tumor_effective_radius,tumor_mean_radius,tumor_radius_std,tumor_radial_cv,tumor_span_x,tumor_span_y,tumor_aspect_ratio,mean_tumor_to_vessel_distance,min_tumor_to_vessel_distance,tumor_near_vessel_fraction,hypoxic_core_offset,hypoxic_mean_radius,necrotic_mean_radius,hypoxic_inner_fraction,necrotic_inner_fraction,normal_fraction,vessel_coverage_gap,normal_mean_radius,mean_dist_to_sprout,min_dist_to_sprout,proximity_threshold,avg_tumor_volume_growth_rate,avg_tumor_target_growth_rate,total_tumor_volume_growth_rate,endothelial_cells,neovascular_cells,vascular_like_cells,active_neovascular_cells,vascular_cells,inactive_neovascular_cells,avg_active_neovascular_volume,avg_inactive_neovascular_volume,avg_neovascular_volume,avg_endothelial_volume,avg_parent_vessel_volume,avg_endothelial_volume_growth_rate,avg_parent_vessel_volume_growth_rate,mean_tumor_oxygen,mean_tumor_vegf,mean_tumor_vegf1,mean_tumor_vegf2,mean_endothelial_oxygen,mean_endothelial_vegf,mean_vascular_oxygen,mean_vascular_vegf1,mean_vascular_vegf2,tumor_oxygen_per_neovascular_cell,tumor_oxygen_per_neovascular_volume,hypoxia_per_neovascular_cell
4,0,growth,1,13,13,0,0,13,0.0,0.0,16.0,16.0,0.0,0.0,208.0,22.5,8.136857890256438,5.386640797342879,1.7814179837498287,0.3307103723397644,12.0,12.0,1.0,85.1573084809582,80.02499609497022,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,5.386640797342879,85.63445027037271,80.02499609497022,15.0,0.0,0.0,0.0,9,9,13,0,4,9,0.0,64.0,64.0,64.0,1900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,10,growth,1,13,13,0,0,13,0.0,0.0,20.076923076923077,20.076923076923077,0.0,0.0,261.0,22.5,9.114761669619748,5.978746793563667,1.84615044211656,0.3087855207556216,15.0,13.0,1.1538461538461535,86.01368993235671,81.05553651663777,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,5.978746793563667,87.27174908973727,81.05553651663777,15.0,0.4076923076923077,0.0,5.3,9,9,13,0,4,9,0.0,39.22222222222222,39.22222222222222,39.22222222222222,1900.0,-2.477777777777778,0.0,7.798258799049598e-07,0.0,0.0,0.0,70.0,0.0,90.0,1.6050463616847992,0.0,8.664731998943999e-08,2.2091384699857213e-09,0.0
4,20,growth,1,13,13,0,0,13,0.0,0.0,20.923076923076923,20.923076923076923,0.0,0.0,272.0,22.5,9.304852983362556,6.05205329178934,1.8693046613495303,0.308871150207082,15.0,13.0,1.1538461538461535,86.006112300842,81.00617260431454,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,6.05205329178934,87.34796674108111,81.00617260431454,15.0,0.0846153846153846,0.0,1.1,9,9,13,0,4,9,0.0,39.22222222222222,39.22222222222222,39.22222222222222,1900.0,0.0,0.0,0.003891497474307,0.0,0.0,0.0,70.0,0.0,90.0,2.5657237768173218,0.0,0.0004323886082563,1.1024072165175782e-05,0.0
4,30,growth,1,13,13,0,0,13,0.0,0.0,20.53846153846154,20.53846153846154,0.0,0.0,267.0,22.5,9.218933756735217,5.857181685921747,1.7860623990280922,0.3049354612511083,13.0,13.0,1.0,86.69133515030052,82.00609733428362,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,5.857181685921747,88.33983002229941,82.00609733428362,15.0,-0.0384615384615384,0.0,-0.5,9,9,13,0,4,9,0.0,39.666666666666664,39.666666666666664,39.666666666666664,1900.0,0.0444444444444444,0.0,0.0763542875647544,0.0,0.0,0.0,70.0,0.0,90.0,3.1397055983543396,0.0,0.0084838097294171,0.0002138775562037,0.0
4,40,growth,1,13,13,0,0,13,0.0,0.0,20.615384615384617,20.615384615384617,0.0,0.0,268.0,22.5,9.23618154310838,5.853908429653912,1.938402779048337,0.3311296721399068,13.0,14.0,0.9285714285714286,86.84124370491621,82.00609733428362,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,5.853908429653912,88.71891469014159,82.00609733428362,15.0,0.0076923076923076,0.0,0.1,9,9,13,0,4,9,0.0,39.77777777777778,39.77777777777778,39.77777777777778,1900.0,0.0111111111111111,0.0,0.3541663013971768,0.0,0.0,0.0,70.0,0.0,90.0,3.4817296266555786,0.0,0.0393518112663529,0.0009892913446848,0.0
4,50,growth,1,13,13,0,0,13,0.0,0.0,20.76923076923077,20.76923076923077,0.0,0.0,270.0,22.5,9.27058084855655,5.950135115535309,1.782507641295811,0.2995743133028746,14.0,14.0,1.0,86.89133863536611,82.09750300709517,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,5.950135115535309,88.87625866860763,82.09750300709517,15.0,0.0153846153846153,0.0,0.2,9,9,13,0,4,9,0.0,40.0,40.0,40.0,1900.0,0.0222222222222222,0.0,0.8871314754852881,0.0,0.0,0.0,70.0,0.0,90.0,3.685081362724304,0.0,0.0985701639428097,0.0024642540985702,0.0
4,60,growth,1,13,13,0,0,13,0.0,0.0,20.46153846153846,20.46153846153846,0.0,0.0,266.0,22.5,9.201653640780462,5.8566886165029866,1.6312868419587585,0.278533988875918,13.0,13.0,1.0,86.82383181398069,82.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,5.8566886165029866,88.56882018542258,82.0,15.0,-0.0307692307692307,0.0,-0.4,9,9,13,0,4,9,0.0,39.888888888888886,39.888888888888886,39.888888888888886,1900.0,-0.0111111111111111,0.0,1.624653385235713,0.0,0.0,0.0,70.0,0.0,90.0,3.805819571018219,0.0,0.1805170428039681,0.004525496894807,0.0
4,70,growth,1,13,13,0,0,13,0.0,0.0,21.076923076923077,21.076923076923077,0.0,0.0,274.0,22.5,9.338999347593866,6.137203350740321,1.8762046992735728,0.305710042840156,14.0,14.0,1.0,86.67447264408995,81.00617260431454,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,6.137203350740321,88.36422039308387,81.00617260431454,15.0,0.0615384615384615,0.0,0.8,9,9,13,0,4,9,0.0,39.333333333333336,39.333333333333336,39.333333333333336,1900.0,-0.0555555555555555,0.0,2.5579168429741492,0.0,0.0,0.0,70.0,0.0,90.0,3.8774596452713017,0.0,0.2842129825526832,0.0072257537937122,0.0
4,80,growth,1,13,13,0,0,13,0.0,0.0,20.76923076923077,20.76923076923077,0.0,0.0,270.0,22.5,9.27058084855655,5.987239037338346,1.8493491482358135,0.308881796217368,14.0,14.0,1.0,86.86619744820888,81.02468759581859,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,5.987239037338346,88.60926096029627,81.02468759581859,15.0,-0.0307692307692307,0.0,-0.4,9,9,13,0,4,9,0.0,39.77777777777778,39.77777777777778,39.77777777777778,1900.0,0.0444444444444444,0.0,3.8862193731161265,0.0,0.0,0.0,70.0,0.0,90.0,3.919959247112274,0.0,0.4318021525684585,0.0108553613774193,0.0
4,90,growth,1,13,13,0,0,13,0.0,0.0,20.53846153846154,20.53846153846154,0.0,0.0,267.0,22.5,9.218933756735217,5.935035623861709,1.8643844917962875,0.3141319799835003,14.0,13.0,1.0769230769230769,87.00247008142613,82.09750300709517,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,5.935035623861709,88.77973825873832,82.09750300709517,15.0,-0.023076923076923,0.0,-0.3,9,9,13,0,4,9,0.0,39.666666666666664,39.666666666666664,39.666666666666664,1900.0,-0.0111111111111111,0.0,5.60032162299523,0.0,0.0,0.0,70.0,0.0,90.0,3.945173442363739,0.0,0.622257958110581,0.0156871754145524,0.0
