run,mcs,phase,is_growth_window,tumor_cells,normal_cells,hypoxic_cells,necrotic_cells,tumor_like_cells,hypoxic_fraction,necrotic_fraction,avg_tumor_volume,avg_normal_volume,avg_hypoxic_volume,avg_necrotic_volume,total_tumor_volume,avg_tumor_target_volume,tumor_effective_radius,tumor_mean_radius,tumor_radius_std,tumor_radial_cv,tumor_span_x,tumor_span_y,tumor_aspect_ratio,mean_tumor_to_vessel_distance,min_tumor_to_vessel_distance,tumor_near_vessel_fraction,hypoxic_core_offset,hypoxic_mean_radius,necrotic_mean_radius,hypoxic_inner_fraction,necrotic_inner_fraction,normal_fraction,vessel_coverage_gap,normal_mean_radius,mean_dist_to_sprout,min_dist_to_sprout,proximity_threshold,avg_tumor_volume_growth_rate,avg_tumor_target_growth_rate,total_tumor_volume_growth_rate,endothelial_cells,neovascular_cells,vascular_like_cells,active_neovascular_cells,vascular_cells,inactive_neovascular_cells,avg_active_neovascular_volume,avg_inactive_neovascular_volume,avg_neovascular_volume,avg_endothelial_volume,avg_parent_vessel_volume,avg_endothelial_volume_growth_rate,avg_parent_vessel_volume_growth_rate,mean_tumor_oxygen,mean_tumor_vegf,mean_tumor_vegf1,mean_tumor_vegf2,mean_endothelial_oxygen,mean_endothelial_vegf,mean_vascular_oxygen,mean_vascular_vegf1,mean_vascular_vegf2,tumor_oxygen_per_neovascular_cell,tumor_oxygen_per_neovascular_volume,hypoxia_per_neovascular_cell
2,0,growth,1,13,13,0,0,13,0.0,0.0,16.0,16.0,0.0,0.0,208.0,22.5,8.136857890256438,5.386640797342879,1.7814179837498287,0.3307103723397644,12.0,12.0,1.0,85.1573084809582,80.02499609497022,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,5.386640797342879,85.63445027037271,80.02499609497022,15.0,0.0,0.0,0.0,9,9,13,0,4,9,0.0,64.0,64.0,64.0,1900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,10,growth,1,13,13,0,0,13,0.0,0.0,20.076923076923077,20.076923076923077,0.0,0.0,261.0,22.5,9.114761669619748,5.938345810285673,1.967757752824572,0.3313646284149137,14.0,13.0,1.0769230769230769,86.09033994804001,81.02468759581859,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,5.938345810285673,87.27368960933669,81.02468759581859,15.0,0.4076923076923077,0.0,5.3,9,9,13,0,4,9,0.0,39.333333333333336,39.333333333333336,39.333333333333336,1900.0,-2.466666666666667,0.0,8.233009154423598e-07,0.0,0.0,0.0,70.0,0.0,90.0,1.6050463616847992,0.0,9.147787949359555e-08,2.325708800684632e-09,0.0
2,20,growth,1,13,13,0,0,13,0.0,0.0,20.384615384615383,20.384615384615383,0.0,0.0,265.0,22.5,9.18434101276213,6.037637070577208,1.7397979708986275,0.2881587532607851,14.0,13.0,1.0769230769230769,86.78404351495163,82.00609733428362,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,6.037637070577208,88.46492651392148,82.00609733428362,15.0,0.0307692307692307,0.0,0.4,9,9,13,0,4,9,0.0,39.666666666666664,39.666666666666664,39.666666666666664,1900.0,0.0333333333333333,0.0,0.0038003369341962,0.0,0.0,0.0,70.0,0.0,90.0,2.5657249689102173,0.0,0.0004222596593551,1.064520149634807e-05,0.0
2,30,growth,1,13,13,0,0,13,0.0,0.0,20.923076923076923,20.923076923076923,0.0,0.0,272.0,22.5,9.304852983362556,5.9646981714309835,1.9045159281805824,0.3192979549749241,15.0,13.0,1.1538461538461535,86.67676934507206,82.02438661763951,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,5.9646981714309835,88.4263974607684,82.02438661763951,15.0,0.0538461538461538,0.0,0.7,9,9,13,0,4,9,0.0,39.44444444444444,39.44444444444444,39.44444444444444,1900.0,-0.0222222222222222,0.0,0.0774102884416396,0.0,0.0,0.0,70.0,0.0,90.0,3.139715313911438,0.0,0.0086011431601821,0.0002180571505398,0.0
2,40,growth,1,13,13,0,0,13,0.0,0.0,21.076923076923077,21.076923076923077,0.0,0.0,274.0,22.5,9.338999347593866,6.026972100103975,2.0444308544903707,0.3392135919220699,15.0,14.0,1.0714285714285714,86.44247614709053,81.05553651663777,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,6.026972100103975,88.26935996273232,81.05553651663777,15.0,0.0153846153846153,0.0,0.2,9,9,13,0,4,9,0.0,40.111111111111114,40.111111111111114,40.111111111111114,1900.0,0.0666666666666666,0.0,0.3617709852181948,0.0,0.0,0.0,70.0,0.0,90.0,3.481749475002289,0.0,0.0401967761353549,0.0010021356931251,0.0
2,50,growth,1,13,13,0,0,13,0.0,0.0,20.692307692307693,20.692307692307693,0.0,0.0,269.0,22.5,9.25339718068125,6.106158356162334,2.055333537302671,0.3366001039308829,15.0,15.0,1.0,86.4462792424595,81.02468759581859,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,6.106158356162334,88.35106458275494,81.02468759581859,15.0,-0.0384615384615384,0.0,-0.5,9,9,13,0,4,9,0.0,39.666666666666664,39.666666666666664,39.666666666666664,1900.0,-0.0444444444444444,0.0,0.91241134588535,0.0,0.0,0.0,70.0,0.0,90.0,3.685105741024018,0.0,0.1013790384317055,0.0025557740781102,0.0
2,60,growth,1,13,13,0,0,13,0.0,0.0,20.23076923076923,20.23076923076923,0.0,0.0,263.0,22.5,9.149617481968136,5.883997408758685,1.8559265290311004,0.3154193314681686,13.0,14.0,0.9285714285714286,86.44640677034485,81.05553651663777,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,5.883997408758685,87.961238917801,81.05553651663777,15.0,-0.0461538461538461,0.0,-0.6,9,9,13,0,4,9,0.0,39.888888888888886,39.888888888888886,39.888888888888886,1900.0,0.0222222222222222,0.0,1.646825359417842,0.0,0.0,0.0,70.0,0.0,90.0,3.8058456778526306,0.0,0.1829805954908713,0.0045872572685733,0.0
2,70,growth,1,13,13,0,0,13,0.0,0.0,20.76923076923077,20.76923076923077,0.0,0.0,270.0,22.5,9.27058084855655,5.9098171129300505,1.712873953255976,0.2898353570888666,13.0,14.0,0.9285714285714286,86.52977308117103,81.00617260431454,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,5.9098171129300505,88.21144337425949,81.00617260431454,15.0,0.0538461538461538,0.0,0.7,9,9,13,0,4,9,0.0,39.22222222222222,39.22222222222222,39.22222222222222,1900.0,-0.0666666666666666,0.0,2.522187929887038,0.0,0.0,0.0,70.0,0.0,90.0,3.8774861693382263,0.0,0.280243103320782,0.0071450082999632,0.0
2,80,growth,1,13,13,0,0,13,0.0,0.0,20.923076923076923,20.923076923076923,0.0,0.0,272.0,22.5,9.304852983362556,5.913106516390441,1.7946346486275722,0.303501153522781,13.0,14.0,0.9285714285714286,86.52612676226211,81.00617260431454,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,5.913106516390441,88.12819193377692,81.00617260431454,15.0,0.0153846153846153,0.0,0.2,9,9,13,0,4,9,0.0,39.77777777777778,39.77777777777778,39.77777777777778,1900.0,0.0555555555555555,0.0,3.85800550534175,0.0,0.0,0.0,70.0,0.0,90.0,3.9199851155281062,0.0,0.4286672783713056,0.0107765516908987,0.0
2,90,growth,1,13,13,0,0,13,0.0,0.0,20.76923076923077,20.76923076923077,0.0,0.0,270.0,22.5,9.27058084855655,6.008256126093583,1.945356029148399,0.3237804761184873,14.0,14.0,1.0,86.48968807273846,81.00617260431454,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,6.008256126093583,88.35976282359623,81.00617260431454,15.0,-0.0153846153846153,0.0,-0.2,9,9,13,0,4,9,0.0,39.44444444444444,39.44444444444444,39.44444444444444,1900.0,-0.0333333333333333,0.0,5.597210774054894,0.0,0.0,0.0,70.0,0.0,90.0,3.945196568965912,0.0,0.6219123082283216,0.0157667909128306,0.0
