run,mcs,phase,is_growth_window,tumor_cells,normal_cells,hypoxic_cells,necrotic_cells,tumor_like_cells,hypoxic_fraction,necrotic_fraction,avg_tumor_volume,avg_normal_volume,avg_hypoxic_volume,avg_necrotic_volume,total_tumor_volume,avg_tumor_target_volume,tumor_effective_radius,tumor_mean_radius,tumor_radius_std,tumor_radial_cv,tumor_span_x,tumor_span_y,tumor_aspect_ratio,mean_tumor_to_vessel_distance,min_tumor_to_vessel_distance,tumor_near_vessel_fraction,hypoxic_core_offset,hypoxic_mean_radius,necrotic_mean_radius,hypoxic_inner_fraction,necrotic_inner_fraction,normal_fraction,vessel_coverage_gap,normal_mean_radius,mean_dist_to_sprout,min_dist_to_sprout,proximity_threshold,avg_tumor_volume_growth_rate,avg_tumor_target_growth_rate,total_tumor_volume_growth_rate,endothelial_cells,neovascular_cells,vascular_like_cells,active_neovascular_cells,vascular_cells,inactive_neovascular_cells,avg_active_neovascular_volume,avg_inactive_neovascular_volume,avg_neovascular_volume,avg_endothelial_volume,avg_parent_vessel_volume,avg_endothelial_volume_growth_rate,avg_parent_vessel_volume_growth_rate,mean_tumor_oxygen,mean_tumor_vegf,mean_tumor_vegf1,mean_tumor_vegf2,mean_endothelial_oxygen,mean_endothelial_vegf,mean_vascular_oxygen,mean_vascular_vegf1,mean_vascular_vegf2,tumor_oxygen_per_neovascular_cell,tumor_oxygen_per_neovascular_volume,hypoxia_per_neovascular_cell
6,0,growth,1,204,204,0,0,204,0.0,0.0,16.0,16.0,0.0,0.0,3264.0,22.5,32.23295624828558,21.555074271738068,7.614343706419764,0.3532506365057303,61.0,60.0,1.0166666666666666,72.97209986072608,56.0357029044876,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,21.555074271738068,85.78431219519621,56.0357029044876,15.0,0.0,0.0,0.0,9,9,13,0,4,9,0.0,64.0,64.0,64.0,1900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,10,growth,1,204,204,0,0,204,0.0,0.0,17.931372549019606,17.931372549019606,0.0,0.0,3658.0,22.5,34.12297706326789,22.3082311065087,8.0769796566859,0.3620627569314243,63.0,64.0,0.984375,72.68168455207417,55.00909015790027,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,22.3082311065087,86.94112348890415,55.00909015790027,15.0,0.1931372549019608,0.0,39.4,9,9,13,0,4,9,0.0,39.22222222222222,39.22222222222222,39.22222222222222,1900.0,-2.477777777777778,0.0,0.0007966583681483,0.0,0.0,0.0,70.0,0.0,90.0,1.6050463616847992,0.0,8.85175964609223e-05,2.256822572658075e-06,0.0
6,20,growth,1,204,204,0,0,204,0.0,0.0,18.980392156862745,18.980392156862745,0.0,0.0,3872.0,22.5,35.10692067532608,23.07152158891699,8.278518402853509,0.3588197844233348,65.0,66.0,0.9848484848484848,72.13426793644422,54.037024344425184,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,23.07152158891699,87.28022682500713,54.037024344425184,15.0,0.1049019607843137,0.0,21.4,9,9,13,0,4,9,0.0,39.22222222222222,39.22222222222222,39.22222222222222,1900.0,0.0,0.0,0.0798641793574229,0.0,0.0,0.0,70.0,0.0,90.0,2.565723717212677,0.0,0.0088737977063803,0.000226244134157,0.0
6,30,growth,1,204,204,0,0,204,0.0,0.0,19.83823529411765,19.83823529411765,0.0,0.0,4047.0,22.5,35.89150469659639,23.69844008346946,8.436251790496199,0.3559834217265969,67.0,68.0,0.9852941176470588,71.95180098905452,54.3323108288245,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,23.69844008346946,88.25920676123275,54.3323108288245,15.0,0.0857843137254902,0.0,17.5,9,9,13,0,4,9,0.0,39.333333333333336,39.333333333333336,39.333333333333336,1900.0,0.0111111111111111,0.0,0.4045835519026892,0.0,0.0,0.0,70.0,0.0,90.0,3.139703929424286,0.0,0.0449537279891876,0.0011428913895556,0.0
6,40,growth,1,204,204,0,0,204,0.0,0.0,20.5,20.5,0.0,0.0,4182.0,22.5,36.48522912111986,24.09915145170407,8.575206343846585,0.3558302192104869,67.0,69.0,0.9710144927536232,71.65665534508888,54.037024344425184,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,24.09915145170407,88.21974948637701,54.037024344425184,15.0,0.0661764705882353,0.0,13.5,9,9,13,0,4,9,0.0,39.888888888888886,39.888888888888886,39.888888888888886,1900.0,0.0555555555555555,0.0,0.8913643411451987,0.0,0.0,0.0,70.0,0.0,90.0,3.4817240834236145,0.0,0.0990404823494665,0.0024829090282596,0.0
6,50,growth,1,204,204,0,0,204,0.0,0.0,20.892156862745097,20.892156862745097,0.0,0.0,4262.0,22.5,36.832549937729205,24.436641817168685,8.61946159514773,0.3527269278502855,69.0,68.0,1.0147058823529411,71.38360044827793,54.08326913195984,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,24.436641817168685,88.31362144831895,54.08326913195984,15.0,0.0392156862745098,0.0,8.0,9,9,13,0,4,9,0.0,39.44444444444444,39.44444444444444,39.44444444444444,1900.0,-0.0444444444444444,0.0,1.488764022641322,0.0,0.0,0.0,70.0,0.0,90.0,3.685073554515838,0.0,0.1654182247379246,0.004193701472229,0.0
6,60,growth,1,204,204,0,0,204,0.0,0.0,21.019607843137255,21.019607843137255,0.0,0.0,4288.0,22.5,36.94472617243352,24.551682263033488,8.659390619736596,0.3527005003960443,68.0,68.0,1.0,71.27395642309283,54.037024344425184,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,24.551682263033488,88.25686748111687,54.037024344425184,15.0,0.0127450980392156,0.0,2.6,9,9,13,0,4,9,0.0,40.111111111111114,40.111111111111114,40.111111111111114,1900.0,0.0666666666666666,0.0,2.1476380879826404,0.0,0.0,0.0,70.0,0.0,90.0,3.805814802646637,0.0,0.2386264542202933,0.0059491359777912,0.0
6,70,growth,1,204,204,0,0,204,0.0,0.0,21.13235294117647,21.13235294117647,0.0,0.0,4311.0,22.5,37.04367583459182,24.630475341289348,8.635804100845844,0.3506145935547251,69.0,70.0,0.9857142857142858,71.19723741955244,53.23532661682466,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,24.630475341289348,88.24052301967116,53.23532661682466,15.0,0.0112745098039215,0.0,2.3,9,9,13,0,4,9,0.0,40.0,40.0,40.0,1900.0,-0.0111111111111111,0.0,2.861982884871609,0.0,0.0,0.0,70.0,0.0,90.0,3.877461969852447,0.0,0.3179980983190676,0.0079499524579766,0.0
6,80,growth,1,204,204,0,0,204,0.0,0.0,21.235294117647054,21.235294117647054,0.0,0.0,4332.0,22.5,37.13379090462191,24.701263930994536,8.724690554999745,0.3532082641347036,69.0,69.0,1.0,71.17251427947852,54.037024344425184,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,24.701263930994536,88.29155282581813,54.037024344425184,15.0,0.0102941176470588,0.0,2.1,9,9,13,0,4,9,0.0,39.55555555555556,39.55555555555556,39.55555555555556,1900.0,-0.0444444444444444,0.0,3.606070593291638,0.0,1.1677487202706808e-46,0.0,70.0,0.0,90.0,3.919968545436859,0.0,0.4006745103657375,0.010129411778909,0.0
6,90,growth,1,204,204,0,0,204,0.0,0.0,21.274509803921568,21.274509803921568,0.0,0.0,4340.0,22.5,37.1680629847407,24.64007712443168,8.739730331980788,0.3546957376734415,67.0,69.0,0.9710144927536232,71.27933089120141,53.33854141237835,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,24.64007712443168,88.2785474031826,53.33854141237835,15.0,0.0039215686274509,0.0,0.8,9,9,13,0,4,9,0.0,39.55555555555556,39.55555555555556,39.55555555555556,1900.0,0.0,0.0,4.266218820915503,0.0,3.710349830907107e-43,0.0,70.0,0.0,90.0,3.945183992385864,0.0,0.4740243134350559,0.0119837607329087,0.0
6,100,growth,1,204,204,0,0,204,0.0,0.0,21.294117647058822,21.294117647058822,0.0,0.0,4344.0,22.5,37.18518717960671,24.68147895667552,8.750021283998866,0.3545177053351689,69.0,68.0,1.0147058823529411,71.20321195355054,54.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,24.68147895667552,88.07272135403717,54.0,15.0,0.0019607843137254,0.0,0.4,9,9,13,0,4,9,0.0,40.111111111111114,40.111111111111114,40.111111111111114,1900.0,0.0555555555555555,0.0,4.940428876555433,0.0,3.733184813676494e-41,0.0,70.0,0.0,90.0,3.960138499736786,0.0,0.5489365418394926,0.013685398550015,0.0
