run,mcs,phase,is_growth_window,tumor_cells,normal_cells,hypoxic_cells,necrotic_cells,tumor_like_cells,hypoxic_fraction,necrotic_fraction,avg_tumor_volume,avg_normal_volume,avg_hypoxic_volume,avg_necrotic_volume,total_tumor_volume,avg_tumor_target_volume,tumor_effective_radius,tumor_mean_radius,tumor_radius_std,tumor_radial_cv,tumor_span_x,tumor_span_y,tumor_aspect_ratio,mean_tumor_to_vessel_distance,min_tumor_to_vessel_distance,tumor_near_vessel_fraction,hypoxic_core_offset,hypoxic_mean_radius,necrotic_mean_radius,hypoxic_inner_fraction,necrotic_inner_fraction,normal_fraction,vessel_coverage_gap,normal_mean_radius,mean_dist_to_sprout,min_dist_to_sprout,proximity_threshold,avg_tumor_volume_growth_rate,avg_tumor_target_growth_rate,total_tumor_volume_growth_rate,endothelial_cells,neovascular_cells,vascular_like_cells,active_neovascular_cells,vascular_cells,inactive_neovascular_cells,avg_active_neovascular_volume,avg_inactive_neovascular_volume,avg_neovascular_volume,avg_endothelial_volume,avg_parent_vessel_volume,avg_endothelial_volume_growth_rate,avg_parent_vessel_volume_growth_rate,mean_tumor_oxygen,mean_tumor_vegf,mean_tumor_vegf1,mean_tumor_vegf2,mean_endothelial_oxygen,mean_endothelial_vegf,mean_vascular_oxygen,mean_vascular_vegf1,mean_vascular_vegf2,tumor_oxygen_per_neovascular_cell,tumor_oxygen_per_neovascular_volume,hypoxia_per_neovascular_cell
10,0,growth,1,204,204,0,0,204,0.0,0.0,16.0,16.0,0.0,0.0,3264.0,22.5,32.23295624828558,21.555074271738068,7.614343706419764,0.3532506365057303,61.0,60.0,1.0166666666666666,72.97209986072608,56.0357029044876,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,21.555074271738068,85.78431219519621,56.0357029044876,15.0,0.0,0.0,0.0,9,9,13,0,4,9,0.0,64.0,64.0,64.0,1900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,10,growth,1,204,204,0,0,204,0.0,0.0,17.92156862745098,17.92156862745098,0.0,0.0,3656.0,22.5,34.11364747264559,22.324381163488734,8.034930180006597,0.3599172636035991,64.0,63.0,1.0158730158730158,72.77766139840757,56.0357029044876,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,22.324381163488734,87.41231684327056,56.0357029044876,15.0,0.192156862745098,0.0,39.2,9,9,13,0,4,9,0.0,39.333333333333336,39.333333333333336,39.333333333333336,1900.0,-2.466666666666667,0.0,0.0007626116948079,0.0,0.0,0.0,70.0,0.0,90.0,1.6050463616847992,0.0,8.473463275644336e-05,2.1542703243163564e-06,0.0
10,20,growth,1,204,204,0,0,204,0.0,0.0,19.073529411764707,19.073529411764707,0.0,0.0,3891.0,22.5,35.19295053190525,23.070661172034217,8.315726467654963,0.3604459536571547,67.0,66.0,1.0151515151515151,72.32973864765346,56.0357029044876,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,23.070661172034217,87.85252656047953,56.0357029044876,15.0,0.1151960784313725,0.0,23.5,9,9,13,0,4,9,0.0,39.55555555555556,39.55555555555556,39.55555555555556,1900.0,0.0222222222222222,0.0,0.0796890036304545,0.0,0.0,0.0,70.0,0.0,90.0,2.5657251477241516,0.0,0.0088543337367171,0.0002238455158158,0.0
10,30,growth,1,204,204,0,0,204,0.0,0.0,19.78921568627451,19.78921568627451,0.0,0.0,4037.0,22.5,35.847133923424934,23.659030289475503,8.417784673987017,0.3557958450110944,68.0,67.0,1.0149253731343284,72.04349115278586,55.00909015790027,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,23.659030289475503,88.5023737964733,55.00909015790027,15.0,0.0715686274509803,0.0,14.6,9,9,13,0,4,9,0.0,39.55555555555556,39.55555555555556,39.55555555555556,1900.0,0.0,0.0,0.400778964759928,0.0,0.0,0.0,70.0,0.0,90.0,3.1397197246551514,0.0,0.0445309960844364,0.0011257836088762,0.0
10,40,growth,1,204,204,0,0,204,0.0,0.0,20.40196078431373,20.40196078431373,0.0,0.0,4162.0,22.5,36.3978810687784,24.047136540795833,8.556913236791654,0.3558391753743694,69.0,68.0,1.0147058823529411,71.71965972029699,55.036351623268054,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,24.047136540795833,88.52732143365992,55.036351623268054,15.0,0.0612745098039215,0.0,12.5,9,9,13,0,4,9,0.0,39.55555555555556,39.55555555555556,39.55555555555556,1900.0,0.0,0.0,0.8880720028982443,0.0,0.0,0.0,70.0,0.0,90.0,3.481768548488617,0.0,0.0986746669886938,0.002494584277804,0.0
10,50,growth,1,204,204,0,0,204,0.0,0.0,20.764705882352946,20.764705882352946,0.0,0.0,4236.0,22.5,36.72003101679705,24.330590316344768,8.626798456530327,0.3545659330236237,70.0,67.0,1.044776119402985,71.54132610858095,55.00909015790027,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,24.330590316344768,88.56610132321,55.00909015790027,15.0,0.0362745098039215,0.0,7.4,9,9,13,0,4,9,0.0,39.333333333333336,39.333333333333336,39.333333333333336,1900.0,-0.0222222222222222,0.0,1.4698852277634775,0.0,0.0,0.0,70.0,0.0,90.0,3.6851420998573303,0.0,0.1633205808626086,0.0041522181575239,0.0
10,60,growth,1,204,204,0,0,204,0.0,0.0,20.916666666666668,20.916666666666668,0.0,0.0,4267.0,22.5,36.8541488077833,24.49214000342686,8.618041826675716,0.3518696947457391,70.0,68.0,1.0294117647058822,71.41219396242609,55.00909015790027,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,24.49214000342686,88.59975299992239,55.00909015790027,15.0,0.0151960784313725,0.0,3.1,9,9,13,0,4,9,0.0,39.77777777777778,39.77777777777778,39.77777777777778,1900.0,0.0444444444444444,0.0,2.140728649117199,0.0,0.0,0.0,70.0,0.0,90.0,3.805890083312988,0.0,0.2378587387907998,0.0059796889640145,0.0
10,70,growth,1,204,204,0,0,204,0.0,0.0,21.044117647058822,21.044117647058822,0.0,0.0,4293.0,22.5,36.9662594995357,24.59672832787776,8.622169167758251,0.3505413017871139,69.0,68.0,1.0147058823529411,71.31635936006998,55.14526271584895,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,24.59672832787776,88.59577233786418,55.14526271584895,15.0,0.0127450980392156,0.0,2.6,9,9,13,0,4,9,0.0,39.77777777777778,39.77777777777778,39.77777777777778,1900.0,0.0,0.0,2.859351453608742,0.0,0.0,0.0,70.0,0.0,90.0,3.8775267601013184,0.0,0.317705717067638,0.0079870152335439,0.0
10,80,growth,1,204,204,0,0,204,0.0,0.0,21.225490196078432,21.225490196078432,0.0,0.0,4330.0,22.5,37.12521794112209,24.68968863554618,8.735097785186921,0.3537953804978669,70.0,67.0,1.044776119402985,71.29467532229415,55.00909015790027,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,24.68968863554618,88.76164489960532,55.00909015790027,15.0,0.0181372549019607,0.0,3.7,9,9,13,0,4,9,0.0,38.888888888888886,38.888888888888886,38.888888888888886,1900.0,-0.0888888888888888,0.0,3.620477084727849,0.0,6.869110119239298e-48,0.0,70.0,0.0,90.0,3.9200112223625183,0.0,0.4022752316364276,0.0103442202420795,0.0
10,90,growth,1,204,204,0,0,204,0.0,0.0,21.34313725490196,21.34313725490196,0.0,0.0,4354.0,22.5,37.227963205690216,24.797904240152356,8.676741408194331,0.3498981738200721,70.0,68.0,1.0294117647058822,71.21099270838175,55.14526271584895,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,24.797904240152356,88.81751852244977,55.14526271584895,15.0,0.0117647058823529,0.0,2.4,9,9,13,0,4,9,0.0,39.44444444444444,39.44444444444444,39.44444444444444,1900.0,0.0555555555555555,0.0,4.337935777563675,0.0,9.170262009184464e-45,0.0,70.0,0.0,90.0,3.9452022910118103,0.0,0.4819928641737416,0.0122195374015878,0.0
10,100,growth,1,204,204,0,0,204,0.0,0.0,21.431372549019606,21.431372549019606,0.0,0.0,4372.0,22.5,37.3048364477789,24.90340178572403,8.736967092589138,0.3508342823106857,70.0,69.0,1.0144927536231885,71.1420661799457,54.74486277268398,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,24.90340178572403,88.87086035600265,54.74486277268398,15.0,0.0088235294117647,0.0,1.8,9,9,13,0,4,9,0.0,39.44444444444444,39.44444444444444,39.44444444444444,1900.0,0.0,0.0,5.052161076927886,0.0,8.439574158470622e-42,0.0,70.0,0.0,90.0,3.960138022899628,0.0,0.5613512307697651,0.0142314396533179,0.0
