run,mcs,phase,is_growth_window,tumor_cells,normal_cells,hypoxic_cells,necrotic_cells,tumor_like_cells,hypoxic_fraction,necrotic_fraction,avg_tumor_volume,total_tumor_volume,avg_tumor_target_volume,avg_tumor_volume_growth_rate,avg_tumor_target_growth_rate,total_tumor_volume_growth_rate,mean_tumor_oxygen,mean_tumor_vegf,mean_tumor_vegf1,mean_tumor_vegf2,mean_tumor_hif1a,mean_tumor_vegf_drive,mean_hif_vegf2_boost
4,420,growth,1,186,44,142,0,186,0.7634408602150538,0.0,25.0,4650.0,27.37756126157699,0.064516129032258,0.1706444483931346,12.0,18.302141379284603,18.8743242192012,3.138111520285212e-25,18.8743242192012,0.4262208797352245,0.6014749437714447,0.3608849662628668
4,430,growth,1,188,49,139,0,188,0.7393617021276596,0.0,25.872340425531913,4864.0,29.4531890382158,0.1138297872340425,0.2366878428357712,21.4,18.547170760783743,18.860029043035304,1.7810194922701075e-24,18.860029043035304,0.4241726000451475,0.5988965022909728,0.3593379013745836
4,440,growth,1,191,58,133,0,191,0.6963350785340314,0.0,26.837696335078533,5126.0,31.24832813402745,0.1371727748691099,0.2257754630443313,26.2,18.95946859689283,18.605199214675665,4.9935543104355745e-24,18.605199214675665,0.4213706122482775,0.5953961124374455,0.3572376674624672
4,450,growth,1,192,68,124,0,192,0.6458333333333334,0.0,28.411458333333332,5455.0,33.34950987497965,0.1713541666666666,0.2263933449983596,32.9,19.32940812408924,18.32584047317505,2.335945180877208e-23,18.32584047317505,0.4188030442602348,0.5921026681326843,0.3552616008796105
4,460,growth,1,193,73,120,0,193,0.6217616580310881,0.0,30.269430051813472,5842.0,35.347570231541454,0.2005181347150259,0.2170855744515058,38.7,19.711450349481613,17.835304329432354,1.5076843419454658e-22,17.835304329432354,0.4160421895685989,0.5885229170418934,0.353113750225136
4,470,growth,1,193,79,114,0,193,0.5906735751295337,0.0,32.58031088082902,6288.0,37.51455969143408,0.2310880829015544,0.2166989459892628,44.6,20.078761061238502,17.408201780961583,9.702746523211078e-22,17.408201780961583,0.4133997873734699,0.5849857925818355,0.3509914755491012
4,480,growth,1,193,81,111,1,193,0.5751295336787565,0.005181347150259,34.880829015544045,6732.0,39.4397264095168,0.2300518134715025,0.1925166718082724,44.4,20.293728270061276,17.148589423283394,4.36473818143872e-21,17.148589423283394,0.4110031521342865,0.5816341065479532,0.3489804639287719
4,490,growth,1,194,82,106,6,194,0.5463917525773195,0.0309278350515463,36.74742268041237,7129.0,40.225878420564314,0.2046391752577319,0.0989449569859455,39.7,20.457543859776763,16.997238628643075,1.8218869050430374e-20,16.997238628643075,0.4088036363057813,0.5784005174597808,0.3470403104758685
4,500,growth,1,207,86,110,11,207,0.5314009661835749,0.0531400966183574,36.14009661835749,7481.0,37.54731955965936,0.1700483091787439,-0.0152295964927489,35.2,20.435579756031867,16.925149608925345,3.769966600578583e-20,16.925149608925345,0.4062612629211588,0.575305856959375,0.345183514175625
4,510,growth,1,283,83,178,22,283,0.6289752650176679,0.07773851590106,26.780918727915193,7579.0,26.2187549469749,0.0346289752650176,-0.1245185508323642,9.8,18.43258625205751,18.927767179037573,4.0876094041977863e-20,18.927767179037573,0.4195629365638559,0.5908696365136843,0.3545217819082105
4,520,growth,1,285,74,174,37,285,0.6105263157894737,0.1298245614035087,26.743859649122808,7622.0,26.541282667193496,0.0150877192982456,0.0506518983004386,4.3,17.84023528517338,19.36614599562528,4.599366657356349e-20,19.36614599562528,0.4237619195966592,0.5950525326662339,0.3570315195997403
4,530,growth,1,287,79,156,52,287,0.5435540069686411,0.181184668989547,26.99651567944251,7748.0,26.575701264969563,0.0439024390243902,0.0219375271415045,12.6,17.459302350619115,19.60759114554535,7.059967062214166e-20,19.60759114554535,0.428309177898914,0.5995635919089131,0.3597381551453478
4,540,growth,1,288,76,146,66,288,0.5069444444444444,0.2291666666666666,27.37152777777778,7883.0,26.4045766459571,0.046875,-0.0078847878509097,13.5,17.165497690439224,19.66441747215059,7.511149560996991e-20,19.66441747215059,0.4324605808955949,0.6035993566847503,0.3621596140108502
4,550,growth,1,285,72,134,79,285,0.4701754385964912,0.2771929824561403,27.989473684210527,7977.0,26.2598254019754,0.0329824561403508,-0.0422694156044407,9.4,16.875108076396742,19.86818901865106,1.259795106141883e-19,19.86818901865106,0.4363477817671627,0.607366389277954,0.3644198335667724
4,560,growth,1,285,68,132,85,285,0.4631578947368421,0.2982456140350877,28.073684210526316,8001.0,26.383130304436936,0.0084210526315789,0.0123304902461537,2.4,16.565933883399293,20.035845599258156,1.0946429715296682e-19,20.035845599258156,0.4397031493768678,0.610616645780377,0.3663699874682262
4,570,growth,1,287,60,129,98,287,0.4494773519163763,0.3414634146341463,27.885017421602782,8003.0,25.640777720806906,0.0006968641114982,-0.0558498017048586,0.2,16.230889034603532,20.261600348176856,8.806741114230618e-20,20.261600348176856,0.4441466594766326,0.6150683591650496,0.3690410154990298
4,580,growth,1,282,59,125,98,282,0.4432624113475177,0.3475177304964539,28.19503546099291,7951.0,25.507451503834822,-0.0184397163120567,-0.0587949935426103,-5.2,16.009410756699584,20.519583198195654,7.762885668677607e-20,20.519583198195654,0.4457272899959843,0.6167554023923777,0.3700532414354266
4,590,growth,1,327,56,159,112,327,0.4862385321100917,0.3425076452599388,24.051987767584095,7865.0,21.259637861805952,-0.0262996941896024,-0.0737613893794721,-8.6,15.320134477877836,21.220016126603525,6.615332543748661e-20,21.220016126603525,0.4519167060914013,0.6241613885008961,0.3744968331005376
4,600,growth,1,333,49,166,118,333,0.4984984984984985,0.3543543543543543,23.41141141141141,7796.0,21.008974596544785,-0.0207207207207207,0.013239327278939,-6.9,15.003185687480388,21.468619549954617,4.737146175814131e-20,21.468619549954617,0.4562230742638983,0.6288471137846796,0.3773082682708077
4,610,growth,1,331,49,151,131,331,0.4561933534743202,0.3957703927492447,23.38368580060423,7740.0,20.836764004295325,-0.0169184290030211,-0.0299153036941574,-5.6,14.824062566382649,21.506691854886057,4.941535716313084e-20,21.506691854886057,0.4597965630353961,0.6323337024724671,0.3794002214834802
4,620,growth,1,326,48,145,133,326,0.4447852760736196,0.4079754601226993,23.67484662576687,7718.0,21.233072403749805,-0.0067484662576687,0.0076726129449949,-2.2,14.681935342542964,21.578986264445295,4.629561193973468e-20,21.578986264445295,0.4624597271938591,0.6350377032430469,0.3810226219458281
4,630,growth,1,328,48,141,139,328,0.4298780487804878,0.423780487804878,23.33231707317073,7653.0,20.67619299307102,-0.0198170731707317,-0.0427409456997382,-6.5,14.542417502984769,21.6173245587,3.3753921882377474e-20,21.6173245587,0.4642063255556206,0.6368553969731635,0.3821132381838981
4,640,growth,1,315,50,132,133,315,0.419047619047619,0.4222222222222222,24.155555555555555,7609.0,21.270334897722517,-0.0139682539682539,-0.0259161298237149,-4.4,14.597845788985964,21.54697443341452,3.134485236830547e-20,21.54697443341452,0.4640264522656925,0.6365679433279104,0.3819407659967462
4,650,growth,1,335,58,138,139,335,0.4119402985074626,0.4149253731343283,22.28955223880597,7467.0,19.48708899199073,-0.0423880597014925,-0.0513375165569248,-14.2,14.90898134032292,21.227613178651723,3.5987312408671473e-20,21.227613178651723,0.4608207008260048,0.6329740452408122,0.3797844271444873
4,660,growth,1,344,62,140,142,344,0.4069767441860465,0.4127906976744186,21.3546511627907,7346.0,18.798227071762085,-0.0351744186046511,-0.0179025289624236,-12.1,14.926840502162312,21.235396135685058,4.346476443830107e-20,21.235396135685058,0.4609209629919052,0.6331186067209847,0.3798711640325908
4,670,growth,1,346,61,142,143,346,0.4104046242774566,0.4132947976878612,20.985549132947977,7261.0,18.501958400527865,-0.0245664739884393,-0.0187608399143108,-8.5,14.950662160884438,21.260402883408386,4.867769034997941e-20,21.260402883408386,0.4611483887269559,0.6332831290892109,0.3799698774535265
4,680,growth,1,347,59,148,140,347,0.4265129682997118,0.4034582132564842,20.645533141210375,7164.0,18.54237425086821,-0.0279538904899135,0.0093735615183365,-9.7,14.935574787150886,21.34794311083703,4.9642902277808124e-20,21.34794311083703,0.4612732975439113,0.6335370372851884,0.380122222371113
4,690,growth,1,339,60,141,138,339,0.415929203539823,0.4070796460176991,20.98230088495575,7113.0,18.754945355530687,-0.0150442477876106,-0.0225007048750345,-5.1,14.996946185739343,21.363235532709982,3.663973281139443e-20,21.363235532709982,0.460833669829589,0.6330420678221552,0.3798252406932931
4,700,growth,1,325,56,139,130,325,0.4276923076923077,0.4,21.72923076923077,7062.0,19.600510635375976,-0.0156923076923076,0.00376599414532,-5.1,14.982108711829552,21.448932861915,3.60259489310197e-20,21.448932861915,0.4608274297390092,0.6331347967060448,0.3798808780236268
4,710,growth,1,317,54,135,128,317,0.4258675078864353,0.4037854889589905,22.094637223974765,7004.0,19.842393526143457,-0.0182965299684542,-0.0252767219904469,-5.8,14.897902867771474,21.609106310534553,3.6216422890270784e-20,21.609106310534553,0.4616811355046467,0.6340596908275178,0.3804358144965106
4,720,growth,1,312,52,129,131,312,0.4134615384615384,0.4198717948717949,22.26602564102564,6947.0,20.013084173202515,-0.0182692307692307,-0.0147296428680419,-5.7,14.767479655070185,21.776894661096428,2.832758059463286e-20,21.776894661096428,0.4637225877718507,0.6361031646721833,0.38166189880331
4,730,growth,1,308,50,128,130,308,0.4155844155844156,0.422077922077922,22.366883116883116,6889.0,20.005808966500418,-0.0188311688311688,-0.0267185390769661,-5.8,14.66594587982475,21.951850194435615,3.3718416807893174e-20,21.951850194435615,0.4648499946078682,0.6373793732409067,0.382427623944544
4,740,growth,1,305,50,137,118,305,0.4491803278688525,0.3868852459016393,22.340983606557376,6814.0,20.05096067835073,-0.0245901639344262,-0.0151626737000512,-7.5,14.835719812111776,21.995191164485743,2.359227028039812e-20,21.995191164485743,0.4622477523894806,0.6350760958414021,0.3810456575048412
4,750,growth,1,300,49,139,112,300,0.4633333333333333,0.3733333333333333,22.486666666666668,6746.0,20.385726286570232,-0.0226666666666666,5.829302469889323e-05,-6.8,14.798320207595824,22.11466096242269,2.434551949321646e-20,22.11466096242269,0.4618022347548783,0.6347984173520165,0.3808790504112099
4,760,growth,1,303,47,142,114,303,0.4686468646864686,0.3762376237623762,22.026402640264028,6674.0,19.849300378226605,-0.0237623762376237,-0.0334587034219169,-7.2,14.751532686818944,22.169728716607928,2.2505057495783588e-20,22.169728716607928,0.4622979396927525,0.6355473570846959,0.3813284142508175
4,770,growth,1,294,44,140,110,294,0.4761904761904761,0.3741496598639456,22.595238095238095,6643.0,20.621852290873623,-0.0105442176870748,0.0164920268415593,-3.1,14.808931769156942,22.18974140387814,1.7590815010151415e-20,22.18974140387814,0.4621292289673622,0.6354352345365418,0.3812611407219251
4,780,growth,1,283,39,136,108,283,0.4805653710247349,0.381625441696113,23.328621908127207,6602.0,20.90855843102553,-0.0144876325088339,-0.0514849955959791,-4.1,14.819877607662349,22.290650873217903,1.958831189947076e-20,22.290650873217903,0.461348735925138,0.6347497568610019,0.3808498541166011
4,790,growth,1,268,39,134,95,268,0.5,0.3544776119402985,24.52238805970149,6572.0,22.659548866215037,-0.0111940298507462,0.0580735299124646,-3.0,14.92024101072283,22.25209257495937,1.5613120598748495e-20,22.25209257495937,0.4603561323463677,0.6337669135131947,0.3802601481079168
4,800,growth,1,259,41,124,94,259,0.4787644787644787,0.3629343629343629,25.138996138996134,6511.0,22.792289483501182,-0.0235521235521235,-0.065465683366341,-6.1,14.978726560084516,22.30610149339359,1.2188132223140636e-20,22.30610149339359,0.4594123409067861,0.6327327216626925,0.3796396329976154
4,810,growth,1,253,36,122,95,253,0.4822134387351778,0.375494071146245,25.442687747035578,6437.0,23.218609481932145,-0.0292490118577075,-0.0114208605920844,-7.4,14.871141901129318,22.39280938536753,1.3003929723312491e-20,22.39280938536753,0.4602681764360902,0.6335195667024306,0.3801117400214583
4,820,growth,1,245,37,122,86,245,0.4979591836734693,0.3510204081632653,25.99591836734694,6369.0,23.727067799470863,-0.0277551020408163,-0.0249700359422333,-6.8,15.03915846299152,22.369112812742895,1.1051162193831427e-20,22.369112812742895,0.4585270288119976,0.6318862862627167,0.37913177175763
4,830,growth,1,249,35,131,83,249,0.5261044176706827,0.3333333333333333,25.164658634538153,6266.0,22.844915979837317,-0.0413654618473895,-0.0500994103979394,-10.3,15.05574479926542,22.445302331303974,7.38177192176676e-21,22.445302331303974,0.4571460524442397,0.6307326641913508,0.3784395985148104
4,840,growth,1,251,37,135,79,251,0.5378486055776892,0.3147410358565737,24.752988047808763,6213.0,22.67215946091124,-0.0211155378486055,0.0009274684100512,-5.3,15.009093675955356,22.560193783733475,6.1270009061939376e-21,22.560193783733475,0.4576085611381793,0.6315091276663022,0.3789054765997813
4,850,growth,1,243,37,132,74,243,0.5432098765432098,0.3045267489711934,25.395061728395063,6171.0,23.633010299117476,-0.0172839506172839,0.0214442296283235,-4.2,14.955500422191228,22.639291806476106,5.837360874225721e-21,22.639291806476106,0.457725438758375,0.631735400778808,0.3790412404672847
4,860,growth,1,243,36,127,80,243,0.522633744855967,0.3292181069958848,25.218106995884774,6128.0,23.159373326556672,-0.0176954732510288,-0.0473636972560804,-4.3,14.931165400846504,22.605676215371968,3.0357631976189896e-21,22.605676215371968,0.4588556477560724,0.6328526475210644,0.3797115885126386
4,870,growth,1,235,37,126,72,235,0.5361702127659574,0.3063829787234042,25.84255319148936,6073.0,23.903345992717338,-0.0234042553191489,-0.0044431532190201,-5.5,15.128555399306276,22.501595967881222,2.950581287222608e-21,22.501595967881222,0.4562482074510539,0.6302600871574984,0.378156052294499
4,880,growth,1,225,34,124,67,225,0.5511111111111111,0.2977777777777777,26.69333333333333,6006.0,24.91741906060113,-0.0297777777777777,-0.0048297865125868,-6.7,15.196533567640516,22.451369035508897,3.066900972116718e-21,22.451369035508897,0.4550164894598529,0.6290177718884215,0.3774106631330529
4,890,growth,1,228,42,117,69,228,0.5131578947368421,0.3026315789473684,26.11842105263158,5955.0,24.033994473909075,-0.0223684210526315,-0.0555563809578878,-5.1,15.288252997816654,22.43740470785844,2.5621816117691837e-21,22.43740470785844,0.4538406001582158,0.62773590096773,0.376641540580638
4,900,growth,1,226,40,122,64,226,0.5398230088495575,0.2831858407079646,26.115044247787612,5902.0,24.160592619296725,-0.0234513274336283,-0.0086092071195619,-5.3,15.526066455165896,22.266174856540378,4.279158950298212e-21,22.266174856540378,0.4519482848416611,0.6257782176205707,0.3754669305723424
4,910,growth,1,225,42,122,61,225,0.5422222222222223,0.2711111111111111,26.084444444444443,5869.0,24.424609213935003,-0.0146666666666666,0.0156636182996961,-3.3,15.699589822557238,22.16459104326036,5.548857570456786e-21,22.16459104326036,0.4504839096802656,0.6242974496697786,0.3745784698018671
4,920,growth,1,229,41,131,57,229,0.5720524017467249,0.2489082969432314,25.50655021834061,5841.0,24.000500166780565,-0.0122270742358078,0.0002521681473244,-2.8,15.803414473887614,22.16578886290305,7.975542454409573e-21,22.16578886290305,0.449052013130658,0.622956893777923,0.3737741362667537
4,930,growth,1,229,41,130,58,229,0.5676855895196506,0.2532751091703056,25.375545851528383,5811.0,23.85100881085125,-0.0131004366812227,-0.0149491355929312,-3.0,15.832285764436014,22.23377681299068,7.991517788075886e-21,22.23377681299068,0.4485399000833252,0.6223477584518889,0.3734086550711333
4,940,growth,1,227,42,128,57,227,0.5638766519823789,0.2511013215859031,25.555066079295155,5801.0,24.238057678491533,-0.0044052863436123,0.0176907820848641,-1.0,16.012286013968716,22.203518766663674,8.290632552675446e-21,22.203518766663674,0.4470914237408541,0.620639162807964,0.3723834976847784
4,950,growth,1,217,45,121,51,217,0.5576036866359447,0.2350230414746544,26.649769585253456,5783.0,25.55916440761584,-0.008294930875576,0.020414554578368,-1.8,16.055767925104238,22.242452353376397,9.123028480558356e-21,22.242452353376397,0.4456428590478308,0.619244301242668,0.3715465807456008
4,960,growth,1,211,44,118,49,211,0.5592417061611374,0.2322274881516587,27.46445497630332,5795.0,26.287371874985535,0.0056872037914691,0.0001406583740812,1.2,16.127244976459522,22.232633333070584,8.212703739282885e-21,22.232633333070584,0.4449495730256416,0.6185520996442413,0.3711312597865447
4,970,growth,1,212,41,122,49,212,0.5754716981132075,0.2311320754716981,27.25943396226415,5779.0,26.270952836522515,-0.0075471698113207,0.0107577998683137,-1.6,16.143461402857078,22.28665153485424,9.43002711977568e-21,22.28665153485424,0.4449430046831586,0.6185619978476695,0.3711371987086017
4,980,growth,1,211,40,126,45,211,0.5971563981042654,0.2132701421800948,27.23696682464455,5747.0,25.83257667939245,-0.0151658767772511,-0.0562883042611217,-3.2,16.327593482501133,22.20511510134873,7.62175716483188e-21,22.20511510134873,0.4411276546752092,0.6148370068409553,0.3689022041045732
4,990,growth,1,207,43,122,42,207,0.5893719806763285,0.2028985507246377,27.719806763285025,5738.0,26.38738556645343,-0.0043478260869565,0.0055628661372235,-0.9,16.351918450876134,22.210245970942548,7.448231148109532e-21,22.210245970942548,0.4408756809637365,0.6146118779376369,0.3687671267625821
4,1000,growth,1,207,40,121,46,207,0.5845410628019324,0.2222222222222222,27.64251207729469,5722.0,26.33185775498837,-0.0077294685990338,-0.0055527811465056,-1.6,16.238527528329747,22.28653281207246,3.967144696345927e-21,22.28653281207246,0.4423943229617102,0.6161333693038108,0.3696800215822864
