run,mcs,phase,is_growth_window,tumor_cells,normal_cells,hypoxic_cells,necrotic_cells,tumor_like_cells,hypoxic_fraction,necrotic_fraction,avg_tumor_volume,total_tumor_volume,avg_tumor_target_volume,avg_tumor_volume_growth_rate,avg_tumor_target_growth_rate,total_tumor_volume_growth_rate,mean_tumor_oxygen,mean_tumor_vegf,mean_tumor_vegf1,mean_tumor_vegf2,mean_tumor_hif1a,mean_tumor_vegf_drive,mean_hif_vegf2_boost
1,0,growth,1,204,204,0,0,204,0.0,0.0,16.0,3264.0,22.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0326349717969379,0.0195809830781627
1,10,growth,1,204,204,0,0,204,0.0,0.0,18.058823529411764,3684.0,22.5,0.2058823529411764,0.0,42.0,0.0003888158116686,0.0,0.0,0.0,0.3449588411222835,0.5028915563458455,0.3017349338075072
1,20,growth,1,204,204,0,0,204,0.0,0.0,19.254901960784313,3928.0,22.5,0.1196078431372549,0.0,24.4,0.0654383069726035,0.0,0.0,0.0,0.5271509354320285,0.7001655896032856,0.4200993537619713
1,30,growth,1,204,204,0,0,204,0.0,0.0,19.970588235294116,4074.0,22.5,0.0715686274509803,0.0,14.6,0.365705883262825,0.0,0.0,0.0,0.6331397179890119,0.7706062841392298,0.4623637704835379
1,40,growth,1,204,204,0,0,204,0.0,0.0,20.475490196078432,4177.0,22.5,0.0504901960784313,0.0,10.3,0.8415461196472832,0.0,0.0,0.0,0.6903913397680457,0.7995432750650387,0.4797259650390232
1,50,growth,1,204,204,0,0,204,0.0,0.0,20.735294117647054,4230.0,22.5,0.0259803921568627,0.0,5.3,1.4303559025055637,0.0,0.0,0.0,0.7171368106058259,0.8111893756278136,0.4867136253766881
1,60,growth,1,204,204,0,0,204,0.0,0.0,20.887254901960784,4261.0,22.5,0.0151960784313725,0.0,3.1,2.1033512073404648,0.0,0.0,0.0,0.7249304553958489,0.814066135919856,0.4884396815519136
1,70,growth,1,204,204,0,0,204,0.0,0.0,21.147058823529413,4314.0,22.5,0.0259803921568627,0.0,5.3,2.892240398581706,0.0,0.0,0.0,0.72079347508181,0.8117055241024437,0.4870233144614662
1,80,growth,1,204,204,0,0,204,0.0,0.0,21.25980392156863,4337.0,22.5,0.0112745098039215,0.0,2.3,3.661244339364417,0.0,0.0,0.0,0.7097013557844051,0.8060887034895196,0.4836532220937117
1,90,growth,1,204,204,0,0,204,0.0,0.0,21.357843137254903,4357.0,22.5,0.0098039215686274,0.0,2.0,4.457598127716897,0.0,0.0,0.0,0.6950361353093749,0.7985120264549952,0.4791072158729971
1,100,growth,1,204,204,0,0,204,0.0,0.0,21.387254901960784,4363.0,22.5,0.0029411764705882,0.0,0.6,5.1991800272873805,0.0,0.0,0.0,0.6789124995186976,0.7898285554329352,0.473897133259761
1,110,growth,1,204,204,0,0,204,0.0,0.0,21.441176470588236,4374.0,22.5,0.005392156862745,0.0,1.1,5.8658196759574555,0.0,1.8546597321946112e-46,0.0,0.6629136388986931,0.7808014281626648,0.4684808568975989
1,120,growth,1,204,204,0,0,204,0.0,0.0,21.436274509803923,4373.0,22.5,-0.0004901960784313,0.0,-0.1,6.502864915658446,0.0,3.656427316471079e-44,0.0,0.6473637911827629,0.7716660937126357,0.4629996562275814
