run,mcs,phase,is_growth_window,tumor_cells,normal_cells,hypoxic_cells,necrotic_cells,tumor_like_cells,hypoxic_fraction,necrotic_fraction,avg_tumor_volume,total_tumor_volume,avg_tumor_target_volume,avg_tumor_volume_growth_rate,avg_tumor_target_growth_rate,total_tumor_volume_growth_rate,mean_tumor_oxygen,mean_tumor_vegf,mean_tumor_vegf1,mean_tumor_vegf2,mean_tumor_hif1a,mean_tumor_vegf_drive,mean_hif_vegf2_boost
3,0,growth,1,204,204,0,0,204,0.0,0.0,16.0,3264.0,22.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0326349717969379,0.0195809830781627
3,10,growth,1,204,204,0,0,204,0.0,0.0,17.995098039215687,3671.0,22.5,0.1995098039215686,0.0,40.7,0.0003799755041963,0.0,0.0,0.0,0.3449588522350747,0.5028915721277758,0.3017349432766654
3,20,growth,1,204,204,0,0,204,0.0,0.0,19.102941176470587,3897.0,22.5,0.1107843137254901,0.0,22.6,0.0643335995501176,0.0,0.0,0.0,0.5271543618719788,0.7001682982650683,0.4201009789590409
3,30,growth,1,204,204,0,0,204,0.0,0.0,19.87745098039216,4055.0,22.5,0.0774509803921568,0.0,15.8,0.3587606631895052,0.0,0.0,0.0,0.6331821348036272,0.7706303846710644,0.4623782308026386
3,40,growth,1,204,204,0,0,204,0.0,0.0,20.431372549019606,4168.0,22.5,0.055392156862745,0.0,11.3,0.8503225577593434,0.0,0.0,0.0,0.6904365716821057,0.7995662382457404,0.4797397429474442
3,50,growth,1,204,204,0,0,204,0.0,0.0,20.774509803921568,4238.0,22.5,0.034313725490196,0.0,7.0,1.4389962236232616,0.0,0.0,0.0,0.7170958123151492,0.8111733597496584,0.486704015849795
3,60,growth,1,204,204,0,0,204,0.0,0.0,21.073529411764707,4299.0,22.5,0.0299019607843137,0.0,6.1,2.1316027078120148,0.0,0.0,0.0,0.7248009311833764,0.8140107610260702,0.4884064566156421
3,70,growth,1,204,204,0,0,204,0.0,0.0,21.24019607843137,4333.0,22.5,0.0166666666666666,0.0,3.4,2.89731802418828,0.0,0.0,0.0,0.720762196544669,0.8116846988428296,0.4870108193056977
3,80,growth,1,204,204,0,0,204,0.0,0.0,21.30392156862745,4346.0,22.5,0.0063725490196078,0.0,1.3,3.6898960310454463,0.0,0.0,0.0,0.7097498363434886,0.8061084048181258,0.4836650428908755
3,90,growth,1,204,204,0,0,204,0.0,0.0,21.45098039215686,4376.0,22.5,0.0147058823529411,0.0,3.0,4.446161671158145,0.0,0.0,0.0,0.6949560232825549,0.7984626178782176,0.4790775707269305
3,100,growth,1,204,204,0,0,204,0.0,0.0,21.470588235294116,4380.0,22.5,0.0019607843137254,0.0,0.4,5.217637100640466,0.0,0.0,0.0,0.6788504687863576,0.7897894920913954,0.4738736952548372
3,110,growth,1,204,204,0,0,204,0.0,0.0,21.524509803921568,4391.0,22.5,0.005392156862745,0.0,1.1,5.886690421431672,0.0,1.8546597321946112e-46,0.0,0.6625862963252886,0.7806209438672898,0.4683725663203738
3,120,growth,1,204,204,0,0,204,0.0,0.0,21.45098039215686,4376.0,22.5,-0.0073529411764705,0.0,-1.5,6.467211628077077,0.0,1.470676476529134e-44,0.0,0.647315691683228,0.7716430728395647,0.4629858437037388
3,130,growth,1,204,204,0,0,204,0.0,0.0,21.519607843137255,4390.0,22.5,0.0068627450980392,0.0,1.4,7.081214874398475,0.0,2.1439660430866124e-42,0.0,0.6330842898336423,0.7629361721154734,0.457761703269284
3,140,growth,1,204,204,0,0,204,0.0,0.0,21.49019607843137,4384.0,22.5,-0.0029411764705882,0.0,-0.6,7.627871356174057,0.0,2.9906807197355366e-41,0.0,0.6199092933653486,0.7546268309193271,0.4527760985515963
3,150,growth,1,204,204,0,0,204,0.0,0.0,21.558823529411764,4398.0,22.5,0.0068627450980392,0.0,1.4,8.081404080870104,0.0,2.185130394439535e-39,0.0,0.6077923951374744,0.7467087268427908,0.4480252361056744
3,160,growth,1,204,204,0,0,204,0.0,0.0,21.534313725490197,4393.0,22.5,-0.0024509803921568,0.0,-0.5,8.518255482701694,0.0,6.906991312780364e-38,0.0,0.5973249564539462,0.7397065195576792,0.4438239117346075
3,170,growth,1,204,204,0,0,204,0.0,0.0,21.534313725490197,4393.0,22.5,0.0,0.0,0.0,8.893625631636263,0.0,1.0368279482085626e-36,0.0,0.5878555478191455,0.7331968877705055,0.4399181326623033
3,180,growth,1,204,204,0,0,204,0.0,0.0,21.441176470588236,4374.0,22.5,-0.009313725490196,0.0,-1.9,9.204695843598422,0.0,1.1494637277355839e-35,0.0,0.5795067188829998,0.7274025464910598,0.4364415278946359
3,190,growth,1,204,204,0,0,204,0.0,0.0,21.41176470588235,4368.0,22.5,-0.0029411764705882,0.0,-0.6,9.498101790161694,0.0,1.0422374319321603e-34,0.0,0.5723639099853701,0.7223733262655037,0.4334239957593022
3,200,growth,1,204,204,0,0,204,0.0,0.0,21.49019607843137,4384.0,22.5,0.0078431372549019,0.0,1.6,9.827290227015814,0.0,7.960428670212922e-34,0.0,0.5657358378109342,0.7176460096648032,0.4305876057988819
3,210,growth,1,204,204,0,0,204,0.0,0.0,21.465686274509803,4379.0,22.5,-0.0024509803921568,0.0,-0.5,10.085695116543302,0.0,4.463233148708608e-33,0.0,0.5597248311739637,0.7132842746658218,0.4279705647994931
3,220,growth,1,204,204,0,0,204,0.0,0.0,21.495098039215687,4385.0,22.5,0.0029411764705882,0.0,0.6,10.24373768825157,0.0,1.7830311086760707e-32,0.0,0.5544653690261371,0.7094343088944873,0.4256605853366924
3,230,growth,1,204,204,0,0,204,0.0,0.0,21.514705882352946,4389.0,22.5,0.0019607843137254,0.0,0.4,10.499787524634716,0.0,1.0395300637557795e-31,0.0,0.5498011504789556,0.7060049615061432,0.4236029769036859
3,240,growth,1,204,204,0,0,204,0.0,0.0,21.50980392156863,4388.0,22.5,-0.0004901960784313,0.0,-0.1,10.669287302914787,0.0,3.4759625965801605e-31,0.0,0.5457085262278616,0.7029652740636985,0.421779164438219
3,250,growth,1,204,204,0,0,204,0.0,0.0,21.54901960784314,4396.0,22.5,0.0039215686274509,0.0,0.8,10.824948940206976,0.0,1.1988675383518771e-30,0.0,0.5419844867218726,0.7001862521431639,0.4201117512858983
3,260,growth,1,204,204,0,0,204,0.0,0.0,21.59803921568627,4406.0,22.5,0.0049019607843137,0.0,1.0,10.955872789901846,0.0,4.977559586738009e-30,0.0,0.5386956167923115,0.6976638662550751,0.418598319753045
3,270,growth,1,204,204,0,0,204,0.0,0.0,21.480392156862745,4382.0,22.5,-0.0117647058823529,0.0,-2.4,11.069650715472651,0.0,1.0921443231608577e-29,0.0,0.5359020342817915,0.695582224350343,0.4173493346102058
3,280,growth,1,204,204,0,0,204,0.0,0.0,21.50980392156863,4388.0,22.5,0.0029411764705882,0.0,0.6,11.209867600132435,0.0,3.012823254177915e-29,0.0,0.5333263474976017,0.6936247823552851,0.416174869413171
3,290,growth,1,204,204,0,0,204,0.0,0.0,21.544117647058822,4395.0,22.5,0.0034313725490196,0.0,0.7,11.307129101425994,0.0,7.372022924578238e-29,0.0,0.5310877104209679,0.6919672900224096,0.4151803740134457
3,300,growth,1,204,204,0,0,204,0.0,0.0,21.583333333333332,4403.0,22.5,0.0039215686274509,0.0,0.8,11.408272743225098,0.0,1.99499134882311e-28,0.0,0.5290967306744417,0.6904411342546185,0.4142646805527711
3,310,growth,1,204,0,109,95,204,0.5343137254901961,0.4656862745098039,21.112745098039216,4307.0,13.53988306195128,-0.0470588235294117,-0.8960116938048718,-9.6,12.460000133981891,2.7376880785998177,2.0504183359994372e-28,2.7376880785998177,0.5214131299162399,0.6858047032971968,0.411482821978318
3,320,growth,1,200,0,106,94,200,0.53,0.47,19.87,3974.0,14.93467218399048,-0.1665,0.1123991460800171,-33.3,13.01039357662201,5.524398443102837,3.5281366374594345e-29,5.524398443102837,0.5103014541486997,0.6790905307868021,0.4074543184720813
