run,mcs,phase,is_growth_window,tumor_cells,normal_cells,hypoxic_cells,necrotic_cells,tumor_like_cells,hypoxic_fraction,necrotic_fraction,avg_tumor_volume,total_tumor_volume,avg_tumor_target_volume,avg_tumor_volume_growth_rate,avg_tumor_target_growth_rate,total_tumor_volume_growth_rate,mean_tumor_oxygen,mean_tumor_vegf,mean_tumor_vegf1,mean_tumor_vegf2,mean_tumor_hif1a,mean_tumor_vegf_drive,mean_hif_vegf2_boost
2,150,growth,1,204,204,0,0,204,0.0,0.0,21.38235294117647,4362.0,22.5,-0.0024509803921568,0.0,-0.5,8.05694446931867,0.0,3.610577078006335e-39,0.0,0.6084146108566159,0.7471347403206436,0.4482808441923862
2,160,growth,1,204,204,0,0,204,0.0,0.0,21.294117647058822,4344.0,22.5,-0.0088235294117647,0.0,-1.8,8.478109762949103,0.0,5.634113769829038e-38,0.0,0.5978694337824778,0.7401164047363077,0.4440698428417846
2,170,growth,1,204,204,0,0,204,0.0,0.0,21.426470588235293,4371.0,22.5,0.013235294117647,0.0,2.7,8.893003181499594,0.0,3.815347037282055e-36,0.0,0.5881427086622274,0.733507888793339,0.4401047332760033
2,180,growth,1,204,204,0,0,204,0.0,0.0,21.54901960784314,4396.0,22.5,0.0122549019607843,0.0,2.5,9.279245873292288,0.0,1.6605404470191052e-35,0.0,0.5793617935390146,0.727361962928553,0.4364171777571318
2,190,growth,1,204,204,0,0,204,0.0,0.0,21.55392156862745,4397.0,22.5,0.0004901960784313,0.0,0.1,9.613208161849602,0.0,1.1904534929834038e-34,0.0,0.571514437996802,0.7218232975610535,0.433093978536632
2,200,growth,1,204,204,0,0,204,0.0,0.0,21.647058823529413,4416.0,22.5,0.009313725490196,0.0,1.9,9.88991051678564,0.0,2.7593968936553347e-33,0.0,0.5645132928673584,0.7167576865096638,0.4300546119057982
2,210,growth,1,204,204,0,0,204,0.0,0.0,21.57843137254902,4402.0,22.5,-0.0068627450980392,0.0,-1.4,10.07757228496028,0.0,5.31647563712582e-33,0.0,0.5586490956152993,0.7124773246043002,0.4274863947625801
2,220,growth,1,204,204,0,0,204,0.0,0.0,21.583333333333332,4403.0,22.5,0.0004901960784313,0.0,0.1,10.303383498215208,0.0,7.347395250585567e-32,0.0,0.5537724298866726,0.7088775947349832,0.4253265568409899
2,230,growth,1,204,204,0,0,204,0.0,0.0,21.54901960784314,4396.0,22.5,-0.0034313725490196,0.0,-0.7,10.48394199329264,0.0,1.362421935313328e-31,0.0,0.5494178966436207,0.7056756847694566,0.423405410861674
2,240,growth,1,204,204,0,0,204,0.0,0.0,21.514705882352946,4389.0,22.5,-0.0034313725490196,0.0,-0.7,10.638533938164803,0.0,7.452913229021391e-31,0.0,0.5455884079497229,0.7028363757961137,0.4217018254776682
2,250,growth,1,204,204,0,0,204,0.0,0.0,21.514705882352946,4389.0,22.5,0.0,0.0,0.0,10.796233655190935,0.0,2.9472409267406338e-30,0.0,0.5421926722736992,0.7003121724879676,0.4201873034927805
2,260,growth,1,204,204,0,0,204,0.0,0.0,21.573529411764707,4401.0,22.5,0.0058823529411764,0.0,1.2,10.993673767529282,0.0,8.231145373497415e-30,0.0,0.5387784764945943,0.6977483435852576,0.4186490061511546
2,270,growth,1,204,204,0,0,204,0.0,0.0,21.58823529411765,4404.0,22.5,0.0014705882352941,0.0,0.3,11.112479348977407,0.0,2.1335786500155497e-29,0.0,0.5357716015871951,0.695472496266916,0.4172834977601495
2,280,growth,1,204,204,0,0,204,0.0,0.0,21.61764705882353,4410.0,22.5,0.0029411764705882,0.0,0.6,11.22366004597907,0.0,9.510735888627475e-29,0.0,0.5331808206994527,0.6934918522445448,0.4160951113467269
2,290,growth,1,204,204,0,0,204,0.0,0.0,21.59313725490196,4405.0,22.5,-0.0024509803921568,0.0,-0.5,11.274470353827756,0.0,1.4369851093430935e-28,0.0,0.5310783156126632,0.6919130176855094,0.4151478106113056
2,300,growth,1,204,204,0,0,204,0.0,0.0,21.568627450980394,4400.0,22.5,-0.0024509803921568,0.0,-0.5,11.380244334538778,0.0,3.361623206920306e-28,0.0,0.5290517083144548,0.6903740259756891,0.4142244155854134
2,310,growth,1,204,0,113,91,204,0.553921568627451,0.446078431372549,21.15686274509804,4316.0,14.02790340722776,-0.0411764705882352,-0.847209659277224,-8.4,12.37940638439328,2.8130807144676937,3.825533154777356e-28,2.8130807144676937,0.521637760797116,0.685949951095504,0.4115699706573024
2,320,growth,1,199,0,111,88,199,0.5577889447236181,0.4422110552763819,20.185929648241206,4017.0,15.695424784368006,-0.150251256281407,0.1315061492536535,-29.9,12.908366289570104,5.734720585933283,1.1059567828540746e-28,5.734720585933283,0.5108132784847843,0.6793691221708087,0.4076214733024852
2,330,growth,1,172,0,111,61,172,0.6453488372093024,0.3546511627906977,22.023255813953487,3788.0,19.967208152593567,-0.1331395348837209,0.180796668695849,-22.9,13.478183857230253,9.085799730101296,4.799456037749558e-29,9.085799730101296,0.4961612861700926,0.6681619460428506,0.4008971676257103
2,340,growth,1,137,0,106,31,137,0.7737226277372263,0.2262773722627737,26.91970802919708,3688.0,26.165694076649466,-0.072992700729927,0.1097374352225422,-10.0,14.362305717746708,12.407552670388329,7.320182312105044e-29,12.407552670388329,0.4763581580840123,0.6514355335438101,0.390861320126286
2,350,growth,1,104,0,101,3,104,0.971153846153846,0.0288461538461538,35.64423076923077,3707.0,35.6899491090041,0.0182692307692307,0.1221679027263934,1.9,15.920260640291067,14.667046381877018,1.7333100067566772e-28,14.667046381877018,0.4514580923315449,0.629087732859695,0.377452639715817
2,360,growth,1,102,2,97,3,102,0.9509803921568628,0.0294117647058823,37.009803921568626,3775.0,38.49601229499368,0.0666666666666666,0.2106260262283624,6.8,16.350087455674714,16.488980283924178,3.233402994699995e-28,16.488980283924178,0.4485706380164156,0.6259524821053378,0.3755714892632026
2,370,growth,1,99,6,93,0,99,0.9393939393939394,0.0,39.62626262626262,3923.0,42.495961044773914,0.1494949494949495,0.2833402922659209,14.8,17.03354623582628,17.610360617589468,1.472305231112532e-27,17.610360617589468,0.4435600618327443,0.6206654438322968,0.3723992662993781
2,380,growth,1,99,16,83,0,99,0.8383838383838383,0.0,41.94949494949495,4153.0,45.21533060555506,0.2323232323232323,0.2719369560781151,23.0,17.60006101203687,18.142064296838008,7.256088409773164e-27,18.142064296838008,0.4393314389276239,0.615975369235991,0.3695852215415946
2,390,growth,1,99,24,75,0,99,0.7575757575757576,0.0,44.43434343434343,4399.0,47.76396186905678,0.2484848484848484,0.2548631263501716,24.6,18.070658780107596,18.18705239922109,3.553282459811482e-26,18.18705239922109,0.4345635825746886,0.6106894915758447,0.3664136949455068
2,400,growth,1,114,32,82,0,114,0.7192982456140351,0.0,40.51754385964912,4619.0,42.59243331039161,0.1929824561403508,0.1113203266210723,22.0,18.809664726257324,17.543135325113933,1.3895027967725667e-25,17.543135325113933,0.4256045634890394,0.6009248621539585,0.360554917292375
2,410,growth,1,174,43,131,0,174,0.7528735632183908,0.0,26.591954022988507,4627.0,27.71432520329267,0.0045977011494252,-0.0191062137998383,0.8,18.71593188143325,17.953185974866493,2.123927630671194e-25,17.953185974866493,0.4234974138578292,0.598922459865615,0.359353475919369
2,420,growth,1,188,42,146,0,188,0.776595744680851,0.0,25.127659574468087,4724.0,27.63134003700094,0.051595744680851,0.1980847561613042,9.7,18.18054722725077,18.969376695917006,3.7912500964655026e-25,18.969376695917006,0.4272079098646727,0.6024870194685564,0.3614922116811338
2,430,growth,1,193,47,146,0,193,0.7564766839378239,0.0,25.523316062176164,4926.0,29.159654696370655,0.1046632124352331,0.2244152484162483,20.2,18.548833436916528,18.90108590793115,1.6538143733760007e-24,18.90108590793115,0.4247729767724063,0.5994016448499337,0.3596409869099602
2,440,growth,1,193,54,139,0,193,0.7202072538860104,0.0,27.036269430051817,5218.0,31.582771419861157,0.1512953367875647,0.2423116723490502,29.2,18.876382649871353,18.83536780559955,7.192007567655935e-24,18.83536780559955,0.4228329165935338,0.5969027327138988,0.3581416396283393
2,450,growth,1,194,63,131,0,194,0.6752577319587629,0.0,28.75257731958763,5578.0,33.72195204508673,0.1855670103092783,0.2301978416049603,36.0,19.27613396005532,18.50970118807763,2.941210342081747e-23,18.50970118807763,0.4200507673435488,0.5933568894199406,0.3560141336519643
2,460,growth,1,197,73,124,0,197,0.6294416243654822,0.0,30.258883248730964,5961.0,35.332008148813,0.1944162436548223,0.2123588368372263,38.3,19.721951484680176,18.043725943202293,2.916781278627549e-22,18.043725943202293,0.4162935667770185,0.5885830463819717,0.3531498278291829
2,470,growth,1,198,77,121,0,198,0.6111111111111112,0.0,32.22222222222222,6380.0,37.27102494480634,0.2116161616161616,0.21174612815934,41.9,20.05944260202273,17.598534687600953,1.2696683458001412e-21,17.598534687600953,0.4133378566457055,0.584651212978814,0.3507907277872883
2,480,growth,1,198,83,111,4,198,0.5606060606060606,0.0202020202020202,34.35353535353536,6802.0,38.65348085730967,0.2131313131313131,0.1382455912503329,42.2,20.3393240938283,17.265762622910316,6.492443871470244e-21,17.265762622910316,0.4110353179270472,0.581410625245191,0.3488463751471146
2,490,growth,1,197,86,103,8,197,0.5228426395939086,0.0406091370558375,36.65482233502538,7221.0,39.84202113853493,0.2126903553299492,0.0992329718497804,41.9,20.418177164145533,17.093463098942326,1.960817423817051e-20,17.093463098942326,0.4088760895720741,0.5782805124215249,0.3469683074529149
2,500,growth,1,204,86,104,14,204,0.5098039215686274,0.0686274509803921,37.03921568627451,7556.0,37.42548883662504,0.1642156862745098,-0.1049404125587613,33.5,20.397619990741504,16.96782687598584,5.566806425273683e-20,16.96782687598584,0.4055119829906212,0.5743755660009311,0.3446253396005586
2,510,growth,1,285,80,177,28,285,0.6210526315789474,0.0982456140350877,26.750877192982458,7624.0,25.759768188208863,0.023859649122807,-0.1029002768533271,6.8,18.34701915540193,18.971512274156535,3.999854113208751e-20,18.971512274156535,0.4195911623858402,0.5907883555686301,0.354473013341178
2,520,growth,1,290,76,170,44,290,0.5862068965517241,0.1517241379310344,26.46206896551724,7674.0,25.843202051623113,0.0172413793103448,0.0527567797693712,5.0,17.70118598280282,19.541314082310116,4.0621946678718585e-20,19.541314082310116,0.4250974319639083,0.5963529398037766,0.3578117638822659
2,530,growth,1,289,77,157,55,289,0.5432525951557093,0.1903114186851211,26.837370242214533,7756.0,26.114434522740986,0.0283737024221453,0.0181809626648582,8.2,17.430352145000313,19.68578522923083,5.1867103216414294e-20,19.68578522923083,0.4284274543043812,0.599627543292016,0.3597765259752095
2,540,growth,1,288,71,151,66,288,0.5243055555555556,0.2291666666666666,27.24652777777778,7847.0,26.27456014023887,0.0315972222222222,0.0069450497627258,9.1,17.145319203535717,19.89224859906567,6.059466626806814e-20,19.89224859906567,0.4323172390549725,0.6034264485328876,0.3620558691197326
2,550,growth,1,290,69,144,77,290,0.496551724137931,0.2655172413793103,27.36206896551724,7935.0,25.741952554110824,0.0303448275862068,-0.0351403723091914,8.8,16.950788218399573,20.05554668492284,5.875939568275963e-20,20.05554668492284,0.4349720933633208,0.6059365433780654,0.3635619260268392
2,560,growth,1,285,64,139,82,285,0.487719298245614,0.287719298245614,27.912280701754387,7955.0,26.346698004739327,0.0070175438596491,0.0153132247924804,2.0,16.66167245496783,20.250011012428686,6.426980221582155e-20,20.250011012428686,0.4384640136049784,0.6093670757131145,0.3656202454278687
2,570,growth,1,282,62,127,93,282,0.450354609929078,0.3297872340425531,28.21276595744681,7956.0,25.684725362358364,0.000354609929078,-0.0942256663707976,0.1,16.3431927532169,20.451199487591467,5.921934891781079e-20,20.451199487591467,0.4420490559528052,0.6129676263051926,0.3677805757831155
2,580,growth,1,280,56,125,99,280,0.4464285714285714,0.3535714285714286,28.167857142857144,7887.0,25.08402829851423,-0.0246428571428571,-0.0784159387860979,-6.9,15.93125182560512,20.77579676764352,5.351069288355563e-20,20.77579676764352,0.4460618033440021,0.6171869434180743,0.3703121660508446
2,590,growth,1,319,54,156,109,319,0.4890282131661442,0.341692789968652,24.46708463949843,7805.0,21.890159588996145,-0.025705329153605,-0.0127169325060231,-8.2,15.244849988285653,21.43805841966109,3.390157041291862e-20,21.43805841966109,0.4526192027668953,0.6249746212872942,0.3749847727723765
2,600,growth,1,321,52,151,118,321,0.470404984423676,0.367601246105919,24.118380062305295,7742.0,21.65695669940699,-0.019626168224299,-0.0096815602430302,-6.3,14.894186088229263,21.60528526722085,2.903269817285872e-20,21.60528526722085,0.4577432923621146,0.6303238908723968,0.3781943345234381
2,610,growth,1,320,50,140,130,320,0.4375,0.40625,24.1125,7716.0,21.298202049732208,-0.008125,-0.0426432639360427,-2.6,14.652937451004982,21.71943979561329,2.782131997405257e-20,21.71943979561329,0.4617329108532271,0.6343735075461459,0.3806241045276875
