run,mcs,phase,is_growth_window,tumor_cells,normal_cells,hypoxic_cells,necrotic_cells,tumor_like_cells,hypoxic_fraction,necrotic_fraction,avg_tumor_volume,total_tumor_volume,avg_tumor_target_volume,avg_tumor_volume_growth_rate,avg_tumor_target_growth_rate,total_tumor_volume_growth_rate,mean_tumor_oxygen,mean_tumor_vegf,mean_tumor_vegf1,mean_tumor_vegf2,mean_tumor_hif1a,mean_tumor_vegf_drive,mean_hif_vegf2_boost
5,410,growth,1,163,44,119,0,163,0.7300613496932515,0.0,28.6319018404908,4667.0,30.322570660362945,0.0159509202453987,0.0492058783221098,2.6,18.876271323923685,17.627255100414065,3.60160570965335e-25,17.627255100414065,0.4216381482819337,0.5969727208434842,0.3581836325060905
5,420,growth,1,189,45,144,0,189,0.7619047619047619,0.0,25.349206349206348,4791.0,27.512734458560036,0.0656084656084656,0.1361522725019505,12.4,18.195478646212784,18.737258371221955,5.806755185277305e-25,18.737258371221955,0.4272413120346873,0.602488848050756,0.3614933088304535
5,430,growth,1,190,47,143,0,190,0.7526315789473684,0.0,26.2,4978.0,29.755726643612512,0.0984210526315789,0.2387796050623843,18.7,18.351982166892604,18.819824078208523,1.773488111470998e-24,18.819824078208523,0.4256875433423897,0.6004912292765661,0.3602947375659396
5,440,growth,1,193,54,139,0,193,0.7202072538860104,0.0,27.295336787564768,5268.0,31.58125275527875,0.1502590673575129,0.2288050360012548,29.0,18.765102238235077,18.655191233738716,9.023035055199604e-24,18.655191233738716,0.4232492773782713,0.5973875708071035,0.3584325424842621
5,450,growth,1,195,64,131,0,195,0.6717948717948717,0.0,28.68717948717949,5594.0,33.49290958306728,0.1671794871794872,0.2235567112458057,32.6,19.175994266607823,18.38202613928379,3.876347638852413e-23,18.38202613928379,0.4204818253691252,0.5938337211996664,0.3563002327197998
5,460,growth,1,198,74,124,0,198,0.6262626262626263,0.0,30.24242424242424,5988.0,35.113637847129745,0.198989898989899,0.2128196591078633,39.4,19.665761379280475,17.970965929705688,3.673721511366312e-22,17.970965929705688,0.4170212518510578,0.5893887201851691,0.3536332321111014
5,470,growth,1,200,82,118,0,200,0.59,0.0,31.985,6397.0,36.845090808868406,0.2045,0.2082589340209961,40.9,20.08172003746033,17.47397169113159,1.6509134511948777e-21,17.47397169113159,0.4136594164610938,0.5849525697123967,0.350971541827438
5,480,growth,1,200,85,111,4,200,0.555,0.02,33.895,6779.0,38.20986325263977,0.191,0.1364772443771362,38.2,20.227804770469664,17.25725105524063,4.6636284349104015e-21,17.25725105524063,0.4114426524370435,0.5818028620143969,0.3490817172086381
5,490,growth,1,197,88,100,9,197,0.5076142131979695,0.0456852791878172,36.55329949238579,7201.0,39.202566146850586,0.2142131979695431,0.0410826804069093,42.2,20.37736433774687,17.0262067378475,2.2621866354624963e-20,17.0262067378475,0.4084177613999328,0.5778138697721336,0.3466883218632801
5,500,growth,1,216,89,113,14,216,0.5231481481481481,0.0648148148148148,34.75925925925926,7508.0,35.17722890112135,0.1421296296296296,-0.057696337170071,30.7,20.2124766420435,16.991554684109158,3.5554556932920144e-20,16.991554684109158,0.4066558231400958,0.5759166652673775,0.3455499991604265
5,510,growth,1,286,79,179,28,286,0.6258741258741258,0.0979020979020979,26.47902097902098,7573.0,25.563439956078163,0.0227272727272727,-0.1003977675537963,6.5,18.254704788848237,18.94512324733334,4.548213887876131e-20,18.94512324733334,0.4205343353795677,0.591805703123046,0.3550834218738276
5,520,growth,1,289,80,164,45,289,0.5674740484429066,0.1557093425605536,26.45328719723183,7645.0,25.64729575054868,0.0249134948096885,0.0349220223080328,7.2,17.70500178485593,19.425231209263256,4.3244619819094156e-20,19.425231209263256,0.4251442094657953,0.5963971167858867,0.357838270071532
5,530,growth,1,290,78,154,58,290,0.5310344827586206,0.2,26.679310344827588,7737.0,25.837265534236515,0.0317241379310344,0.0278408734551791,9.2,17.345558271736934,19.66691220546591,5.107931569132674e-20,19.66691220546591,0.4296233939687234,0.6008309602162804,0.3604985761297682
5,540,growth,1,292,74,149,69,292,0.5102739726027398,0.2363013698630137,26.82191780821918,7832.0,25.641789142399617,0.0325342465753424,-0.001850881968459,9.5,17.121305932737375,19.787943715918555,5.897695233118945e-20,19.787943715918555,0.4327792653785814,0.6038742183982939,0.3623245310389763
5,550,growth,1,290,75,136,79,290,0.4689655172413793,0.2724137931034482,27.20689655172414,7890.0,25.45411070461931,0.02,-0.0364518362900306,5.8,16.888668336539432,19.89796743064091,5.603918204441148e-20,19.89796743064091,0.4357853631996974,0.6067568075928115,0.3640540845556869
5,560,growth,1,284,64,135,85,284,0.4753521126760563,0.2992957746478873,27.820422535211268,7901.0,25.82865529664805,0.0038732394366197,-0.0163218310181523,1.1,16.56843058827897,20.141612899135534,5.218151557908721e-20,20.141612899135534,0.4391414928059508,0.610077423282701,0.3660464539696206
5,570,growth,1,277,59,126,92,277,0.4548736462093863,0.3321299638989169,28.451263537906136,7881.0,26.10208748910401,-0.0072202166064981,-0.0379277508181355,-2.0,16.18748067518434,20.447337067944908,5.624654077025666e-20,20.447337067944908,0.4435898578935033,0.6145805265634454,0.3687483159380672
5,580,growth,1,284,57,126,101,284,0.4436619718309859,0.3556338028169014,27.524647887323944,7817.0,24.706333879014135,-0.0225352112676056,-0.0752392298738721,-6.4,15.6922128200531,20.86580363125868,3.976784601758979e-20,20.86580363125868,0.4486874252228494,0.6201075651341545,0.3720645390804927
5,590,growth,1,319,54,151,114,319,0.4733542319749216,0.3573667711598746,24.141065830721004,7701.0,21.507572915486783,-0.0363636363636363,-0.0488034675861227,-11.6,15.014479176751498,21.470113539023085,2.8061320135636403e-20,21.470113539023085,0.4551577120892517,0.6275977009087834,0.37655862054527
5,600,growth,1,319,51,149,119,319,0.4670846394984326,0.3730407523510972,23.821316614420063,7599.0,21.23346816633936,-0.031974921630094,-0.0274104749147421,-10.2,14.806580175800384,21.551150324950022,2.5343310160637438e-20,21.551150324950022,0.4582800238756029,0.630909190160317,0.3785455140961902
5,610,growth,1,316,50,138,128,316,0.4367088607594936,0.4050632911392405,23.920886075949365,7559.0,21.254274833051465,-0.0126582278481012,-0.0180776891829092,-4.0,14.589162965364094,21.588821296450455,2.062631471829092e-20,21.588821296450455,0.4622750302965482,0.6349557147605756,0.3809734288563453
5,620,growth,1,324,48,140,136,324,0.4320987654320987,0.419753086419753,23.126543209876544,7493.0,20.50107505586412,-0.0203703703703703,-0.0228402867729281,-6.6,14.476096388734415,21.570186373628214,1.8398842811784388e-20,21.570186373628214,0.4647521097836223,0.6375488926911127,0.3825293356146676
5,630,growth,1,322,48,136,138,322,0.422360248447205,0.4285714285714285,22.96273291925466,7394.0,20.25772466126436,-0.0307453416149068,-0.0370686264511961,-9.9,14.349923181237642,21.64545088525144,1.4857805186790464e-20,21.64545088525144,0.4663999384793718,0.639306647764447,0.3835839886586682
5,640,growth,1,324,50,140,134,324,0.4320987654320987,0.4135802469135802,22.395061728395063,7256.0,19.657424767812092,-0.0425925925925925,-0.0475252210358042,-13.8,14.58168214338797,21.448238755449836,1.2869161634503388e-20,21.448238755449836,0.463625277911138,0.6364883652066075,0.3818930191239644
5,650,growth,1,315,48,137,130,315,0.4349206349206349,0.4126984126984127,22.761904761904763,7170.0,20.069585206773542,-0.0273015873015873,-0.0149480268690321,-8.6,14.58929640452067,21.444137978932215,1.379825203264195e-20,21.444137978932215,0.4640490707015183,0.6370009406968213,0.3822005644180928
5,660,growth,1,316,52,140,124,316,0.4430379746835443,0.3924050632911392,22.329113924050635,7056.0,19.67130707487275,-0.0360759493670886,-0.0334766786309737,-11.4,14.967441866669471,21.21537538419796,1.5098977332227666e-20,21.21537538419796,0.4598388933860081,0.6324422553679749,0.3794653532207849
5,670,growth,1,309,50,135,124,309,0.4368932038834951,0.401294498381877,22.521035598705502,6959.0,19.76115560068667,-0.0313915857605178,-0.0355779789798082,-9.7,14.866873534366151,21.40941841779789,1.1487085565070927e-20,21.40941841779789,0.4608415594985323,0.6334938792085559,0.3800963275251335
5,680,growth,1,301,49,136,116,301,0.4518272425249169,0.3853820598006645,22.803986710963457,6864.0,20.409609050053696,-0.0315614617940199,0.0123240011475014,-9.5,14.9910444595489,21.419358472095375,8.360160719222566e-21,21.419358472095375,0.4599069943522169,0.6324660720484673,0.3794796432290803
5,690,growth,1,296,49,137,110,296,0.4628378378378378,0.3716216216216216,22.89527027027027,6777.0,20.53804491017316,-0.0293918918918918,-0.0216321049509821,-8.7,15.058412828960934,21.55027539343447,9.677012629141206e-21,21.55027539343447,0.459006774215336,0.6317119139236997,0.3790271483542198
5,700,growth,1,288,50,129,109,288,0.4479166666666667,0.3784722222222222,23.32986111111111,6719.0,20.873209363884396,-0.0201388888888888,-0.0235336793793572,-5.8,15.05849916074011,21.685249874989193,9.533567301207172e-21,21.685249874989193,0.459110937570678,0.6317075993482197,0.3790245596089318
5,710,growth,1,283,49,127,107,283,0.4487632508833922,0.3780918727915194,23.420494699646643,6628.0,20.88714494469309,-0.0321554770318021,-0.0354849036927779,-9.1,15.012800870430343,21.819336001527603,6.30013313333903e-21,21.819336001527603,0.459307355159419,0.6319980279364761,0.3791988167618856
5,720,growth,1,283,49,127,107,283,0.4487632508833922,0.3780918727915194,23.14487632508834,6550.0,20.495411417930793,-0.0275618374558303,-0.0391733526762298,-7.8,15.047064663243376,21.94055492886385,4.979808401725092e-21,21.94055492886385,0.4592712393616212,0.6321167662165879,0.3792700597299527
5,730,growth,1,288,45,139,104,288,0.4826388888888889,0.3611111111111111,22.427083333333332,6459.0,20.272794716888004,-0.0315972222222222,0.0133206413851843,-9.1,14.917801121870676,22.230394618378742,3.442749428234143e-21,22.230394618378742,0.46010158457396,0.6332677625366094,0.3799606575219657
5,740,growth,1,281,43,137,101,281,0.4875444839857651,0.3594306049822064,22.73665480427046,6389.0,20.94997073407699,-0.0249110320284697,0.0172159778689998,-7.0,14.925256063929655,22.354605657774357,2.546685697439788e-21,22.354605657774357,0.4604073601655449,0.6335989236235683,0.380159354174141
5,750,growth,1,278,43,143,92,278,0.5143884892086331,0.3309352517985611,22.884892086330936,6362.0,21.13427314483862,-0.0097122302158273,-0.0041776410109705,-2.7,15.142028966395976,22.286765348997047,2.54643082342945e-21,22.286765348997047,0.4576313146156072,0.6310125464127224,0.3786075278476334
5,760,growth,1,274,41,138,95,274,0.5036496350364964,0.3467153284671533,23.032846715328468,6311.0,21.394052832666105,-0.0186131386861313,-0.0048749847133664,-5.1,15.093003892550504,22.424884468969637,2.394005750340596e-21,22.424884468969637,0.4584900787051801,0.6318706982495769,0.3791224189497461
5,770,growth,1,259,43,129,87,259,0.4980694980694981,0.3359073359073359,24.285714285714285,6290.0,22.49283776596246,-0.0081081081081081,-0.014025287554531,-2.1,15.210038133569666,22.434630718010272,2.359934414842584e-21,22.434630718010272,0.457258430226452,0.6306772847785375,0.3784063708671225
5,780,growth,1,251,41,130,80,251,0.5179282868525896,0.3187250996015936,25.139442231075694,6310.0,23.30793062339266,0.0079681274900398,0.0098189661702311,2.0,15.399100299850405,22.363155509371207,2.51497049837004e-21,22.363155509371207,0.4551541026904911,0.628631579584173,0.3771789477505038
5,790,growth,1,234,39,122,73,234,0.5213675213675214,0.3119658119658119,26.816239316239315,6275.0,24.881176891489925,-0.0149572649572649,-0.0120064931038098,-3.5,15.41257986655602,22.3717283591246,2.2424317150307373e-21,22.3717283591246,0.4541829376134204,0.6275922002296508,0.3765553201377905
5,800,growth,1,230,36,122,72,230,0.5304347826086957,0.3130434782608696,27.143478260869564,6243.0,24.96256866455078,-0.0139130434782608,-0.0351324346791143,-3.2,15.375508922079336,22.49724879886793,1.7531194854159084e-21,22.49724879886793,0.4538703815029479,0.6273120265113236,0.3763872159067941
5,810,growth,1,237,34,129,74,237,0.5443037974683544,0.3122362869198312,25.970464135021096,6155.0,23.82576955320463,-0.0371308016877637,-0.0399508053743386,-8.8,15.247436873520478,22.731172159251283,1.0911996127074798e-21,22.731172159251283,0.4543092133674791,0.6279061250593875,0.3767436750356325
5,820,growth,1,232,34,131,67,232,0.5646551724137931,0.2887931034482758,26.21551724137931,6082.0,24.399343243960676,-0.0314655172413793,0.0060087277971465,-7.3,15.332315066765094,22.74581615267129,1.0620821935015146e-21,22.74581615267129,0.453224424960893,0.6269737662476459,0.3761842597485875
5,830,growth,1,228,35,132,61,228,0.5789473684210527,0.2675438596491228,26.535087719298247,6050.0,24.643310873132,-0.0140350877192982,-0.0184091024231492,-3.2,15.408007161659109,22.766148897639493,9.332955480177468e-22,22.766148897639493,0.4525033005426159,0.6263975203447235,0.3758385122068341
5,840,growth,1,228,34,135,59,228,0.5921052631578947,0.2587719298245614,26.30263157894737,5997.0,24.831869552009984,-0.0232456140350877,0.0188558678877981,-5.3,15.41383593542534,22.82256767206025,8.574798485822718e-22,22.82256767206025,0.4522564748478667,0.6262512281796224,0.3757507369077734
5,850,growth,1,222,33,130,59,222,0.5855855855855856,0.2657657657657657,26.84234234234234,5959.0,25.110870902602738,-0.0171171171171171,-0.039213025892103,-3.8,15.461084894231847,22.81931316530382,6.249302667708576e-22,22.81931316530382,0.451167910269152,0.6253104753225408,0.3751862851935245
5,860,growth,1,219,36,128,55,219,0.5844748858447488,0.2511415525114155,27.04566210045662,5923.0,25.59826326587973,-0.0164383561643835,0.0143407830364627,-3.6,15.59827380855334,22.68493354919294,6.878955029274178e-22,22.68493354919294,0.4504235924372826,0.624574436245704,0.3747446617474224
5,870,growth,1,213,35,128,50,213,0.6009389671361502,0.2347417840375587,27.769953051643192,5915.0,26.534959721453312,-0.0037558685446009,0.0215618617098096,-0.8,15.647963940257757,22.629203111353053,6.8627092836367045e-22,22.629203111353053,0.4496448708923219,0.6238161676967079,0.3742897006180247
5,880,growth,1,208,32,123,53,208,0.5913461538461539,0.2548076923076923,28.39903846153846,5907.0,27.018027278093193,-0.0038461538461538,-0.0154792052048903,-0.8,15.57060511295612,22.69949543934602,6.590915489305142e-22,22.69949543934602,0.4506645346162977,0.6248121893926774,0.3748873136356064
5,890,growth,1,205,35,118,52,205,0.5756097560975609,0.2536585365853658,28.726829268292683,5889.0,27.2070050774551,-0.008780487804878,-0.0206407965683355,-1.8,15.775584588399749,22.49330818827559,6.531416467506558e-22,22.49330818827559,0.4487633331035482,0.6226740522329717,0.373604431339783
5,900,growth,1,211,39,122,50,211,0.5781990521327014,0.2369668246445497,27.691943127962084,5843.0,26.81383334516914,-0.0218009478672985,0.0380487179869159,-4.6,15.90026461795608,22.367133208360716,7.673395714173719e-22,22.367133208360716,0.4476021937905223,0.6215170139832658,0.3729102083899594
5,910,growth,1,210,36,123,51,210,0.5857142857142857,0.2428571428571428,27.938095238095237,5867.0,26.37613101232619,0.0114285714285714,-0.0565387253534226,2.4,15.966731053306942,22.331045150756836,8.320283187172168e-22,22.331045150756836,0.4467861614225371,0.6207603677541775,0.3724562206525065
5,920,growth,1,205,37,123,45,205,0.6,0.2195121951219512,28.53170731707317,5849.0,27.398681863924352,-0.008780487804878,0.0379230583004835,-1.8,16.0446240634453,22.277061699657907,9.456658034472616e-22,22.277061699657907,0.4453956025877249,0.619285737015414,0.3715714422092483
5,930,growth,1,209,36,127,46,209,0.6076555023923444,0.2200956937799043,27.89952153110048,5831.0,26.794516613608913,-0.0086124401913875,-0.0079788563924543,-1.8,16.175866980301706,22.186098472923753,7.378136310009097e-22,22.186098472923753,0.443868221562739,0.6175749749455908,0.3705449849673544
5,940,growth,1,212,35,135,42,212,0.6367924528301887,0.1981132075471698,27.50943396226415,5832.0,26.296203802216727,0.0004716981132075,-0.0119145123463756,0.1,16.437174140282398,22.05757241429023,8.346031214219144e-22,22.05757241429023,0.441090320355802,0.6148292079929965,0.3688975247957978
5,950,growth,1,215,40,134,41,215,0.6232558139534884,0.1906976744186046,27.13953488372093,5835.0,26.04067277242971,0.0013953488372093,0.0111392744197401,0.3,16.470364956523095,22.201561732624853,1.7576047249331648e-21,22.201561732624853,0.4404848876675726,0.6141367884786503,0.3684820730871901
5,960,growth,1,209,38,130,41,209,0.6220095693779905,0.1961722488038277,28.0622009569378,5865.0,27.111604489778216,0.0143540669856459,0.0323352594695022,3.0,16.516319849844756,22.26696552386124,3.555329244146891e-21,22.26696552386124,0.4405409817920956,0.614075900453397,0.3684455402720382
5,970,growth,1,208,44,124,40,208,0.5961538461538461,0.1923076923076923,28.307692307692307,5888.0,27.79775215112246,0.0110576923076923,0.0555803408989539,2.3,16.692794249607967,22.150355756282806,3.5167007142864605e-21,22.150355756282806,0.4395649783349524,0.6127345709242404,0.3676407425545442
5,980,growth,1,205,47,118,40,205,0.5756097560975609,0.1951219512195122,28.97560975609756,5940.0,27.740009140386817,0.0253658536585365,-0.0464539383678901,5.2,16.943255833881658,21.98390262882884,3.8644605420689184e-21,21.98390262882884,0.4364718889423779,0.609498377603693,0.3656990265622157
5,990,growth,1,213,47,127,39,213,0.596244131455399,0.1830985915492957,27.910798122065728,5945.0,26.95484076307413,0.0023474178403755,0.0256709900260531,0.5,16.874157663802027,22.027338529416653,3.631774918709295e-21,22.027338529416653,0.436346570084525,0.609449693584761,0.3656698161508566
5,1000,growth,1,214,47,126,41,214,0.5887850467289719,0.1915887850467289,27.827102803738317,5955.0,27.15010004845735,0.0046728971962616,0.0321216485210668,1.0,16.744298048108536,22.131270609169363,4.003363803912424e-21,22.131270609169363,0.4381540515772438,0.611313083932767,0.3667878503596601
5,1010,growth,1,214,46,124,44,214,0.5794392523364486,0.205607476635514,28.046728971962615,6002.0,27.077092545054786,0.0219626168224299,-0.0073007503402567,4.7,16.67804055793263,22.16192148333398,3.826470229926766e-21,22.16192148333398,0.4391092716201261,0.6123108931493121,0.3673865358895872
