run,mcs,phase,is_growth_window,tumor_cells,normal_cells,hypoxic_cells,necrotic_cells,tumor_like_cells,hypoxic_fraction,necrotic_fraction,avg_tumor_volume,avg_normal_volume,avg_hypoxic_volume,avg_necrotic_volume,total_tumor_volume,avg_tumor_target_volume,tumor_effective_radius,tumor_mean_radius,tumor_radius_std,tumor_radial_cv,tumor_span_x,tumor_span_y,tumor_aspect_ratio,mean_tumor_to_vessel_distance,min_tumor_to_vessel_distance,tumor_near_vessel_fraction,hypoxic_core_offset,hypoxic_mean_radius,necrotic_mean_radius,hypoxic_inner_fraction,necrotic_inner_fraction,normal_fraction,vessel_coverage_gap,normal_mean_radius,mean_dist_to_sprout,min_dist_to_sprout,proximity_threshold,avg_tumor_volume_growth_rate,avg_tumor_target_growth_rate,total_tumor_volume_growth_rate,mean_tumor_oxygen,mean_tumor_vegf,mean_tumor_vegf1,mean_tumor_vegf2
2,0,growth,1,13,13,0,0,13,0.0,0.0,16.0,16.0,0.0,0.0,208.0,22.5,8.136857890256438,5.386640797342879,1.7814179837498287,0.3307103723397644,12.0,12.0,1.0,89.65529790087379,88.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,5.386640797342879,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,10,growth,1,13,13,0,0,13,0.0,0.0,20.0,20.0,0.0,0.0,260.0,22.5,9.09728368293446,5.859320382310743,1.8173654888766224,0.3101666012944503,14.0,14.0,1.0,89.20203048990301,87.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,5.859320382310743,0.0,0.0,15.0,0.4,0.0,5.2,1.984441862117155e-07,0.0,0.0,0.0
2,20,growth,1,13,13,0,0,13,0.0,0.0,20.76923076923077,20.76923076923077,0.0,0.0,270.0,22.5,9.27058084855655,6.007445409391827,1.94918355900843,0.3244613019639172,15.0,13.0,1.1538461538461535,89.12205623006062,87.00574693662483,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,6.007445409391827,0.0,0.0,15.0,0.0769230769230769,0.0,1.0,0.0026016810174601,0.0,0.0,0.0
2,30,growth,1,13,13,0,0,13,0.0,0.0,20.923076923076923,20.923076923076923,0.0,0.0,272.0,22.5,9.304852983362556,6.005626847787652,1.9202182848708047,0.3197365293480019,15.0,13.0,1.1538461538461535,89.19509587929286,87.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,6.005626847787652,0.0,0.0,15.0,0.0153846153846153,0.0,0.2,0.0637825604241627,0.0,0.0,0.0
2,40,growth,1,13,13,0,0,13,0.0,0.0,21.384615384615383,21.384615384615383,0.0,0.0,278.0,22.5,9.40692023773423,6.125995510731153,1.8523370370580128,0.302373227961594,15.0,14.0,1.0714285714285714,89.04296470448347,87.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,6.125995510731153,0.0,0.0,15.0,0.0461538461538461,0.0,0.6,0.3218781581291786,0.0,0.0,0.0
2,50,growth,1,13,13,0,0,13,0.0,0.0,20.384615384615383,20.384615384615383,0.0,0.0,265.0,22.5,9.18434101276213,5.948217064729075,1.9045317760506004,0.3201853186131745,14.0,14.0,1.0,89.12027923371804,87.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,5.948217064729075,0.0,0.0,15.0,-0.1,0.0,-1.3,0.8370460913731501,0.0,0.0,0.0
2,60,growth,1,13,13,0,0,13,0.0,0.0,20.692307692307693,20.692307692307693,0.0,0.0,269.0,22.5,9.25339718068125,6.016660960917182,1.9493425862806173,0.3239907648017878,14.0,14.0,1.0,89.12529568177486,86.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,6.016660960917182,0.0,0.0,15.0,0.0307692307692307,0.0,0.4,1.5839618352743297,0.0,0.0,0.0
2,70,growth,1,13,13,0,0,13,0.0,0.0,21.076923076923077,21.076923076923077,0.0,0.0,274.0,22.5,9.338999347593866,6.093111608698754,1.846160602123898,0.3029914304356825,14.0,15.0,0.9333333333333332,88.97092560231228,86.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,6.093111608698754,0.0,0.0,15.0,0.0384615384615384,0.0,0.5,2.493524404672476,0.0,0.0,0.0
2,80,growth,1,13,13,0,0,13,0.0,0.0,20.53846153846154,20.53846153846154,0.0,0.0,267.0,22.5,9.218933756735217,5.974919180852795,1.772595976532425,0.2966727955438928,14.0,13.0,1.0769230769230769,89.04352259748579,87.00574693662483,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,5.974919180852795,0.0,0.0,15.0,-0.0538461538461538,0.0,-0.7,3.8097067979665904,0.0,0.0,0.0
2,90,growth,1,13,13,0,0,13,0.0,0.0,20.46153846153846,20.46153846153846,0.0,0.0,266.0,22.5,9.201653640780462,5.897546059397948,1.9679378131865628,0.3336875699428552,14.0,14.0,1.0,89.12283489274965,87.00574693662483,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,5.897546059397948,0.0,0.0,15.0,-0.0076923076923076,0.0,-0.1,5.557909341958853,0.0,0.0,0.0
