run,mcs,phase,is_growth_window,tumor_cells,normal_cells,hypoxic_cells,necrotic_cells,tumor_like_cells,hypoxic_fraction,necrotic_fraction,avg_tumor_volume,avg_normal_volume,avg_hypoxic_volume,avg_necrotic_volume,total_tumor_volume,avg_tumor_target_volume,tumor_effective_radius,tumor_mean_radius,tumor_radius_std,tumor_radial_cv,tumor_span_x,tumor_span_y,tumor_aspect_ratio,mean_tumor_to_vessel_distance,min_tumor_to_vessel_distance,tumor_near_vessel_fraction,hypoxic_core_offset,hypoxic_mean_radius,necrotic_mean_radius,hypoxic_inner_fraction,necrotic_inner_fraction,normal_fraction,vessel_coverage_gap,normal_mean_radius,mean_dist_to_sprout,min_dist_to_sprout,proximity_threshold,avg_tumor_volume_growth_rate,avg_tumor_target_growth_rate,total_tumor_volume_growth_rate,mean_tumor_oxygen,mean_tumor_vegf,mean_tumor_vegf1,mean_tumor_vegf2
1,0,growth,1,13,13,0,0,13,0.0,0.0,16.0,16.0,0.0,0.0,208.0,22.5,8.136857890256438,5.386640797342879,1.7814179837498287,0.3307103723397644,12.0,12.0,1.0,89.65529790087379,88.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,5.386640797342879,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,10,growth,1,13,13,0,0,13,0.0,0.0,20.23076923076923,20.23076923076923,0.0,0.0,263.0,22.5,9.149617481968136,5.8765572149783765,1.9566819647254483,0.3329639945882239,13.0,14.0,0.9285714285714286,89.27076067958821,87.00574693662483,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,5.8765572149783765,0.0,0.0,15.0,0.4230769230769231,0.0,5.5,2.0119329655279637e-07,0.0,0.0,0.0
1,20,growth,1,13,13,0,0,13,0.0,0.0,20.53846153846154,20.53846153846154,0.0,0.0,267.0,22.5,9.218933756735217,6.014620644131342,1.9906717291126157,0.3309721172614565,14.0,14.0,1.0,89.20648612364197,87.00574693662483,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,6.014620644131342,0.0,0.0,15.0,0.0307692307692307,0.0,0.4,0.0025960967804376,0.0,0.0,0.0
1,30,growth,1,13,13,0,0,13,0.0,0.0,20.307692307692307,20.307692307692307,0.0,0.0,264.0,22.5,9.16699568847508,6.037106685883649,2.0133359535192317,0.3334935190439724,14.0,14.0,1.0,89.20519465485306,87.00574693662483,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,6.037106685883649,0.0,0.0,15.0,-0.023076923076923,0.0,-0.3,0.064518627925561,0.0,0.0,0.0
1,40,growth,1,13,13,0,0,13,0.0,0.0,20.53846153846154,20.53846153846154,0.0,0.0,267.0,22.5,9.218933756735217,5.820241905816561,1.920468531065015,0.3299636960356856,13.0,14.0,0.9285714285714286,89.42096020764787,87.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,5.820241905816561,0.0,0.0,15.0,0.023076923076923,0.0,0.3,0.3155015133894406,0.0,0.0,0.0
1,50,growth,1,13,13,0,0,13,0.0,0.0,21.0,21.0,0.0,0.0,273.0,22.5,9.321941800299705,5.970141200078861,1.9420266839049125,0.3252899083658623,13.0,14.0,0.9285714285714286,89.36237563059885,87.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,5.970141200078861,0.0,0.0,15.0,0.0461538461538461,0.0,0.6,0.8340577620726365,0.0,0.0,0.0
1,60,growth,1,13,13,0,0,13,0.0,0.0,20.692307692307693,20.692307692307693,0.0,0.0,269.0,22.5,9.25339718068125,5.895148945798629,1.7665874541276336,0.2996679931872884,13.0,14.0,0.9285714285714286,89.35392998026184,87.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,5.895148945798629,0.0,0.0,15.0,-0.0307692307692307,0.0,-0.4,1.558501647068904,0.0,0.0,0.0
1,70,growth,1,13,13,0,0,13,0.0,0.0,20.53846153846154,20.53846153846154,0.0,0.0,267.0,22.5,9.218933756735217,5.95491250319244,2.0253348526077595,0.3401116055898342,13.0,14.0,0.9285714285714286,89.36061231191808,87.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,5.95491250319244,0.0,0.0,15.0,-0.0153846153846153,0.0,-0.2,2.485014401949369,0.0,0.0,0.0
1,80,growth,1,13,13,0,0,13,0.0,0.0,20.76923076923077,20.76923076923077,0.0,0.0,270.0,22.5,9.27058084855655,5.946450703924465,1.995157813322105,0.3355207858706985,14.0,13.0,1.0769230769230769,89.3567848493546,87.00574693662483,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,5.946450703924465,0.0,0.0,15.0,0.023076923076923,0.0,0.3,3.821184653502244,0.0,0.0,0.0
1,90,growth,1,13,13,0,0,13,0.0,0.0,20.846153846153847,20.846153846153847,0.0,0.0,271.0,22.5,9.287732724180174,5.899781013979849,1.8397558462700032,0.3118345989301302,13.0,13.0,1.0,89.35497522867061,88.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,5.899781013979849,0.0,0.0,15.0,0.0076923076923076,0.0,0.1,5.526674343989446,0.0,0.0,0.0
1,100,growth,1,13,13,0,0,13,0.0,0.0,20.846153846153847,20.846153846153847,0.0,0.0,271.0,22.5,9.287732724180174,5.9633337878816866,1.7447229403063584,0.2925750934572663,13.0,13.0,1.0,89.3557461875796,88.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,5.9633337878816866,0.0,0.0,15.0,0.0,0.0,0.0,7.392522004934458,0.0,0.0,0.0
1,110,growth,1,13,13,0,0,13,0.0,0.0,20.384615384615383,20.384615384615383,0.0,0.0,265.0,22.5,9.18434101276213,5.987446217150886,1.8021259339711384,0.3009840704387447,13.0,13.0,1.0,89.36095294260788,88.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,5.987446217150886,0.0,0.0,15.0,-0.0461538461538461,0.0,-0.6,9.30565511263334,0.0,0.0,0.0
1,120,growth,1,13,13,0,0,13,0.0,0.0,20.923076923076923,20.923076923076923,0.0,0.0,272.0,22.5,9.304852983362556,6.0234206981191445,1.8484412236595484,0.3068756635638512,15.0,14.0,1.0714285714285714,89.2018625239041,87.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,6.0234206981191445,0.0,0.0,15.0,0.0538461538461538,0.0,0.7,11.14703215085543,0.0,0.0,0.0
1,130,growth,1,13,13,0,0,13,0.0,0.0,21.153846153846153,21.153846153846153,0.0,0.0,275.0,22.5,9.356025796273888,5.864793218461896,1.9483363065835848,0.3322088663672539,14.0,13.0,1.0769230769230769,89.35450967477338,87.02298546935747,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,5.864793218461896,0.0,0.0,15.0,0.023076923076923,0.0,0.3,12.86353404705341,0.0,0.0,0.0
1,140,growth,1,13,13,0,0,13,0.0,0.0,20.692307692307693,20.692307692307693,0.0,0.0,269.0,22.5,9.25339718068125,6.095187146742922,1.8586288708315355,0.3049338479827857,15.0,13.0,1.1538461538461535,89.12289714173355,87.00574693662483,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,6.095187146742922,0.0,0.0,15.0,-0.0461538461538461,0.0,-0.6,14.569980034461388,0.0,0.0,0.0
1,150,growth,1,13,13,0,0,13,0.0,0.0,20.46153846153846,20.46153846153846,0.0,0.0,266.0,22.5,9.201653640780462,5.715860889394244,1.8383526575123907,0.3216230578535329,14.0,13.0,1.0769230769230769,89.42172227244981,87.00574693662483,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,5.715860889394244,0.0,0.0,15.0,-0.023076923076923,0.0,-0.3,16.028519483713005,0.0,0.0,0.0
1,160,growth,1,13,13,0,0,13,0.0,0.0,20.384615384615383,20.384615384615383,0.0,0.0,265.0,22.5,9.18434101276213,5.8414449921065295,1.6981362085197276,0.2907048188957351,14.0,13.0,1.0769230769230769,89.34826225893798,87.00574693662483,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,5.8414449921065295,0.0,0.0,15.0,-0.0076923076923076,0.0,-0.1,17.44767453120305,0.0,0.0,0.0
1,170,growth,1,13,13,0,0,13,0.0,0.0,20.846153846153847,20.846153846153847,0.0,0.0,271.0,22.5,9.287732724180174,5.9731744906288835,1.8878398211526888,0.3160530173887366,14.0,13.0,1.0769230769230769,89.19284716975065,87.00574693662483,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,5.9731744906288835,0.0,0.0,15.0,0.0461538461538461,0.0,0.6,18.756306134737457,0.0,0.0,0.0
1,180,growth,1,13,13,0,0,13,0.0,0.0,21.0,21.0,0.0,0.0,273.0,22.5,9.321941800299705,6.120095981780774,1.8277450987054964,0.2986464761576622,15.0,13.0,1.1538461538461535,89.12239744623504,87.00574693662483,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,6.120095981780774,0.0,0.0,15.0,0.0153846153846153,0.0,0.2,19.93662951542781,0.0,0.0,0.0
1,190,growth,1,13,13,0,0,13,0.0,0.0,20.846153846153847,20.846153846153847,0.0,0.0,271.0,22.5,9.287732724180174,6.053694967069944,1.774526216822481,0.2931310920810024,14.0,13.0,1.0769230769230769,89.1194714630883,87.00574693662483,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,6.053694967069944,0.0,0.0,15.0,-0.0153846153846153,0.0,-0.2,20.975367766160232,0.0,0.0,0.0
1,200,growth,1,13,13,0,0,13,0.0,0.0,21.153846153846153,21.153846153846153,0.0,0.0,275.0,22.5,9.356025796273888,6.018987243007756,1.94961154953138,0.3239102312097836,14.0,14.0,1.0,89.11810722791353,87.00574693662483,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,6.018987243007756,0.0,0.0,15.0,0.0307692307692307,0.0,0.4,21.919783959021935,0.0,0.0,0.0
1,210,growth,1,13,13,0,0,13,0.0,0.0,20.923076923076923,20.923076923076923,0.0,0.0,272.0,22.5,9.304852983362556,5.967460454328776,1.9573768578394335,0.3280083500879438,14.0,13.0,1.0769230769230769,89.11951078995352,87.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,5.967460454328776,0.0,0.0,15.0,-0.023076923076923,0.0,-0.3,22.752199759850136,0.0,0.0,0.0
1,220,growth,1,13,13,0,0,13,0.0,0.0,21.23076923076923,21.23076923076923,0.0,0.0,276.0,22.5,9.373021315815206,6.04548118431238,1.9637400648051264,0.3248277523219988,14.0,13.0,1.0769230769230769,89.04523609064715,87.00574693662483,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,6.04548118431238,0.0,0.0,15.0,0.0307692307692307,0.0,0.4,23.531587600708008,0.0,0.0,0.0
1,230,growth,1,13,13,0,0,13,0.0,0.0,20.923076923076923,20.923076923076923,0.0,0.0,272.0,22.5,9.304852983362556,6.005742035667477,2.0014801677416365,0.3332610951078242,14.0,14.0,1.0,89.12176236516878,87.00574693662483,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,6.005742035667477,0.0,0.0,15.0,-0.0307692307692307,0.0,-0.4,24.220722051767204,0.0,0.0,0.0
1,240,growth,1,13,13,0,0,13,0.0,0.0,20.53846153846154,20.53846153846154,0.0,0.0,267.0,22.5,9.218933756735217,5.918352397325055,1.6911619891648464,0.2857487820308247,14.0,12.0,1.1666666666666667,89.19897618889958,87.00574693662483,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,5.918352397325055,0.0,0.0,15.0,-0.0384615384615384,0.0,-0.5,24.820843329796425,0.0,0.0,0.0
1,250,growth,1,13,13,0,0,13,0.0,0.0,20.76923076923077,20.76923076923077,0.0,0.0,270.0,22.5,9.27058084855655,6.026893129670684,1.9619123558393523,0.3255263223734238,15.0,12.0,1.25,89.1235021586384,87.00574693662483,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,6.026893129670684,0.0,0.0,15.0,0.023076923076923,0.0,0.3,25.437453490037186,0.0,0.0,0.0
1,260,growth,1,13,13,0,0,13,0.0,0.0,21.076923076923077,21.076923076923077,0.0,0.0,274.0,22.5,9.338999347593866,5.89465854773051,1.9369446787943232,0.3285931938398811,15.0,13.0,1.1538461538461535,89.19379181478932,86.00581375697809,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,5.89465854773051,0.0,0.0,15.0,0.0307692307692307,0.0,0.4,25.907323397122894,0.0,0.0,0.0
1,270,growth,1,13,13,0,0,13,0.0,0.0,20.076923076923077,20.076923076923077,0.0,0.0,261.0,22.5,9.114761669619748,5.993300857567372,1.9934489327995777,0.332612858952771,15.0,14.0,1.0714285714285714,89.11812221855924,86.00581375697809,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,5.993300857567372,0.0,0.0,15.0,-0.1,0.0,-1.3,26.38857782804049,0.0,0.0,0.0
1,280,growth,1,13,13,0,0,13,0.0,0.0,21.076923076923077,21.076923076923077,0.0,0.0,274.0,22.5,9.338999347593866,6.001606669883557,1.978492286807333,0.3296604385514853,15.0,13.0,1.1538461538461535,89.124544954129,86.00581375697809,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,6.001606669883557,0.0,0.0,15.0,0.1,0.0,1.3,26.784013748168945,0.0,0.0,0.0
1,290,growth,1,13,13,0,0,13,0.0,0.0,20.76923076923077,20.76923076923077,0.0,0.0,270.0,22.5,9.27058084855655,5.921071985045515,1.838723589215269,0.3105389689331964,14.0,14.0,1.0,89.19497847396626,87.00574693662483,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,5.921071985045515,0.0,0.0,15.0,-0.0307692307692307,0.0,-0.4,27.10807228088379,0.0,0.0,0.0
1,300,growth,1,13,13,0,0,13,0.0,0.0,20.615384615384617,20.615384615384617,0.0,0.0,268.0,22.5,9.23618154310838,6.07770104386293,1.7549224018077043,0.2887477335825475,14.0,14.0,1.0,88.9691972185278,87.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,6.07770104386293,0.0,0.0,15.0,-0.0153846153846153,0.0,-0.2,27.4601563673753,0.0,0.0,0.0
1,310,growth,1,13,13,0,0,13,0.0,0.0,21.384615384615383,21.384615384615383,0.0,0.0,278.0,23.601269501906177,9.40692023773423,6.048084748504012,1.910680657660441,0.3159149941033888,13.0,14.0,0.9285714285714286,89.122231570868,87.02298546935747,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,6.048084748504012,0.0,0.0,15.0,0.0769230769230769,0.1101269501906174,1.0,27.756690098689152,0.0,0.0,0.0
1,320,growth,1,13,13,0,0,13,0.0,0.0,22.384615384615383,22.384615384615383,0.0,0.0,291.0,24.70527076721191,9.624353322664494,6.12440021977799,1.945959328099576,0.3177387594323672,14.0,14.0,1.0,89.0433842597714,87.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,6.12440021977799,0.0,0.0,15.0,0.1,0.1104001265305739,1.3,27.954220404991737,0.0,0.0,0.0
1,330,growth,1,13,13,0,0,13,0.0,0.0,23.615384615384617,23.615384615384617,0.0,0.0,307.0,25.811253327589768,9.885400096021597,6.364364353600151,2.0670627787516205,0.3247869958265884,14.0,15.0,0.9333333333333332,88.82674840447233,87.00574693662483,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,6.364364353600151,0.0,0.0,15.0,0.123076923076923,0.1105982560377854,1.6,28.15257145808293,0.0,4.311687582537899e-46,0.0
1,340,growth,1,13,13,0,0,13,0.0,0.0,25.384615384615383,25.384615384615383,0.0,0.0,330.0,26.919017645028923,10.249012754438883,6.614891539299759,2.1132185864138973,0.3194638300354656,15.0,15.0,1.0,88.51351968672988,87.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,6.614891539299759,0.0,0.0,15.0,0.1769230769230769,0.1107764317439152,2.3,28.29627785315881,0.0,6.898700132060638e-45,0.0
1,350,growth,1,13,13,0,0,13,0.0,0.0,26.46153846153846,26.46153846153846,0.0,0.0,344.0,28.027753096360428,10.464157913908982,6.758664058446604,2.140635446812073,0.3167246408906544,17.0,15.0,1.1333333333333333,88.4426457249725,86.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,6.758664058446604,0.0,0.0,15.0,0.1076923076923077,0.1108735451331505,1.4,28.37628643329327,0.0,4.667401808097275e-44,0.0
1,360,growth,1,13,13,0,0,13,0.0,0.0,26.923076923076923,26.923076923076923,0.0,0.0,350.0,29.137127509483925,10.55502061411188,6.845849954187067,2.1785970323950927,0.3182361645339037,17.0,16.0,1.0625,88.36333118540489,86.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,6.845849954187067,0.0,0.0,15.0,0.0461538461538461,0.1109374413123497,0.6,28.439779721773583,0.0,2.2097398860506733e-43,0.0
1,370,growth,1,13,13,0,0,13,0.0,0.0,28.0,28.0,0.0,0.0,364.0,30.247291564941406,10.764051215546116,7.066448693546145,2.3484984037797285,0.3323449310435996,16.0,16.0,1.0,88.21273136887342,86.00581375697809,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,7.066448693546145,0.0,0.0,15.0,0.1076923076923077,0.1110164055457482,1.4,28.528138380784256,0.0,7.855894775384052e-43,0.0
1,380,growth,1,13,13,0,0,13,0.0,0.0,29.0,29.0,0.0,0.0,377.0,31.357616277841423,10.95458018781592,6.981144373174198,2.3100775922299164,0.330902423549159,16.0,16.0,1.0,88.3747978047198,86.00581375697809,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,6.981144373174198,0.0,0.0,15.0,0.1,0.1110324712900015,1.3,28.50496923006498,0.0,2.4336242637739537e-42,0.0
1,390,growth,1,13,13,0,0,13,0.0,0.0,30.53846153846154,30.53846153846154,0.0,0.0,397.0,32.468150212214546,11.24139781410501,7.26560611644591,2.2438889778580933,0.3088371351123736,16.0,17.0,0.9411764705882352,87.98389783196984,85.05292469985967,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,7.26560611644591,0.0,0.0,15.0,0.1538461538461538,0.1110533934373122,2.0,28.549623049222507,0.0,1.6293867374410718e-41,0.0
1,400,growth,1,13,13,0,0,13,0.0,0.0,32.0,32.0,0.0,0.0,416.0,33.57886739877554,11.507254783503184,7.356057010531059,2.271603227063307,0.3088071807778597,16.0,17.0,0.9411764705882352,87.9126567679342,85.0235261559999,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,7.356057010531059,0.0,0.0,15.0,0.1461538461538461,0.1110717186560997,1.9,28.532273659339317,0.0,6.01795170957562e-41,0.0
1,410,growth,1,13,13,0,0,13,0.0,0.0,33.38461538461539,33.38461538461539,0.0,0.0,434.0,34.68946750347431,11.753573524837677,7.548670812518092,2.289646665804869,0.3033178585570201,17.0,18.0,0.9444444444444444,87.76167459214459,84.0535543567314,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,7.548670812518092,0.0,0.0,15.0,0.1384615384615384,0.1110600104698768,1.8,28.5206121297983,0.0,3.488885007396504e-40,0.0
