run,mcs,phase,is_growth_window,tumor_cells,normal_cells,hypoxic_cells,necrotic_cells,tumor_like_cells,hypoxic_fraction,necrotic_fraction,avg_tumor_volume,avg_normal_volume,avg_hypoxic_volume,avg_necrotic_volume,total_tumor_volume,avg_tumor_target_volume,tumor_effective_radius,tumor_mean_radius,tumor_radius_std,tumor_radial_cv,tumor_span_x,tumor_span_y,tumor_aspect_ratio,mean_tumor_to_vessel_distance,min_tumor_to_vessel_distance,tumor_near_vessel_fraction,hypoxic_core_offset,hypoxic_mean_radius,necrotic_mean_radius,hypoxic_inner_fraction,necrotic_inner_fraction,normal_fraction,vessel_coverage_gap,normal_mean_radius,mean_dist_to_sprout,min_dist_to_sprout,proximity_threshold,avg_tumor_volume_growth_rate,avg_tumor_target_growth_rate,total_tumor_volume_growth_rate,mean_tumor_oxygen,mean_tumor_vegf,mean_tumor_vegf1,mean_tumor_vegf2
5,0,growth,1,13,13,0,0,13,0.0,0.0,16.0,16.0,0.0,0.0,208.0,22.5,8.136857890256438,5.386640797342879,1.7814179837498287,0.3307103723397644,12.0,12.0,1.0,89.65529790087379,88.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,5.386640797342879,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,10,growth,1,13,13,0,0,13,0.0,0.0,20.153846153846153,20.153846153846153,0.0,0.0,262.0,22.5,9.13220620552083,5.863755715940368,2.0645713455900556,0.3520902721062556,15.0,13.0,1.1538461538461535,89.28242003117444,87.00574693662483,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,5.863755715940368,0.0,0.0,15.0,0.4153846153846154,0.0,5.4,2.0293166367825785e-07,0.0,0.0,0.0
5,20,growth,1,13,13,0,0,13,0.0,0.0,20.615384615384617,20.615384615384617,0.0,0.0,268.0,22.5,9.23618154310838,5.918312377759029,1.9778997638057856,0.3341999606574869,14.0,14.0,1.0,89.28478269143282,87.02298546935747,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,5.918312377759029,0.0,0.0,15.0,0.0461538461538461,0.0,0.6,0.0025493483005378,0.0,0.0,0.0
5,30,growth,1,13,13,0,0,13,0.0,0.0,20.692307692307693,20.692307692307693,0.0,0.0,269.0,22.5,9.25339718068125,5.948566587077028,2.0032585349952026,0.3367632362638731,14.0,14.0,1.0,89.27614583953651,87.02298546935747,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,5.948566587077028,0.0,0.0,15.0,0.0076923076923076,0.0,0.1,0.0636957313578862,0.0,0.0,0.0
5,40,growth,1,13,13,0,0,13,0.0,0.0,20.46153846153846,20.46153846153846,0.0,0.0,266.0,22.5,9.201653640780462,6.016945911062085,1.9881870903012928,0.3304312718926114,14.0,13.0,1.0769230769230769,89.21007542389813,87.02298546935747,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,6.016945911062085,0.0,0.0,15.0,-0.023076923076923,0.0,-0.3,0.3220537167329054,0.0,0.0,0.0
5,50,growth,1,13,13,0,0,13,0.0,0.0,21.0,21.0,0.0,0.0,273.0,22.5,9.321941800299705,6.140978802921169,2.103877089960979,0.3425963771378264,16.0,13.0,1.2307692307692308,89.0565080705676,86.02325267042627,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,6.140978802921169,0.0,0.0,15.0,0.0538461538461538,0.0,0.7,0.8479310824320867,0.0,0.0,0.0
5,60,growth,1,13,13,0,0,13,0.0,0.0,20.923076923076923,20.923076923076923,0.0,0.0,272.0,22.5,9.304852983362556,6.101230060293111,1.9771803641093229,0.3240625815729913,16.0,13.0,1.2307692307692308,89.05656601109838,86.02325267042627,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,6.101230060293111,0.0,0.0,15.0,-0.0076923076923076,0.0,-0.1,1.5816179697330182,0.0,0.0,0.0
5,70,growth,1,13,13,0,0,13,0.0,0.0,20.923076923076923,20.923076923076923,0.0,0.0,272.0,22.5,9.304852983362556,5.965723106136427,1.913714767752147,0.3207850471275935,16.0,13.0,1.2307692307692308,89.20316020580904,86.00581375697809,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,5.965723106136427,0.0,0.0,15.0,0.0,0.0,0.0,2.4599167016836314,0.0,0.0,0.0
5,80,growth,1,13,13,0,0,13,0.0,0.0,20.153846153846153,20.153846153846153,0.0,0.0,262.0,22.5,9.13220620552083,5.976282986608267,1.8164360574459264,0.3039407707961988,14.0,13.0,1.0769230769230769,89.28446807410455,87.00574693662483,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,5.976282986608267,0.0,0.0,15.0,-0.0769230769230769,0.0,-1.0,3.837417639218844,0.0,0.0,0.0
5,90,growth,1,13,13,0,0,13,0.0,0.0,20.23076923076923,20.23076923076923,0.0,0.0,263.0,22.5,9.149617481968136,5.7415543669219025,2.025376614329495,0.3527575434969393,14.0,13.0,1.0769230769230769,89.35917981998226,86.00581375697809,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,5.7415543669219025,0.0,0.0,15.0,0.0076923076923076,0.0,0.1,5.542200455298791,0.0,0.0,0.0
