run,mcs,phase,is_growth_window,tumor_cells,normal_cells,hypoxic_cells,necrotic_cells,tumor_like_cells,hypoxic_fraction,necrotic_fraction,avg_tumor_volume,avg_normal_volume,avg_hypoxic_volume,avg_necrotic_volume,total_tumor_volume,avg_tumor_target_volume,tumor_effective_radius,tumor_mean_radius,tumor_radius_std,tumor_radial_cv,tumor_span_x,tumor_span_y,tumor_aspect_ratio,mean_tumor_to_vessel_distance,min_tumor_to_vessel_distance,tumor_near_vessel_fraction,hypoxic_core_offset,hypoxic_mean_radius,necrotic_mean_radius,hypoxic_inner_fraction,necrotic_inner_fraction,normal_fraction,vessel_coverage_gap,normal_mean_radius,mean_dist_to_sprout,min_dist_to_sprout,proximity_threshold,avg_tumor_volume_growth_rate,avg_tumor_target_growth_rate,total_tumor_volume_growth_rate,endothelial_cells,neovascular_cells,vascular_like_cells,active_neovascular_cells,vascular_cells,inactive_neovascular_cells,avg_active_neovascular_volume,avg_inactive_neovascular_volume,avg_neovascular_volume,avg_endothelial_volume,avg_parent_vessel_volume,avg_endothelial_volume_growth_rate,avg_parent_vessel_volume_growth_rate,mean_tumor_oxygen,mean_tumor_vegf,mean_tumor_vegf1,mean_tumor_vegf2,mean_endothelial_oxygen,mean_endothelial_vegf,mean_vascular_oxygen,mean_vascular_vegf1,mean_vascular_vegf2,tumor_oxygen_per_neovascular_cell,tumor_oxygen_per_neovascular_volume,hypoxia_per_neovascular_cell
6,0,growth,1,204,204,0,0,204,0.0,0.0,16.0,16.0,0.0,0.0,3264.0,22.5,32.23295624828558,21.555074271738068,7.614343706419764,0.3532506365057303,61.0,60.0,1.0166666666666666,72.97209986072608,56.0357029044876,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,21.555074271738068,85.78431219519621,56.0357029044876,15.0,0.0,0.0,0.0,9,9,13,0,4,9,0.0,64.0,64.0,64.0,1900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,10,growth,1,204,204,0,0,204,0.0,0.0,17.941176470588236,17.941176470588236,0.0,0.0,3660.0,22.5,34.13230410377644,22.325355584463455,8.06251519098526,0.3611371456316729,64.0,65.0,0.9846153846153848,72.80618892045126,55.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,22.325355584463455,87.44307866755612,55.0,15.0,0.1941176470588235,0.0,39.6,9,9,13,0,4,9,0.0,40.111111111111114,40.111111111111114,40.111111111111114,1900.0,-2.388888888888889,0.0,0.0007830618964304,0.0,0.0,0.0,70.0,0.0,90.0,1.6050463616847992,0.0,8.700687738116177e-05,2.169146527508188e-06,0.0
6,20,growth,1,204,204,0,0,204,0.0,0.0,19.083333333333332,19.083333333333332,0.0,0.0,3893.0,22.5,35.20199407581192,23.12535596571376,8.300562067139909,0.3589376993567811,66.0,67.0,0.9850746268656716,72.42961873186111,55.00909015790027,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,23.12535596571376,88.161893728687,55.00909015790027,15.0,0.1142156862745098,0.0,23.3,9,9,13,0,4,9,0.0,39.22222222222222,39.22222222222222,39.22222222222222,1900.0,-0.0888888888888888,0.0,0.0797343939244884,0.0,0.0,0.0,70.0,0.0,90.0,2.565721273422241,0.0,0.0088593771027209,0.000225876470041,0.0
6,30,growth,1,204,204,0,0,204,0.0,0.0,19.892156862745097,19.892156862745097,0.0,0.0,4058.0,22.5,35.94024927756933,23.69742306440062,8.470548174057102,0.3574459615730099,67.0,68.0,0.9852941176470588,71.97338887426027,54.00925846556311,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,23.69742306440062,88.29725125605546,54.00925846556311,15.0,0.0808823529411764,0.0,16.5,9,9,13,0,4,9,0.0,39.44444444444444,39.44444444444444,39.44444444444444,1900.0,0.0222222222222222,0.0,0.4067287505239102,0.0,0.0,0.0,70.0,0.0,90.0,3.139690577983856,0.0,0.0451920833915455,0.0011457147902081,0.0
6,40,growth,1,204,204,0,0,204,0.0,0.0,20.441176470588236,20.441176470588236,0.0,0.0,4170.0,22.5,36.43284541984618,24.120817748939174,8.563265225099007,0.3550155435951427,68.0,69.0,0.9855072463768116,71.63920208431419,54.00925846556311,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,24.120817748939174,88.33468814193134,54.00925846556311,15.0,0.0549019607843137,0.0,11.2,9,9,13,0,4,9,0.0,39.333333333333336,39.333333333333336,39.333333333333336,1900.0,-0.0111111111111111,0.0,0.8972191340381316,0.0,0.0,0.0,70.0,0.0,90.0,3.4816956520080566,0.0,0.0996910148931257,0.0025345173277913,0.0
6,50,growth,1,204,204,0,0,204,0.0,0.0,20.754901960784313,20.754901960784313,0.0,0.0,4234.0,22.5,36.71136143079101,24.346800229039477,8.6234614632145,0.3541928048897746,69.0,69.0,1.0,71.43663154342586,54.00925846556311,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,24.346800229039477,88.39817681746398,54.00925846556311,15.0,0.0313725490196078,0.0,6.4,9,9,13,0,4,9,0.0,39.77777777777778,39.77777777777778,39.77777777777778,1900.0,0.0444444444444444,0.0,1.4790909551449267,0.0,0.0,0.0,70.0,0.0,90.0,3.6850368976593018,0.0,0.1643434394605474,0.0041315389808517,0.0
6,60,growth,1,204,204,0,0,204,0.0,0.0,20.99019607843137,20.99019607843137,0.0,0.0,4282.0,22.5,36.91886960131623,24.44156520862785,8.669858994396295,0.3547178308914456,69.0,69.0,1.0,71.36979403371464,54.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,24.44156520862785,88.43252787736597,54.0,15.0,0.0235294117647058,0.0,4.8,9,9,13,0,4,9,0.0,39.55555555555556,39.55555555555556,39.55555555555556,1900.0,-0.0222222222222222,0.0,2.1362992869872675,0.0,0.0,0.0,70.0,0.0,90.0,3.805779337882995,0.0,0.2373665874430297,0.0060008406937844,0.0
6,70,growth,1,204,204,0,0,204,0.0,0.0,21.12254901960784,21.12254901960784,0.0,0.0,4309.0,22.5,37.03508201106019,24.617491325496086,8.655508558543287,0.351599943475104,69.0,70.0,0.9857142857142858,71.2733368214688,54.00925846556311,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,24.617491325496086,88.35658172333542,54.00925846556311,15.0,0.013235294117647,0.0,2.7,9,9,13,0,4,9,0.0,39.77777777777778,39.77777777777778,39.77777777777778,1900.0,0.0222222222222222,0.0,2.868799954068427,0.0,0.0,0.0,70.0,0.0,90.0,3.877430915832519,0.0,0.3187555504520474,0.0080134076929285,0.0
6,80,growth,1,204,204,0,0,204,0.0,0.0,21.264705882352946,21.264705882352946,0.0,0.0,4338.0,22.5,37.15949792805716,24.743002380827967,8.732914737200872,0.3529448287151903,70.0,70.0,1.0,70.9769749506364,52.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,24.743002380827967,88.06878611096386,52.0,15.0,0.0142156862745098,0.0,2.9,9,9,13,0,4,9,0.0,39.44444444444444,39.44444444444444,39.44444444444444,1900.0,-0.0333333333333333,0.0,3.6336485154780687,0.0,7.2537802859167e-45,0.0,70.0,0.0,90.0,3.9199411869049072,0.0,0.4037387239420076,0.0102356296210649,0.0
6,90,growth,1,204,204,0,0,204,0.0,0.0,21.29901960784314,21.29901960784314,0.0,0.0,4345.0,22.5,37.18946699629574,24.72236751985544,8.729800681357576,0.3531134578573979,70.0,70.0,1.0,70.94384971377089,52.009614495783374,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,24.72236751985544,87.96418417963504,52.009614495783374,15.0,0.0034313725490196,0.0,0.7,9,9,13,0,4,9,0.0,39.22222222222222,39.22222222222222,39.22222222222222,1900.0,-0.0222222222222222,0.0,4.315393832968731,0.0,5.403922061695438e-42,0.0,70.0,0.0,90.0,3.945164442062378,0.0,0.4794882036631923,0.0122249117081267,0.0
