run,mcs,phase,is_growth_window,tumor_cells,normal_cells,hypoxic_cells,necrotic_cells,tumor_like_cells,hypoxic_fraction,necrotic_fraction,avg_tumor_volume,avg_normal_volume,avg_hypoxic_volume,avg_necrotic_volume,total_tumor_volume,avg_tumor_target_volume,tumor_effective_radius,tumor_mean_radius,tumor_radius_std,tumor_radial_cv,tumor_span_x,tumor_span_y,tumor_aspect_ratio,mean_tumor_to_vessel_distance,min_tumor_to_vessel_distance,tumor_near_vessel_fraction,hypoxic_core_offset,hypoxic_mean_radius,necrotic_mean_radius,hypoxic_inner_fraction,necrotic_inner_fraction,normal_fraction,vessel_coverage_gap,normal_mean_radius,mean_dist_to_sprout,min_dist_to_sprout,proximity_threshold,avg_tumor_volume_growth_rate,avg_tumor_target_growth_rate,total_tumor_volume_growth_rate,endothelial_cells,neovascular_cells,vascular_like_cells,active_neovascular_cells,vascular_cells,inactive_neovascular_cells,avg_active_neovascular_volume,avg_inactive_neovascular_volume,avg_neovascular_volume,avg_endothelial_volume,avg_parent_vessel_volume,avg_endothelial_volume_growth_rate,avg_parent_vessel_volume_growth_rate,mean_tumor_oxygen,mean_tumor_vegf,mean_tumor_vegf1,mean_tumor_vegf2,mean_endothelial_oxygen,mean_endothelial_vegf,mean_vascular_oxygen,mean_vascular_vegf1,mean_vascular_vegf2,tumor_oxygen_per_neovascular_cell,tumor_oxygen_per_neovascular_volume,hypoxia_per_neovascular_cell
9,0,growth,1,204,204,0,0,204,0.0,0.0,16.0,16.0,0.0,0.0,3264.0,22.5,32.23295624828558,21.555074271738068,7.614343706419764,0.3532506365057303,61.0,60.0,1.0166666666666666,72.97209986072608,56.0357029044876,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,21.555074271738068,85.78431219519621,56.0357029044876,15.0,0.0,0.0,0.0,9,9,13,0,4,9,0.0,64.0,64.0,64.0,1900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,10,growth,1,204,204,0,0,204,0.0,0.0,17.936274509803923,17.936274509803923,0.0,0.0,3659.0,22.5,34.12764090215569,22.30502998087522,8.076976747757199,0.3621145882647349,65.0,65.0,1.0,72.57178841457366,54.08326913195984,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,22.30502998087522,86.8300550942357,54.08326913195984,15.0,0.1936274509803921,0.0,39.5,9,9,13,0,4,9,0.0,39.77777777777778,39.77777777777778,39.77777777777778,1900.0,-2.422222222222222,0.0,0.0008168505121929,0.0,0.0,0.0,70.0,0.0,90.0,1.6050463616847992,0.0,9.07611680214389e-05,2.2817053413210898e-06,0.0
9,20,growth,1,204,204,0,0,204,0.0,0.0,19.063725490196077,19.063725490196077,0.0,0.0,3889.0,22.5,35.183904663478756,23.103878535808796,8.329792866433893,0.3605365589817966,66.0,66.0,1.0,72.2669805862247,54.037024344425184,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,23.103878535808796,87.70068446461873,54.037024344425184,15.0,0.1127450980392156,0.0,23.0,9,9,13,0,4,9,0.0,39.44444444444444,39.44444444444444,39.44444444444444,1900.0,-0.0333333333333333,0.0,0.080259972415732,0.0,0.0,0.0,70.0,0.0,90.0,2.5657211542129517,0.0,0.0089177747128591,0.00022608442934,0.0
9,30,growth,1,204,204,0,0,204,0.0,0.0,19.84803921568627,19.84803921568627,0.0,0.0,4049.0,22.5,35.900372270467734,23.689115239212423,8.420290310060563,0.3554497593106608,68.0,68.0,1.0,71.9886441113881,54.3323108288245,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,23.689115239212423,88.17471953786341,54.3323108288245,15.0,0.0784313725490196,0.0,16.0,9,9,13,0,4,9,0.0,39.333333333333336,39.333333333333336,39.333333333333336,1900.0,-0.0111111111111111,0.0,0.4028734011922543,0.0,0.0,0.0,70.0,0.0,90.0,3.139682173728943,0.0,0.0447637112435838,0.0011380604553453,0.0
9,40,growth,1,204,204,0,0,204,0.0,0.0,20.34313725490196,20.34313725490196,0.0,0.0,4150.0,22.5,36.34537147509613,24.01262296981503,8.56332477656765,0.3566176334560428,67.0,68.0,0.9852941176470588,71.74179985797817,54.3323108288245,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,24.01262296981503,88.19250385298783,54.3323108288245,15.0,0.0495098039215686,0.0,10.1,9,9,13,0,4,9,0.0,39.333333333333336,39.333333333333336,39.333333333333336,1900.0,0.0,0.0,0.8874084054510675,0.0,0.0,0.0,70.0,0.0,90.0,3.4816580414772034,0.0,0.0986009339390075,0.002506803405229,0.0
9,50,growth,1,204,204,0,0,204,0.0,0.0,20.62745098039216,20.62745098039216,0.0,0.0,4208.0,22.5,36.59846992787254,24.208062173336593,8.628918889522616,0.3564481463959035,68.0,69.0,0.9855072463768116,71.56132895995928,54.00925846556311,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,24.208062173336593,88.10929254669377,54.00925846556311,15.0,0.0284313725490196,0.0,5.8,9,9,13,0,4,9,0.0,39.111111111111114,39.111111111111114,39.111111111111114,1900.0,-0.0222222222222222,0.0,1.464618777417961,0.0,0.0,0.0,70.0,0.0,90.0,3.6849581599235535,0.0,0.1627354197131068,0.0041608487994828,0.0
9,60,growth,1,204,204,0,0,204,0.0,0.0,20.91176470588235,20.91176470588235,0.0,0.0,4266.0,22.5,36.84983004655586,24.495257283634245,8.672266142274365,0.3540385815040397,69.0,69.0,1.0,71.29607377605915,54.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,24.495257283634245,88.06243271872677,54.0,15.0,0.0284313725490196,0.0,5.8,9,9,13,0,4,9,0.0,40.0,40.0,40.0,1900.0,0.0888888888888888,0.0,2.162288416030945,0.0,0.0,0.0,70.0,0.0,90.0,3.8056718707084656,0.0,0.2402542684478827,0.006006356711197,0.0
9,70,growth,1,204,204,0,0,204,0.0,0.0,21.09803921568627,21.09803921568627,0.0,0.0,4304.0,22.5,37.013588722725,24.509965488955405,8.677205850166908,0.3540276649543631,68.0,70.0,0.9714285714285714,71.30202867801374,53.75872022286245,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,24.509965488955405,88.14503121558714,53.75872022286245,15.0,0.0186274509803921,0.0,3.8,9,9,13,0,4,9,0.0,39.666666666666664,39.666666666666664,39.666666666666664,1900.0,-0.0333333333333333,0.0,2.8438608343986904,0.0,0.0,0.0,70.0,0.0,90.0,3.877316534519195,0.0,0.31598453715541,0.0079659967350103,0.0
9,80,growth,1,204,204,0,0,204,0.0,0.0,21.13235294117647,21.13235294117647,0.0,0.0,4311.0,22.5,37.04367583459182,24.63535165167791,8.714640822838929,0.3537453390581244,69.0,70.0,0.9857142857142858,71.16722649375403,53.75872022286245,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,24.63535165167791,88.14889999036579,53.75872022286245,15.0,0.0034313725490196,0.0,0.7,9,9,13,0,4,9,0.0,40.22222222222222,40.22222222222222,40.22222222222222,1900.0,0.0555555555555555,0.0,3.6012176324923835,0.0,3.3658639584272568e-46,0.0,70.0,0.0,90.0,3.9198346734046936,0.0,0.4001352924991537,0.009948115006885,0.0
9,90,growth,1,204,204,0,0,204,0.0,0.0,21.36764705882353,21.36764705882353,0.0,0.0,4359.0,22.5,37.24933279771792,24.77954587331057,8.680454208549905,0.3503072353678364,69.0,71.0,0.971830985915493,71.07032942495609,53.75872022286245,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,24.77954587331057,88.26007379513884,53.75872022286245,15.0,0.0235294117647058,0.0,4.8,9,9,13,0,4,9,0.0,39.77777777777778,39.77777777777778,39.77777777777778,1900.0,-0.0444444444444444,0.0,4.326402024457268,0.0,4.954826511209691e-43,0.0,70.0,0.0,90.0,3.9450684189796448,0.0,0.4807113360508075,0.0120849218560258,0.0
