run,mcs,phase,is_growth_window,tumor_cells,normal_cells,hypoxic_cells,necrotic_cells,tumor_like_cells,hypoxic_fraction,necrotic_fraction,avg_tumor_volume,avg_normal_volume,avg_hypoxic_volume,avg_necrotic_volume,total_tumor_volume,avg_tumor_target_volume,tumor_effective_radius,tumor_mean_radius,tumor_radius_std,tumor_radial_cv,tumor_span_x,tumor_span_y,tumor_aspect_ratio,mean_tumor_to_vessel_distance,min_tumor_to_vessel_distance,tumor_near_vessel_fraction,hypoxic_core_offset,hypoxic_mean_radius,necrotic_mean_radius,hypoxic_inner_fraction,necrotic_inner_fraction,normal_fraction,vessel_coverage_gap,normal_mean_radius,mean_dist_to_sprout,min_dist_to_sprout,proximity_threshold,avg_tumor_volume_growth_rate,avg_tumor_target_growth_rate,total_tumor_volume_growth_rate,endothelial_cells,neovascular_cells,vascular_like_cells,active_neovascular_cells,vascular_cells,inactive_neovascular_cells,avg_active_neovascular_volume,avg_inactive_neovascular_volume,avg_neovascular_volume,avg_endothelial_volume,avg_parent_vessel_volume,avg_endothelial_volume_growth_rate,avg_parent_vessel_volume_growth_rate,mean_tumor_oxygen,mean_tumor_vegf,mean_tumor_vegf1,mean_tumor_vegf2,mean_endothelial_oxygen,mean_endothelial_vegf,mean_vascular_oxygen,mean_vascular_vegf1,mean_vascular_vegf2,tumor_oxygen_per_neovascular_cell,tumor_oxygen_per_neovascular_volume,hypoxia_per_neovascular_cell
3,0,growth,1,204,204,0,0,204,0.0,0.0,16.0,16.0,0.0,0.0,3264.0,22.5,32.23295624828558,21.555074271738068,7.614343706419764,0.3532506365057303,61.0,60.0,1.0166666666666666,72.97209986072608,56.0357029044876,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,21.555074271738068,85.78431219519621,56.0357029044876,15.0,0.0,0.0,0.0,9,9,13,0,4,9,0.0,64.0,64.0,64.0,1900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,10,growth,1,204,204,0,0,204,0.0,0.0,17.970588235294116,17.970588235294116,0.0,0.0,3666.0,22.5,34.160269945505064,22.331383620582915,8.073861276145465,0.36154773986793,63.0,65.0,0.9692307692307692,72.932754222829,56.43580423808985,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,22.331383620582915,87.55163908080327,56.43580423808985,15.0,0.1970588235294117,0.0,40.2,9,9,13,0,4,9,0.0,39.77777777777778,39.77777777777778,39.77777777777778,1900.0,-2.422222222222222,0.0,0.0008146620525142,0.0,0.0,0.0,70.0,0.0,90.0,1.6050463616847992,0.0,9.051800583491906e-05,2.2755923254588592e-06,0.0
3,20,growth,1,204,204,0,0,204,0.0,0.0,19.269607843137255,19.269607843137255,0.0,0.0,3931.0,22.5,35.373382119730664,23.30900935519641,8.33673957029725,0.3576616853705408,66.0,67.0,0.9850746268656716,72.28891099062487,55.00909015790027,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,23.30900935519641,88.32508396599698,55.00909015790027,15.0,0.1299019607843137,0.0,26.5,9,9,13,0,4,9,0.0,39.111111111111114,39.111111111111114,39.111111111111114,1900.0,-0.0666666666666666,0.0,0.0827111536517109,0.0,0.0,0.0,70.0,0.0,90.0,2.565724730491638,0.0,0.0091901281835234,0.0002349748683287,0.0
3,30,growth,1,204,204,0,0,204,0.0,0.0,20.014705882352946,20.014705882352946,0.0,0.0,4083.0,22.5,36.050787304695824,23.780738726116187,8.489681575434586,0.3569982275660408,68.0,68.0,1.0,71.88447560570255,55.00909015790027,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,23.780738726116187,88.27450849340164,55.00909015790027,15.0,0.0745098039215686,0.0,15.2,9,9,13,0,4,9,0.0,39.77777777777778,39.77777777777778,39.77777777777778,1900.0,0.0666666666666666,0.0,0.406389934476465,0.0,0.0,0.0,70.0,0.0,90.0,3.1397182941436768,0.0,0.0451544371640516,0.0011351674147387,0.0
3,40,growth,1,204,204,0,0,204,0.0,0.0,20.485294117647054,20.485294117647054,0.0,0.0,4179.0,22.5,36.472140249265074,24.120086272944615,8.590344531046101,0.3561489968915181,67.0,69.0,0.9710144927536232,71.62828743457665,54.230987451824994,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,24.120086272944615,88.31513795651641,54.230987451824994,15.0,0.0470588235294117,0.0,9.6,9,9,13,0,4,9,0.0,39.77777777777778,39.77777777777778,39.77777777777778,1900.0,0.0,0.0,0.88565811761381,0.0,0.0,0.0,70.0,0.0,90.0,3.4817692637443542,0.0,0.0984064575126455,0.0024739053564631,0.0
3,50,growth,1,204,204,0,0,204,0.0,0.0,20.794117647058822,20.794117647058822,0.0,0.0,4242.0,22.5,36.746027502189136,24.339450735301675,8.62366703160727,0.3543082021608482,67.0,69.0,0.9710144927536232,71.45622583029512,54.3323108288245,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,24.339450735301675,88.29338698972468,54.3323108288245,15.0,0.0308823529411764,0.0,6.3,9,9,13,0,4,9,0.0,39.333333333333336,39.333333333333336,39.333333333333336,1900.0,-0.0444444444444444,0.0,1.4613154256241578,0.0,0.0,0.0,70.0,0.0,90.0,3.6851507425308223,0.0,0.1623683806249064,0.0041280096769044,0.0
3,60,growth,1,204,204,0,0,204,0.0,0.0,21.08823529411765,21.08823529411765,0.0,0.0,4302.0,22.5,37.00498791193787,24.614180210948568,8.638293083858951,0.3509478280335566,69.0,69.0,1.0,71.19416607116216,54.037024344425184,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,24.614180210948568,88.27152241813098,54.037024344425184,15.0,0.0294117647058823,0.0,6.0,9,9,13,0,4,9,0.0,39.44444444444444,39.44444444444444,39.44444444444444,1900.0,0.0111111111111111,0.0,2.1518777651967955,0.0,0.0,0.0,70.0,0.0,90.0,3.8059099912643433,0.0,0.2390975294663106,0.0060616275075966,0.0
3,70,growth,1,204,204,0,0,204,0.0,0.0,21.25,21.25,0.0,0.0,4335.0,22.5,37.14664664013069,24.702069425206435,8.714237053752669,0.3527735633703832,68.0,70.0,0.9714285714285714,71.1540321825309,53.150729063673246,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,24.702069425206435,88.42814073150554,53.150729063673246,15.0,0.0161764705882352,0.0,3.3,9,9,13,0,4,9,0.0,39.55555555555556,39.55555555555556,39.55555555555556,1900.0,0.0111111111111111,0.0,2.879088666290045,0.0,0.0,0.0,70.0,0.0,90.0,3.8775572776794434,0.0,0.3198987406988938,0.0080873277142978,0.0
3,80,growth,1,204,204,0,0,204,0.0,0.0,21.34803921568627,21.34803921568627,0.0,0.0,4355.0,22.5,37.232238105308795,24.75717180387995,8.714413352782092,0.3519955115154295,68.0,69.0,0.9855072463768116,71.12608850030664,54.037024344425184,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,24.75717180387995,88.41580045199669,54.037024344425184,15.0,0.0098039215686274,0.0,2.0,9,9,13,0,4,9,0.0,39.666666666666664,39.666666666666664,39.666666666666664,1900.0,0.0111111111111111,0.0,3.5947391510594127,0.0,3.846701666774008e-46,0.0,70.0,0.0,90.0,3.92005068063736,0.0,0.3994154612288236,0.0100692973419031,0.0
3,90,growth,1,204,204,0,0,204,0.0,0.0,21.37745098039216,21.37745098039216,0.0,0.0,4361.0,22.5,37.25787720264684,24.792227995058216,8.771167016724695,0.3537869617233689,68.0,71.0,0.9577464788732394,71.13565635008042,53.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,24.792227995058216,88.48113273587558,53.0,15.0,0.0029411764705882,0.0,0.6,9,9,13,0,4,9,0.0,39.44444444444444,39.44444444444444,39.44444444444444,1900.0,-0.0222222222222222,0.0,4.314300719137285,0.0,1.4869493984016117e-42,0.0,70.0,0.0,90.0,3.9452520608901978,0.0,0.4793667465708094,0.0121529597722177,0.0
