run,mcs,phase,is_growth_window,tumor_cells,normal_cells,hypoxic_cells,necrotic_cells,tumor_like_cells,hypoxic_fraction,necrotic_fraction,avg_tumor_volume,avg_normal_volume,avg_hypoxic_volume,avg_necrotic_volume,total_tumor_volume,avg_tumor_target_volume,tumor_effective_radius,tumor_mean_radius,tumor_radius_std,tumor_radial_cv,tumor_span_x,tumor_span_y,tumor_aspect_ratio,mean_tumor_to_vessel_distance,min_tumor_to_vessel_distance,tumor_near_vessel_fraction,hypoxic_core_offset,hypoxic_mean_radius,necrotic_mean_radius,hypoxic_inner_fraction,necrotic_inner_fraction,normal_fraction,vessel_coverage_gap,normal_mean_radius,mean_dist_to_sprout,min_dist_to_sprout,proximity_threshold,avg_tumor_volume_growth_rate,avg_tumor_target_growth_rate,total_tumor_volume_growth_rate,endothelial_cells,neovascular_cells,vascular_like_cells,active_neovascular_cells,vascular_cells,inactive_neovascular_cells,avg_active_neovascular_volume,avg_inactive_neovascular_volume,avg_neovascular_volume,avg_endothelial_volume,avg_parent_vessel_volume,avg_endothelial_volume_growth_rate,avg_parent_vessel_volume_growth_rate,mean_tumor_oxygen,mean_tumor_vegf,mean_tumor_vegf1,mean_tumor_vegf2,mean_endothelial_oxygen,mean_endothelial_vegf,mean_vascular_oxygen,mean_vascular_vegf1,mean_vascular_vegf2,tumor_oxygen_per_neovascular_cell,tumor_oxygen_per_neovascular_volume,hypoxia_per_neovascular_cell,mean_tumor_hif1a,mean_tumor_vegf_drive,mean_hif_vegf2_boost,mean_endothelial_effective_vegf2
3,0,growth,1,13,13,0,0,13,0.0,0.0,16.0,16.0,0.0,0.0,208.0,22.5,8.136857890256438,5.386640797342879,1.7814179837498287,0.3307103723397644,12.0,12.0,1.0,85.1573084809582,80.02499609497022,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,5.386640797342879,85.63445027037271,80.02499609497022,15.0,0.0,0.0,0.0,9,9,13,0,4,9,0.0,64.0,64.0,64.0,1900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0326349717969379,0.0195809830781627,0.0195809830781627
3,10,growth,1,13,13,0,0,13,0.0,0.0,20.153846153846153,20.153846153846153,0.0,0.0,262.0,22.5,9.13220620552083,5.942665903309392,1.7234581566383838,0.2900143108631789,13.0,13.0,1.0,86.53291745025103,82.02438661763951,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,5.942665903309392,88.05890551324954,82.02438661763951,15.0,0.4153846153846154,0.0,5.4,9,9,13,0,4,9,0.0,39.333333333333336,39.333333333333336,39.333333333333336,1900.0,-2.466666666666667,0.0,6.898002262381361e-07,0.0,0.0,0.0,70.0,0.0,90.0,1.6050463616847992,0.0,7.664446958201512e-08,1.948588209712249e-09,0.0,0.3449599245700862,0.502893095021434,0.3017358570128604,0.3017358570128604
3,20,growth,1,13,13,0,0,13,0.0,0.0,20.76923076923077,20.76923076923077,0.0,0.0,270.0,22.5,9.27058084855655,6.017002338909231,1.9148466771802863,0.3182393107607487,14.0,13.0,1.0769230769230769,86.528592782505,82.02438661763951,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,6.017002338909231,88.11894541746905,82.02438661763951,15.0,0.0615384615384615,0.0,0.8,9,9,13,0,4,9,0.0,41.333333333333336,41.333333333333336,41.333333333333336,1900.0,0.2,0.0,0.0037873049015895,0.0,0.0,0.0,70.0,0.0,90.0,2.565724790096283,0.0,0.0004208116557321,1.0180927154810668e-05,0.0,0.5275337804691135,0.700467990585691,0.4202807943514146,0.4202807943514146
3,30,growth,1,13,13,0,0,13,0.0,0.0,20.46153846153846,20.46153846153846,0.0,0.0,266.0,22.5,9.201653640780462,5.997802729692451,2.0079297565313188,0.334777558886849,15.0,13.0,1.1538461538461535,86.647867375978,82.02438661763951,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,5.997802729692451,88.20624403614566,82.02438661763951,15.0,-0.0307692307692307,0.0,-0.4,9,9,13,0,4,9,0.0,44.0,44.0,44.0,1900.0,0.2666666666666666,0.0,0.0770471606117028,0.0,0.0,0.0,70.0,0.0,90.0,3.139716684818268,0.0,0.0085607956235225,0.0001945635368982,0.0,0.6362881718081776,0.7723577632165226,0.4634146579299135,0.4634146579299135
3,40,growth,1,13,13,0,0,13,0.0,0.0,20.076923076923077,20.076923076923077,0.0,0.0,261.0,22.5,9.114761669619748,5.8577243580450435,1.689853487901852,0.2884829303347117,13.0,12.0,1.0833333333333333,86.74463111671466,82.00609733428362,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,5.8577243580450435,88.20083851773981,82.00609733428362,15.0,-0.0384615384615384,0.0,-0.5,9,9,13,0,4,9,0.0,46.77777777777778,46.77777777777778,46.77777777777778,1900.0,0.2777777777777778,0.0,0.3511596688857445,0.0,0.0,0.0,70.0,0.0,90.0,3.481763780117035,0.0,0.0390177409873049,0.0008341084771632,0.0,0.6984952102875857,0.8033239763549489,0.4819943858129693,0.4819943858129693
3,50,growth,1,13,13,0,0,13,0.0,0.0,20.23076923076923,20.23076923076923,0.0,0.0,263.0,22.5,9.149617481968136,5.9309506348892524,1.7571358837355069,0.2962654710695155,15.0,13.0,1.1538461538461535,86.8375672394952,82.37718130647589,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,5.9309506348892524,88.4540810095224,82.37718130647589,15.0,0.0153846153846153,0.0,0.2,9,9,13,0,4,9,0.0,49.0,49.0,49.0,1900.0,0.2222222222222222,0.0,0.8886689314475427,0.0,0.0,0.0,70.0,0.0,90.0,3.6851420998573303,0.0,0.0987409923830602,0.0020151222935318,0.0,0.7291341211960348,0.8164741168096431,0.4898844700857858,0.4898844700857858
3,60,growth,1,13,13,0,0,13,0.0,0.0,20.692307692307693,20.692307692307693,0.0,0.0,269.0,22.5,9.25339718068125,6.0508672463394415,1.7287943893120865,0.2857101831738161,14.0,14.0,1.0,86.54432108665651,81.30190649671138,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,6.0508672463394415,88.02930081199929,81.30190649671138,15.0,0.0461538461538461,0.0,0.6,9,9,13,0,4,9,0.0,51.111111111111114,51.111111111111114,51.111111111111114,1900.0,0.2111111111111111,0.0,1.6464435412333562,0.0,0.0,0.0,70.0,0.0,90.0,3.8059003949165344,0.0,0.1829381712481507,0.0035792250896377,0.0,0.7378755509635874,0.8199993147979457,0.4919995888787674,0.4919995888787674
3,70,growth,1,13,13,0,0,13,0.0,0.0,20.846153846153847,20.846153846153847,0.0,0.0,271.0,22.5,9.287732724180174,6.1629436740148815,1.7149087615745098,0.2782613069798387,15.0,13.0,1.1538461538461535,86.49434735921115,81.15417426109393,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,6.1629436740148815,88.09760730382892,81.15417426109393,15.0,0.0153846153846153,0.0,0.2,9,9,13,0,4,9,0.0,53.111111111111114,53.111111111111114,53.111111111111114,1900.0,0.2,0.0,2.560663645084088,0.0,0.0,0.0,70.0,0.0,90.0,3.8775482773780823,0.0,0.2845181827871209,0.0053570369144018,0.0,0.7317082290439217,0.8175110716650088,0.4905066429990052,0.4905066429990052
3,80,growth,1,13,13,0,0,13,0.0,0.0,20.46153846153846,20.46153846153846,0.0,0.0,266.0,22.5,9.201653640780462,5.783972041520091,1.6865901550866746,0.2915972177907382,13.0,14.0,0.9285714285714286,86.30930812524865,80.30566605165541,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,5.783972041520091,87.5332505580756,80.30566605165541,15.0,-0.0384615384615384,0.0,-0.5,9,9,13,0,4,9,0.0,55.22222222222222,55.22222222222222,55.22222222222222,1900.0,0.2111111111111111,0.0,3.8233593977414646,0.0,0.0,0.0,70.0,0.0,90.0,3.920041263103485,0.0,0.4248177108601627,0.0076928760517936,0.0,0.7140146803197239,0.8101153514140975,0.4860692108484585,0.4860692108484585
3,90,growth,1,13,13,0,0,13,0.0,0.0,21.0,21.0,0.0,0.0,273.0,22.5,9.321941800299705,6.07135533743978,1.866777595718513,0.3074729598194975,14.0,14.0,1.0,86.16610859404422,81.09870529176159,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,6.07135533743978,87.76834384013588,81.09870529176159,15.0,0.0538461538461538,0.0,0.7,9,9,13,0,4,9,0.0,57.111111111111114,57.111111111111114,57.111111111111114,1900.0,0.1888888888888888,0.0,5.5940243280850925,0.0,0.0,0.0,70.0,0.0,90.0,3.945235550403595,0.0,0.6215582586761214,0.0108833158133951,0.0,0.6859224984057033,0.7975136248827326,0.4785081749296395,0.4785081749296395
