run,mcs,phase,is_growth_window,tumor_cells,normal_cells,hypoxic_cells,necrotic_cells,tumor_like_cells,hypoxic_fraction,necrotic_fraction,avg_tumor_volume,total_tumor_volume,avg_tumor_target_volume,avg_tumor_volume_growth_rate,avg_tumor_target_growth_rate,total_tumor_volume_growth_rate,endothelial_cells,vascular_like_cells,active_neovascular_cells,vascular_cells,inactive_neovascular_cells,avg_endothelial_volume,avg_vascular_volume,avg_endothelial_volume_growth_rate,avg_vascular_volume_growth_rate,mean_tumor_oxygen,mean_tumor_vegf,mean_tumor_vegf1,mean_tumor_vegf2,mean_endothelial_oxygen,mean_endothelial_vegf,mean_vascular_oxygen,mean_vascular_vegf1,mean_vascular_vegf2,mean_tumor_hif1a,mean_tumor_vegf_drive,mean_hif_vegf2_boost,mean_endothelial_effective_vegf2
1,150,growth,1,204,204,0,0,204,0.0,0.0,21.568627450980394,4400.0,22.5,0.0078431372549019,0.0,1.6,9,13,0,4,9,67.66666666666667,1900.0,0.1222222222222222,0.0,7.595031568232705,0.0,2.703555142700281e-32,0.0,70.0,0.0,90.0,3.980425119400024,0.0,0.6155367129371411,0.7517841124297885,0.451070467457873,0.451070467457873
1,160,growth,1,204,204,0,0,204,0.0,0.0,21.544117647058822,4395.0,22.5,-0.0024509803921568,0.0,-0.5,9,13,0,4,9,69.77777777777777,1900.0,0.2111111111111111,0.0,8.032179737207937,0.0,2.6026194559226213e-31,0.0,70.0,0.0,90.0,3.981108546257019,0.0,0.6057034375795249,0.7453357295603841,0.4472014377362304,0.4472014377362304
1,170,growth,1,204,204,0,0,204,0.0,0.0,21.57843137254902,4402.0,22.5,0.0034313725490196,0.0,0.7,9,13,0,4,9,71.33333333333333,1900.0,0.1555555555555555,0.0,8.385647409686856,0.0,1.0079832998823311e-30,0.0,70.0,0.0,90.0,3.9815333485603337,0.0,0.5966236848029077,0.7392368826969578,0.4435421296181746,0.4435421296181746
1,180,growth,1,204,204,0,0,204,0.0,0.0,21.50980392156863,4388.0,22.5,-0.0068627450980392,0.0,-1.4,12,16,0,4,12,55.333333333333336,1900.0,0.1833333333333333,0.0,8.685431227380155,0.0,9.64515969682192e-30,0.0,70.0,0.0,90.0,3.981803297996521,0.0,0.588684382180854,0.733837411181864,0.4403024467091184,0.4403024467091184
1,190,growth,1,204,204,0,0,204,0.0,0.0,21.534313725490197,4393.0,22.5,0.0024509803921568,0.0,0.5,14,18,0,4,14,48.57142857142857,1900.0,0.1142857142857142,0.0,8.979301719104543,0.0,4.9451965592662586e-29,0.0,70.0,0.0,90.0,3.981978118419647,0.0,0.5817197290090013,0.729015696740914,0.4374094180445484,0.4374094180445484
1,200,growth,1,204,204,0,0,204,0.0,0.0,21.602941176470587,4407.0,22.5,0.0068627450980392,0.0,1.4,14,18,0,4,14,50.214285714285715,1900.0,0.1642857142857142,0.0,9.268450881920607,0.0,1.9338132369205263e-28,0.0,70.0,0.0,90.0,3.982093334197998,0.0,0.5754319980872572,0.7245768891862581,0.4347461335117548,0.4347461335117548
1,210,growth,1,204,204,0,0,204,0.0,0.0,21.647058823529413,4416.0,22.5,0.0044117647058823,0.0,0.9,14,18,0,4,14,51.714285714285715,1900.0,0.15,0.0,9.478144091718336,0.0,6.562464530273337e-28,0.0,70.0,0.0,90.0,3.9821696281433105,0.0,0.5698392915377358,0.720614153522862,0.4323684921137171,0.4323684921137171
1,220,growth,1,204,204,0,0,204,0.0,0.0,21.647058823529413,4416.0,22.5,0.0,0.0,0.0,15,19,0,4,15,50.0,1900.0,0.1733333333333333,0.0,9.59338502673542,0.0,4.9011841924811685e-27,0.0,70.0,0.0,90.0,3.982221126556397,0.0,0.565114158999631,0.7172176762050718,0.4303306057230431,0.4303306057230431
1,230,growth,1,204,204,0,0,204,0.0,0.0,21.637254901960784,4414.0,22.5,-0.0009803921568627,0.0,-0.2,15,19,0,4,15,51.333333333333336,1900.0,0.1333333333333333,0.0,9.832574558608671,0.0,1.4864173130045006e-26,0.0,70.0,0.0,90.0,3.9822559356689458,0.0,0.5610394445205829,0.7142951656285227,0.4285770993771136,0.4285770993771136
1,240,growth,1,204,204,0,0,204,0.0,0.0,21.504901960784313,4387.0,22.5,-0.013235294117647,0.0,-2.7,15,19,0,4,15,53.0,1900.0,0.1666666666666666,0.0,9.95158248906042,0.0,3.486247914098783e-26,0.0,70.0,0.0,90.0,3.982279241085053,0.0,0.5574096243164003,0.7116750873417602,0.4270050524050561,0.4270050524050561
1,250,growth,1,204,204,0,0,204,0.0,0.0,21.53921568627451,4394.0,22.5,0.0034313725490196,0.0,0.7,15,19,0,4,15,55.13333333333333,1900.0,0.2133333333333333,0.0,10.056001677816989,0.0,7.154035727126328e-26,0.0,70.0,0.0,90.0,3.982294738292694,0.0,0.5542136005095221,0.7093498368282357,0.4256099020969414,0.4256099020969414
1,260,growth,1,204,204,0,0,204,0.0,0.0,21.485294117647054,4383.0,22.5,-0.005392156862745,0.0,-1.1,16,20,0,4,16,53.1875,1900.0,0.15,0.0,10.145021636112064,0.0,1.3219151841260484e-25,0.0,70.0,0.0,90.0,3.9823042154312134,0.0,0.5517951706768557,0.7076003750836856,0.4245602250502113,0.4245602250502113
1,270,growth,1,204,204,0,0,204,0.0,0.0,21.504901960784313,4387.0,22.5,0.0019607843137254,0.0,0.4,16,20,0,4,16,55.0625,1900.0,0.1875,0.0,10.279440478366965,0.0,2.471211192119189e-25,0.0,70.0,0.0,90.0,3.982309639453888,0.0,0.5493058560485727,0.7057642358973548,0.4234585415384129,0.4234585415384129
1,280,growth,1,204,204,0,0,204,0.0,0.0,21.524509803921568,4391.0,22.5,0.0019607843137254,0.0,0.4,16,20,0,4,16,57.5,1900.0,0.24375,0.0,10.35217230518659,0.0,4.419544146393592e-25,0.0,70.0,0.0,90.0,3.9823118448257446,0.0,0.5472348235122175,0.7042262652893815,0.4225357591736289,0.4225357591736289
1,290,growth,1,204,204,0,0,204,0.0,0.0,21.524509803921568,4391.0,22.5,0.0,0.0,0.0,16,20,0,4,16,59.125,1900.0,0.1625,0.0,10.495059007523109,0.0,6.9959565180247685e-25,0.0,70.0,0.0,90.0,3.982312738895416,0.0,0.5450487363609575,0.7025887976741605,0.4215532786044962,0.4215532786044962
1,300,growth,1,204,204,0,0,204,0.0,0.0,21.5,4386.0,22.5,-0.0024509803921568,0.0,-0.5,16,20,0,4,16,61.4375,1900.0,0.23125,0.0,10.55445876308516,0.0,1.2751430288554463e-24,0.0,70.0,0.0,90.0,3.982313871383667,0.0,0.5431558975582189,0.7011992734630234,0.420719564077814,0.420719564077814
1,310,growth,1,203,0,97,106,203,0.4778325123152709,0.5221674876847291,20.92118226600985,4247.0,12.094501702069062,-0.0684729064039408,-1.0516335736354585,-13.9,16,20,0,4,16,63.0,1900.0,0.15625,0.0,11.599213975990937,2.5050721171454255,4.7321619339841285e-25,2.5050721171454255,70.0,1.632034209719361e-07,90.0,3.9823157787323,3.076975563232054e-09,0.5352581107894461,0.6967072503518215,0.4180243502110928,0.4180245134145138
1,320,growth,1,202,0,95,107,202,0.4702970297029702,0.5297029702970297,18.955445544554458,3829.0,13.21489133929262,-0.2069306930693069,0.1060515866421236,-41.8,16,20,0,4,16,65.0,1900.0,0.2,0.0,12.206928111539028,5.04225625319056,4.671695485868238e-26,5.04225625319056,70.0,0.0002489513280047,90.0,3.982318282127381,4.8936081839201506e-05,0.523351286457827,0.6901253381559466,0.4140752028935679,0.4143241542215726
1,330,growth,1,175,0,94,81,175,0.5371428571428571,0.4628571428571428,20.11428571428571,3520.0,16.58594015938895,-0.1765714285714285,0.1332179870605468,-30.9,16,20,0,4,16,66.4375,1900.0,0.14375,0.0,12.786051853724889,7.894164019993373,7.411351313971534e-27,7.894164019993373,70.0,0.0031931538173068,90.0,3.9823213815689087,0.0012931227975059,0.510194133492103,0.6808186525599588,0.4084911915359752,0.4116843453532821
1,340,growth,1,135,0,94,41,135,0.6962962962962963,0.3037037037037037,24.82962962962963,3352.0,23.4302688881203,-0.1244444444444444,0.1929976088912398,-16.8,16,20,0,4,16,68.3125,1900.0,0.1875,0.0,13.433883292586716,11.249359646549932,3.483686146400593e-27,11.249359646549932,70.0,0.0113305436038899,90.0,3.9823248982429504,0.00697888340801,0.491311330296501,0.6654358093915231,0.3992614856349138,0.4105920292388038
1,350,growth,1,101,0,88,13,101,0.8712871287128713,0.1287128712871287,32.65346534653465,3298.0,31.834964110119508,-0.0534653465346534,0.0517277972532971,-5.4,18,22,0,4,18,62.27777777777778,1900.0,0.1555555555555555,0.0,14.641743187857148,13.993116907554098,1.9140455685711492e-27,13.993116907554098,70.0,0.0238171629882546,90.0,3.9823283553123474,0.0195594476535916,0.4680061684508808,0.6453129573102883,0.3871877743861729,0.4110049373744276
1,360,growth,1,89,0,87,2,89,0.9775280898876404,0.0224719101123595,37.12359550561798,3304.0,38.49236863382747,0.0067415730337078,0.2365049812231171,0.6,19,23,0,4,19,59.94736842105263,1900.0,0.0947368421052631,0.0,15.520067911469534,15.758334116989309,3.31549652115017e-27,15.758334116989309,70.0,0.0433849389848642,90.0,3.982331514358521,0.0391682293266058,0.4570903026118154,0.6352449866548068,0.381146991992884,0.4245319309777483
1,370,growth,1,87,0,87,0,87,1.0,0.0,39.47126436781609,3434.0,42.22424864494938,0.1494252873563218,0.2846997973562657,13.0,21,25,0,4,21,54.857142857142854,1900.0,0.0619047619047619,0.0,16.24797601809447,17.023002547779303,4.348174281625739e-26,17.023002547779303,70.0,0.0624333190221694,90.0,3.9823344945907593,0.0645660189911723,0.4527219349788127,0.6307103032287906,0.3784261819372743,0.4408595009594437
1,380,growth,1,87,2,85,0,87,0.9770114942528736,0.0,41.94252873563219,3649.0,45.10709863421561,0.2471264367816092,0.2882849989266231,21.5,22,26,0,4,22,53.72727272727273,1900.0,0.1363636363636363,0.0,16.924640523976294,17.959318292552027,1.7739720096180595e-25,17.959318292552027,70.0,0.0909990475047379,90.0,3.98233699798584,0.0942694023251533,0.4479391707853253,0.6256038133607016,0.3753622880164209,0.4663613355211589
1,390,growth,1,87,10,77,0,87,0.8850574712643678,0.0,44.735632183908045,3892.0,47.95571040011,0.2793103448275862,0.2848611765894396,24.3,22,26,0,4,22,54.59090909090909,1900.0,0.0863636363636363,0.0,17.500482449586364,18.53294655372357,6.607725752690482e-25,18.53294655372357,70.0,0.119496154514226,90.0,3.982339203357697,0.1270588673651218,0.4422263568457584,0.6194702749444563,0.3716821649666738,0.4911783194808998
1,400,growth,1,124,29,95,0,124,0.7661290322580645,0.0,32.685483870967744,4053.0,33.61339462957075,0.1298387096774193,-0.0032950570506434,16.1,22,26,0,4,22,55.63636363636363,1900.0,0.1045454545454545,0.0,19.022850905695268,17.446433128849154,2.4559777576213257e-24,17.446433128849154,70.0,0.1490894123827192,90.0,3.98234099149704,0.1621360257267952,0.4250246061168506,0.6010192977668999,0.3606115786601399,0.5097009910428592
1,410,growth,1,155,34,121,0,155,0.7806451612903226,0.0,26.270967741935483,4072.0,27.901245363297,0.012258064516129,0.1010529659640404,1.9,23,27,5,4,18,53.52173913043478,1900.0,0.0304347826086956,0.0,18.61528503048805,18.233734746133127,3.0359748284332867e-24,18.233734746133127,70.0,0.1849108354552932,90.0,3.9823424220085144,0.1990988366305828,0.4248417745117562,0.6009935884051172,0.3605961530430703,0.5455069884983635
1,420,growth,1,174,40,134,0,174,0.7701149425287356,0.0,24.091954022988507,4192.0,26.506918523503447,0.0689655172413793,0.16523608722906,12.0,23,27,9,4,14,53.82608695652174,1900.0,0.0304347826086956,0.0,18.078387671503528,19.13587360820551,4.1185187398828534e-24,19.13587360820551,70.0,0.2167537820565959,90.0,3.9823436737060542,0.2374549955129623,0.4290380925521079,0.6050011519143079,0.3630006911485847,0.5797544732051807
1,430,growth,1,174,41,133,0,174,0.764367816091954,0.0,25.298850574712645,4402.0,28.96542169855929,0.1206896551724138,0.2458503175055843,21.0,24,28,10,4,14,51.916666666666664,1900.0,0.0333333333333333,0.0,18.286815396670637,19.109264269642445,1.8372624434619226e-23,19.109264269642445,70.0,0.2450023824349045,90.0,3.9823447465896606,0.2761509194970131,0.4270482485019762,0.6026093836213264,0.3615656301727958,0.6065680126077004
1,440,growth,1,174,47,127,0,174,0.7298850574712644,0.0,27.011494252873565,4700.0,31.395516592880774,0.1712643678160919,0.2430094894321485,29.8,24,28,11,4,13,52.375,1900.0,0.0458333333333333,0.0,18.65775540779377,18.890248041043336,9.029139045955564e-23,18.890248041043336,70.0,0.2749953738724192,90.0,3.982345402240753,0.3138408362865448,0.4246424548765117,0.5996662140233381,0.3597997284140028,0.634795102286422
1,450,growth,1,174,52,122,0,174,0.7011494252873564,0.0,28.942528735632184,5036.0,33.79198634487459,0.193103448275862,0.2396469751993815,33.6,24,28,11,4,13,52.333333333333336,1900.0,-0.0041666666666666,0.0,19.018764857588145,18.64203978681016,4.101132215165853e-22,18.64203978681016,70.0,0.3063925731306274,90.0,3.982345998287201,0.3494767323136329,0.4219068861947267,0.5962863251442925,0.3577717950865755,0.6641643682172029
1,460,growth,1,174,53,121,0,174,0.6954022988505747,0.0,31.229885057471265,5434.0,36.13412103981808,0.228735632183908,0.2342134694943483,39.8,24,28,12,4,12,53.458333333333336,1900.0,0.1125,0.0,19.30231330586576,18.365574206428967,3.3493594042432093e-21,18.365574206428967,70.0,0.334751041761289,90.0,3.982346534729004,0.3826338797807693,0.4191719339312102,0.5928242219076764,0.3556945331446058,0.6904455749058949
1,470,growth,1,174,62,112,0,174,0.6436781609195402,0.0,33.50574712643678,5830.0,38.421680691598475,0.2275862068965517,0.2287559651780402,39.6,24,28,12,4,12,53.583333333333336,1900.0,0.0125,0.0,19.58721927116657,18.051897624443317,1.573954137399841e-20,18.051897624443317,70.0,0.3620503237470984,90.0,3.982346773147583,0.4135693237185478,0.4166763274947931,0.5895372665368427,0.3537223599221056,0.715772683669204
1,480,growth,1,174,65,109,0,174,0.6264367816091954,0.0,35.839080459770116,6236.0,40.64597474021473,0.2333333333333333,0.2224294048616255,40.6,24,28,14,4,10,54.083333333333336,1900.0,0.05,0.0,19.799945639467783,17.729086804663996,7.165550492967666e-20,17.729086804663996,70.0,0.3818392679095268,90.0,3.982347071170807,0.443007692694664,0.4144227136128809,0.5864548088159949,0.3518728852895969,0.7337121531991238
1,490,growth,1,174,70,104,0,174,0.5977011494252874,0.0,38.13793103448276,6636.0,42.81018553109005,0.2298850574712643,0.2164210790875314,40.0,24,28,14,4,10,54.541666666666664,1900.0,0.0458333333333333,0.0,19.955106817442797,17.432740290959675,4.721606031938919e-19,17.432740290959675,70.10562356313069,0.4065500628203153,90.0,3.982347249984741,0.4717869162559509,0.4127791339267577,0.5839984880113717,0.3503990928068229,0.7569491556271384
1,500,growth,1,182,72,103,7,182,0.5659340659340659,0.0384615384615384,38.64835164835165,7034.0,40.66800685505291,0.2186813186813186,-0.0260412279066148,39.8,24,28,16,4,8,54.583333333333336,1900.0,0.0041666666666666,0.0,20.000808317582685,17.22376458461468,2.398012796250055e-18,17.22376458461468,70.11642901102702,0.4304348931958278,90.0,3.982347249984741,0.5004784390330315,0.4103141446776862,0.5808610940549461,0.3485166564329676,0.7789515496287954
1,510,growth,1,258,68,174,16,258,0.6744186046511628,0.0620155038759689,27.86046511627907,7188.0,27.205229019933892,0.0596899224806201,-0.1483054885568545,15.4,24,28,16,4,8,54.666666666666664,1900.0,0.0083333333333333,0.0,18.49862751480221,18.75240734011628,2.4803798379865523e-18,18.75240734011628,70.09542719523112,0.4566932916641235,90.0,3.982347249984741,0.5293315649032593,0.4195439533037967,0.5918049736734561,0.3550829842040736,0.8117762758681972
1,520,growth,1,270,63,178,29,270,0.6592592592592592,0.1074074074074074,26.77037037037037,7228.0,26.5865050845676,0.0148148148148148,0.0590397354408546,4.0,24,28,17,4,7,54.5,1900.0,-0.0166666666666666,0.0,17.664904633274784,19.57292768160502,4.1787775750440535e-18,19.57292768160502,70.08243242899577,0.4855113923549652,90.0,3.982347249984741,0.5584621429443359,0.4253173626607126,0.5977595958197339,0.3586557574918403,0.8441671498468055
1,530,growth,1,271,66,166,39,271,0.6125461254612546,0.1439114391143911,27.081180811808117,7339.0,27.087994459370407,0.0409594095940959,0.0599594559616708,11.1,24,28,17,4,7,54.583333333333336,1900.0,0.0083333333333333,0.0,17.372684858821856,19.846831768641177,1.0224549335893322e-17,19.846831768641177,70.01681391398112,0.5112876296043396,90.0,3.982347249984741,0.5882347971200943,0.4284706624249855,0.6007832294096574,0.3604699376457944,0.8717575672501341
1,540,growth,1,269,64,154,51,269,0.5724907063197026,0.1895910780669145,27.92193308550186,7511.0,27.36709102644796,0.0639405204460966,0.00776988387551,17.2,24,28,17,4,7,55.166666666666664,1900.0,0.0583333333333333,0.0,17.15499389747705,20.000853251347312,1.7701751709831338e-17,20.000853251347312,70.13802973429362,0.5408942376573881,90.0,3.982347249984741,0.6194600760936737,0.4317485911547168,0.6038528224767653,0.3623116934860592,0.9032059311434472
1,550,growth,1,266,63,143,60,266,0.5375939849624061,0.225563909774436,28.6203007518797,7613.0,27.532537696953103,0.0383458646616541,-0.014320473204878,10.2,24,28,17,4,7,55.25,1900.0,0.0083333333333333,0.0,16.937815128412463,20.13072499296719,1.9375428090768377e-17,20.13072499296719,70.28494199117024,0.5812122294058403,90.0,3.982347249984741,0.652916431427002,0.4342792378717645,0.6061105186905211,0.3636663112143126,0.944878540620153
1,560,growth,1,265,59,133,73,265,0.5018867924528302,0.2754716981132075,28.99245283018868,7683.0,27.229006353414285,0.0264150943396226,-0.040742771220657,7.0,25,29,17,4,8,52.88,1900.0,-0.016,0.0,16.556622703120393,20.381083700791844,2.987941159927937e-17,20.381083700791844,70.29516845703125,0.6070503622293473,90.0,3.982347190380096,0.6889739632606506,0.4387176959906482,0.6104520576967419,0.3662712346180451,0.9733215968473924
1,570,growth,1,261,52,127,82,261,0.4865900383141762,0.3141762452107279,29.340996168582375,7658.0,27.248065963102025,-0.0095785440613026,-0.0398243169674928,-2.5,25,29,17,4,8,53.64,1900.0,0.076,0.0,16.127574120444812,20.736457247386948,1.8819629051454936e-17,20.736457247386948,70.28583587646484,0.6451219767332077,90.0,3.982347249984741,0.7276987582445145,0.4431567507369719,0.6148136233813782,0.3688881740288269,1.0140101507620347
1,580,growth,1,255,48,120,87,255,0.4705882352941176,0.3411764705882353,29.807843137254903,7601.0,27.175197167490044,-0.0223529411764705,-0.0713999759449678,-5.7,25,29,19,4,6,53.72,1900.0,0.008,0.0,15.86515495449889,20.959877552705652,3.7930215778424274e-17,20.959877552705652,70.22620635986328,0.6978723746538162,90.0,3.982347071170807,0.7686570882797241,0.4465183655399191,0.618140123129472,0.3708840738776832,1.0687564485314995
1,590,growth,1,292,47,149,96,292,0.5102739726027398,0.3287671232876712,25.71917808219178,7510.0,22.930751134271492,-0.0311643835616438,-0.0801013515420156,-9.1,25,29,19,4,6,53.96,1900.0,0.024,0.0,15.265045028843293,21.598668790843387,2.0675840861398645e-17,21.598668790843387,70.21203979492188,0.735781055688858,90.0,3.982347071170807,0.8109956979751587,0.4516888325108213,0.6243798036400324,0.3746278821840194,1.1104089378728774
1,600,growth,1,315,44,168,103,315,0.5333333333333333,0.326984126984127,23.53968253968254,7415.0,21.145322914729043,-0.0301587301587301,-0.0111119406563895,-9.5,25,29,19,4,6,54.0,1900.0,0.004,0.0,14.944796280633836,21.872802346850197,1.435932651480888e-17,21.872802346850197,70.22080017089844,0.77468355178833,90.0,3.982347071170807,0.8538562953472137,0.4555639958634156,0.628811089436938,0.3772866536621628,1.1519702054504928
1,610,growth,1,311,43,157,111,311,0.5048231511254019,0.3569131832797427,23.70418006430868,7372.0,21.403309438772908,-0.0138263665594855,-0.0013979043991236,-4.3,25,29,19,4,6,54.64,1900.0,0.064,0.0,14.778474620684166,21.861916824169096,1.1696901515921858e-17,21.861916824169096,70.24961975097656,0.821285714507103,90.0,3.982347071170807,0.8962974846363068,0.4590337100362817,0.6323130522722199,0.3793878313633319,1.200673545870435
1,620,growth,1,311,45,146,120,311,0.4694533762057878,0.3858520900321543,23.54983922829582,7324.0,21.147329974404485,-0.0154340836012861,-0.0255979464368421,-4.8,25,29,19,4,6,54.92,1900.0,0.028,0.0,14.666530897379689,21.82798367834551,1.6133825632318033e-17,21.82798367834551,70.05842376708985,0.8517449021339416,90.0,3.982347071170807,0.937001734972,0.4615120234420802,0.6346657751796507,0.3807994651077904,1.232544367241732
1,630,growth,1,310,47,144,119,310,0.4645161290322581,0.3838709677419354,23.506451612903227,7287.0,21.157018544597012,-0.0119354838709677,-0.0058528623273295,-3.7,25,29,21,4,4,54.68,1900.0,-0.024,0.0,14.775198385792391,21.652233529859977,1.5792431052583346e-17,21.652233529859977,70.18380187988281,0.8791534906625748,90.0,3.982347071170807,0.9746053963899612,0.4611094540904044,0.6340543498079015,0.3804326098847409,1.2595861005473157
1,640,growth,1,318,47,141,130,318,0.4433962264150943,0.4088050314465409,22.647798742138363,7202.0,20.039208951986065,-0.0267295597484276,-0.0585557553753163,-8.5,25,29,21,4,4,54.8,1900.0,0.012,0.0,14.709473903823948,21.647158808678203,1.4751440605726374e-17,21.647158808678203,70.09067291259765,0.9163006734848024,90.0,3.982347190380096,1.008324772119522,0.4623480401642956,0.6351809835378263,0.3811085901226957,1.297409263607498
