run,mcs,phase,is_growth_window,tumor_cells,normal_cells,hypoxic_cells,necrotic_cells,tumor_like_cells,hypoxic_fraction,necrotic_fraction,avg_tumor_volume,avg_normal_volume,avg_hypoxic_volume,avg_necrotic_volume,total_tumor_volume,avg_tumor_target_volume,tumor_effective_radius,tumor_mean_radius,tumor_radius_std,tumor_radial_cv,tumor_span_x,tumor_span_y,tumor_aspect_ratio,mean_tumor_to_vessel_distance,min_tumor_to_vessel_distance,tumor_near_vessel_fraction,hypoxic_core_offset,hypoxic_mean_radius,necrotic_mean_radius,hypoxic_inner_fraction,necrotic_inner_fraction,normal_fraction,vessel_coverage_gap,normal_mean_radius,mean_dist_to_sprout,min_dist_to_sprout,proximity_threshold,avg_tumor_volume_growth_rate,avg_tumor_target_growth_rate,total_tumor_volume_growth_rate,endothelial_cells,neovascular_cells,vascular_like_cells,active_neovascular_cells,vascular_cells,inactive_neovascular_cells,avg_active_neovascular_volume,avg_inactive_neovascular_volume,avg_neovascular_volume,avg_endothelial_volume,avg_parent_vessel_volume,avg_endothelial_volume_growth_rate,avg_parent_vessel_volume_growth_rate,mean_tumor_oxygen,mean_tumor_vegf,mean_tumor_vegf1,mean_tumor_vegf2,mean_endothelial_oxygen,mean_endothelial_vegf,mean_vascular_oxygen,mean_vascular_vegf1,mean_vascular_vegf2,tumor_oxygen_per_neovascular_cell,tumor_oxygen_per_neovascular_volume,hypoxia_per_neovascular_cell,mean_tumor_hif1a,mean_tumor_vegf_drive,mean_hif_vegf2_boost,mean_endothelial_effective_vegf2
5,0,growth,1,204,204,0,0,204,0.0,0.0,16.0,16.0,0.0,0.0,3264.0,22.5,32.23295624828558,21.555074271738068,7.614343706419764,0.3532506365057303,61.0,60.0,1.0166666666666666,72.97209986072608,56.0357029044876,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,21.555074271738068,85.78431219519621,56.0357029044876,15.0,0.0,0.0,0.0,9,9,13,0,4,9,0.0,64.0,64.0,64.0,1900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0326349717969379,0.0195809830781627,0.0195809830781627
5,10,growth,1,204,204,0,0,204,0.0,0.0,17.852941176470587,17.852941176470587,0.0,0.0,3642.0,22.5,34.04826875894523,22.274123366122367,8.031538861445076,0.3605771023815274,63.0,64.0,0.984375,72.81293297127884,55.036351623268054,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,22.274123366122367,87.3728037702026,55.036351623268054,15.0,0.1852941176470588,0.0,37.8,9,9,13,0,4,9,0.0,39.44444444444444,39.44444444444444,39.44444444444444,1900.0,-2.4555555555555557,0.0,0.0007618235354618,0.0,0.0,0.0,70.0,0.0,90.0,1.6050463616847992,0.0,8.464705949576154e-05,2.145981790033391e-06,0.0,0.3449576489200909,0.5028898631613447,0.3017339178968067,0.3017339178968067
5,20,growth,1,204,204,0,0,204,0.0,0.0,18.955882352941178,18.955882352941178,0.0,0.0,3867.0,22.5,35.0842461779175,23.005334200355563,8.252133884964712,0.3587052382328429,65.0,65.0,1.0,72.4718213787843,56.0357029044876,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,23.005334200355563,88.15486608369787,56.0357029044876,15.0,0.1102941176470588,0.0,22.5,9,9,13,0,4,9,0.0,40.888888888888886,40.888888888888886,40.888888888888886,1900.0,0.1444444444444444,0.0,0.0764892869203821,0.0,0.0,0.0,70.0,0.0,90.0,2.56572288274765,0.0,0.0084988096578202,0.0002078513231532,0.0,0.5270583580734925,0.7000922530885713,0.4200553518531427,0.4200553518531427
5,30,growth,1,204,204,0,0,204,0.0,0.0,19.75,19.75,0.0,0.0,4029.0,22.5,35.811597722448695,23.59397526511368,8.422469146593626,0.3569754164762215,66.0,67.0,0.9850746268656716,72.09979516394803,55.44366510251645,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,23.59397526511368,88.41696137568655,55.44366510251645,15.0,0.0794117647058823,0.0,16.2,9,9,13,0,4,9,0.0,43.77777777777778,43.77777777777778,43.77777777777778,1900.0,0.2888888888888888,0.0,0.3938543845844619,0.0,0.0,0.0,70.0,0.0,90.0,3.1397050619125366,0.0,0.0437615982871624,0.000999630417727,0.0,0.6327131832765289,0.7703661408638004,0.4622196845182802,0.4622196845182802
5,40,growth,1,204,204,0,0,204,0.0,0.0,20.34803921568627,20.34803921568627,0.0,0.0,4151.0,22.5,36.3497501717538,24.044648353981984,8.545851174307526,0.3554159349097848,67.0,68.0,0.9852941176470588,71.72330461531082,55.00909015790027,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,24.044648353981984,88.36615153291477,55.00909015790027,15.0,0.0598039215686274,0.0,12.2,9,9,13,0,4,9,0.0,45.666666666666664,45.666666666666664,45.666666666666664,1900.0,0.1888888888888888,0.0,0.8858724559712059,0.0,0.0,0.0,70.0,0.0,90.0,3.481737434864044,0.0,0.0984302728856895,0.002155407435453,0.0,0.6895928668050074,0.7991631156253596,0.4794978693752157,0.4794978693752157
5,50,growth,1,204,204,0,0,204,0.0,0.0,20.730392156862745,20.730392156862745,0.0,0.0,4229.0,22.5,36.6896785032419,24.278585912169227,8.618410416654228,0.3549799171925576,68.0,69.0,0.9855072463768116,71.54278503706041,54.45181356024793,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,24.278585912169227,88.42614206312308,54.45181356024793,15.0,0.038235294117647,0.0,7.8,9,9,13,0,4,9,0.0,48.666666666666664,48.666666666666664,48.666666666666664,1900.0,0.3,0.0,1.4631920605897903,0.0,0.0,0.0,70.0,0.0,90.0,3.685103476047516,0.0,0.1625768956210878,0.003340621142899,0.0,0.7161766618277983,0.8107622086971763,0.4864573252183057,0.4864573252183057
5,60,growth,1,204,204,0,0,204,0.0,0.0,20.99019607843137,20.99019607843137,0.0,0.0,4282.0,22.5,36.91886960131623,24.475607734466863,8.666285009916669,0.354078440214283,68.0,69.0,0.9855072463768116,71.3646259960504,55.036351623268054,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,24.475607734466863,88.3544039047508,55.036351623268054,15.0,0.0259803921568627,0.0,5.3,9,9,13,0,4,9,0.0,51.111111111111114,51.111111111111114,51.111111111111114,1900.0,0.2444444444444444,0.0,2.142563494689324,0.0,0.0,0.0,70.0,0.0,90.0,3.8058575987815857,0.0,0.238062610521036,0.0046577467275854,0.0,0.7238665062029088,0.8135947810801355,0.4881568686480813,0.4881568686480813
5,70,growth,1,204,204,0,0,204,0.0,0.0,21.20098039215686,21.20098039215686,0.0,0.0,4325.0,22.5,37.10377686630965,24.6240442636087,8.749370469489547,0.355318175025377,69.0,69.0,1.0,71.17837275836527,54.147945482723536,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,24.6240442636087,88.0355186166566,54.147945482723536,15.0,0.021078431372549,0.0,4.3,9,9,13,0,4,9,0.0,53.888888888888886,53.888888888888886,53.888888888888886,1900.0,0.2777777777777778,0.0,2.8905810091425392,0.0,0.0,0.0,70.0,0.0,90.0,3.877512097358704,0.0,0.3211756676825044,0.0059599608435928,0.0,0.719955570468204,0.8113203101029175,0.4867921860617504,0.4867921860617504
5,80,growth,1,204,204,0,0,204,0.0,0.0,21.205882352941178,21.205882352941178,0.0,0.0,4326.0,22.5,37.10806607236597,24.642357880879807,8.709376315785804,0.3534311269192091,69.0,69.0,1.0,71.17138017345994,54.3415126767741,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,24.642357880879807,87.90907991203356,54.3415126767741,15.0,0.0004901960784313,0.0,0.1,9,9,13,0,4,9,0.0,55.888888888888886,55.888888888888886,55.888888888888886,1900.0,0.2,0.0,3.589762613469479,0.0,1.3738220238478599e-47,0.0,70.0,0.0,90.0,3.920023620128632,0.0,0.3988625126077199,0.0071367049969572,0.0,0.7096792732225061,0.8060845319089056,0.4836507191453433,0.4836507191453433
5,90,growth,1,204,204,0,0,204,0.0,0.0,21.313725490196077,21.313725490196077,0.0,0.0,4348.0,22.5,37.202303492218356,24.74265414250508,8.732115054584003,0.352917476204916,69.0,69.0,1.0,70.94253740487531,54.037024344425184,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,24.74265414250508,87.51123865870849,54.037024344425184,15.0,0.0107843137254901,0.0,2.2,9,9,13,0,4,9,0.0,59.0,59.0,59.0,1900.0,0.3111111111111111,0.0,4.32415400693814,0.0,3.2133010226789523e-43,0.0,70.0,0.0,90.0,3.945247769355774,0.0,0.48046155632646,0.008143416208923,0.0,0.6960818707738032,0.7990618389280532,0.4794371033568319,0.4794371033568319
5,100,growth,1,204,204,0,0,204,0.0,0.0,21.392156862745097,21.392156862745097,0.0,0.0,4364.0,22.5,37.2706901372387,24.77583355229064,8.730753189037904,0.3523898871297795,70.0,69.0,1.0144927536231885,70.67878438995169,52.773099207835045,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,24.77583355229064,86.99689643666318,52.773099207835045,15.0,0.0078431372549019,0.0,1.6,9,9,13,0,4,9,0.0,61.0,61.0,61.0,1900.0,0.2,0.0,4.997752700366226,0.0,8.121843469905209e-42,0.0,70.0,0.0,90.0,3.9602187275886536,0.0,0.5553058555962473,0.0091033746819056,0.0,0.6811395372069078,0.7910613796371972,0.4746368277823183,0.4746368277823183
5,110,growth,1,204,204,0,0,204,0.0,0.0,21.40196078431373,21.40196078431373,0.0,0.0,4366.0,22.5,37.279229647062586,24.828520806209205,8.746388802402853,0.3522718437666864,70.0,69.0,1.0144927536231885,70.64786787068311,53.46026561849464,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,24.828520806209205,87.12629625886849,53.46026561849464,15.0,0.0009803921568627,0.0,0.2,9,9,13,0,4,9,0.0,63.888888888888886,63.888888888888886,63.888888888888886,1900.0,0.2888888888888888,0.0,5.6389440350672775,0.0,1.7446413787028176e-39,0.0,70.0,0.0,90.0,3.9691085815429688,0.0,0.6265493372296975,0.0098068591914213,0.0,0.666029954811525,0.7826010726895534,0.469560643613732,0.469560643613732
5,120,growth,1,204,204,0,0,204,0.0,0.0,21.426470588235293,21.426470588235293,0.0,0.0,4371.0,22.5,37.30056986842626,24.844000567077178,8.734345446944719,0.3515675916752038,70.0,69.0,1.0144927536231885,70.66152298113217,53.46026561849464,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,24.844000567077178,87.01166998002904,53.46026561849464,15.0,0.0024509803921568,0.0,0.5,9,9,13,0,4,9,0.0,65.66666666666667,65.66666666666667,65.66666666666667,1900.0,0.1777777777777777,0.0,6.211639441988048,0.0,7.824626484352766e-38,0.0,70.0,0.0,90.0,3.9743908047676086,0.0,0.6901821602208942,0.0105103882267141,0.0,0.6516165947295802,0.7742133711750144,0.4645280227050086,0.4645280227050086
