run,mcs,phase,is_growth_window,tumor_cells,normal_cells,hypoxic_cells,necrotic_cells,tumor_like_cells,hypoxic_fraction,necrotic_fraction,avg_tumor_volume,avg_normal_volume,avg_hypoxic_volume,avg_necrotic_volume,total_tumor_volume,avg_tumor_target_volume,tumor_effective_radius,tumor_mean_radius,tumor_radius_std,tumor_radial_cv,tumor_span_x,tumor_span_y,tumor_aspect_ratio,mean_tumor_to_vessel_distance,min_tumor_to_vessel_distance,tumor_near_vessel_fraction,hypoxic_core_offset,hypoxic_mean_radius,necrotic_mean_radius,hypoxic_inner_fraction,necrotic_inner_fraction,normal_fraction,vessel_coverage_gap,normal_mean_radius,mean_dist_to_sprout,min_dist_to_sprout,proximity_threshold,avg_tumor_volume_growth_rate,avg_tumor_target_growth_rate,total_tumor_volume_growth_rate,mean_tumor_oxygen,mean_tumor_vegf,mean_tumor_vegf1,mean_tumor_vegf2,mean_tumor_hif1a,mean_tumor_vegf_drive,mean_hif_vegf2_boost
4,0,growth,1,13,13,0,0,13,0.0,0.0,16.0,16.0,0.0,0.0,208.0,22.5,8.136857890256438,5.386640797342879,1.7814179837498287,0.3307103723397644,12.0,12.0,1.0,89.65529790087379,88.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,5.386640797342879,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0326349717969379,0.0195809830781627
4,10,growth,1,13,13,0,0,13,0.0,0.0,20.0,20.0,0.0,0.0,260.0,22.5,9.09728368293446,5.926405677970724,2.1171586408511223,0.3572415990219664,14.0,14.0,1.0,89.28934903574624,87.02298546935747,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,5.926405677970724,0.0,0.0,15.0,0.4,0.0,5.2,2.1055588178980474e-07,0.0,0.0,0.0,0.3449599257039523,0.5028930966317008,0.3017358579790204
4,20,growth,1,13,13,0,0,13,0.0,0.0,20.46153846153846,20.46153846153846,0.0,0.0,266.0,22.5,9.201653640780462,5.829356428902135,1.9229453016857907,0.3298726583524326,13.0,13.0,1.0,89.44138514968773,88.0056816347672,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,5.829356428902135,0.0,0.0,15.0,0.0461538461538461,0.0,0.6,0.0025054559630986,0.0,0.0,0.0,0.5275397740986851,0.7004727166084488,0.4202836299650692
4,30,growth,1,13,13,0,0,13,0.0,0.0,20.923076923076923,20.923076923076923,0.0,0.0,272.0,22.5,9.304852983362556,5.971549971716054,1.930644365163188,0.323307076773633,13.0,13.0,1.0,89.36653251511392,88.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,5.971549971716054,0.0,0.0,15.0,0.0461538461538461,0.0,0.6,0.0634582618681284,0.0,0.0,0.0,0.6364110444148015,0.7724252596085788,0.4634551557651472
4,40,growth,1,13,13,0,0,13,0.0,0.0,20.615384615384617,20.615384615384617,0.0,0.0,268.0,22.5,9.23618154310838,5.976039212654451,1.977567974399122,0.3309161643738146,14.0,14.0,1.0,89.28550715051908,87.02298546935747,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,5.976039212654451,0.0,0.0,15.0,-0.0307692307692307,0.0,-0.4,0.3198708742856979,0.0,0.0,0.0,0.6989612035131949,0.803533681965354,0.4821202091792124
4,50,growth,1,13,13,0,0,13,0.0,0.0,20.846153846153847,20.846153846153847,0.0,0.0,271.0,22.5,9.287732724180174,5.9559346096886125,1.955258201684985,0.3282873855774602,14.0,14.0,1.0,89.28114964158345,87.02298546935747,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,5.9559346096886125,0.0,0.0,15.0,0.023076923076923,0.0,0.3,0.834250610608321,0.0,0.0,0.0,0.730129059829162,0.8168806910445487,0.4901284146267292
4,60,growth,1,13,13,0,0,13,0.0,0.0,21.0,21.0,0.0,0.0,273.0,22.5,9.321941800299705,5.93809808705971,1.9963681427897688,0.3361965588174183,14.0,13.0,1.0769230769230769,89.20854846193437,87.02298546935747,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,5.93809808705971,0.0,0.0,15.0,0.0153846153846153,0.0,0.2,1.56810501905588,0.0,0.0,0.0,0.7392713615113157,0.8205536723893826,0.4923322034336295
4,70,growth,1,13,13,0,0,13,0.0,0.0,20.846153846153847,20.846153846153847,0.0,0.0,271.0,22.5,9.287732724180174,5.991220545972506,2.0611680596776267,0.3440314112728184,15.0,14.0,1.0714285714285714,89.13782233877396,86.05230967266364,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,5.991220545972506,0.0,0.0,15.0,-0.0153846153846153,0.0,-0.2,2.4822285175323486,0.0,0.0,0.0,0.7333132324183781,0.8181604139769034,0.490896248386142
4,80,growth,1,13,13,0,0,13,0.0,0.0,20.76923076923077,20.76923076923077,0.0,0.0,270.0,22.5,9.27058084855655,5.962180932831659,2.003214437362002,0.3359868578175808,14.0,13.0,1.0769230769230769,89.21088141623417,87.00574693662483,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,5.962180932831659,0.0,0.0,15.0,-0.0076923076923076,0.0,-0.1,3.804179705106295,0.0,0.0,0.0,0.7157679796521581,0.8108622062206833,0.4865173237324099
4,90,growth,1,13,13,0,0,13,0.0,0.0,20.23076923076923,20.23076923076923,0.0,0.0,263.0,22.5,9.149617481968136,5.89756198526132,1.8105877245981956,0.3070061373026788,13.0,14.0,0.9285714285714286,89.28759331850618,87.02298546935747,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,5.89756198526132,0.0,0.0,15.0,-0.0538461538461538,0.0,-0.7,5.539671751169058,0.0,0.0,0.0,0.6873634500729283,0.7981838687579821,0.4789103212547892
