run,mcs,phase,is_growth_window,tumor_cells,normal_cells,hypoxic_cells,necrotic_cells,tumor_like_cells,hypoxic_fraction,necrotic_fraction,avg_tumor_volume,avg_normal_volume,avg_hypoxic_volume,avg_necrotic_volume,total_tumor_volume,avg_tumor_target_volume,tumor_effective_radius,tumor_mean_radius,tumor_radius_std,tumor_radial_cv,tumor_span_x,tumor_span_y,tumor_aspect_ratio,mean_tumor_to_vessel_distance,min_tumor_to_vessel_distance,tumor_near_vessel_fraction,hypoxic_core_offset,hypoxic_mean_radius,necrotic_mean_radius,hypoxic_inner_fraction,necrotic_inner_fraction,normal_fraction,vessel_coverage_gap,normal_mean_radius,mean_dist_to_sprout,min_dist_to_sprout,proximity_threshold,avg_tumor_volume_growth_rate,avg_tumor_target_growth_rate,total_tumor_volume_growth_rate,mean_tumor_oxygen,mean_tumor_vegf,mean_tumor_vegf1,mean_tumor_vegf2,mean_tumor_hif1a,mean_tumor_vegf_drive,mean_hif_vegf2_boost
7,0,growth,1,13,13,0,0,13,0.0,0.0,16.0,16.0,0.0,0.0,208.0,22.5,8.136857890256438,5.386640797342879,1.7814179837498287,0.3307103723397644,12.0,12.0,1.0,89.65529790087379,88.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,5.386640797342879,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0326349717969379,0.0195809830781627
7,10,growth,1,13,13,0,0,13,0.0,0.0,20.384615384615383,20.384615384615383,0.0,0.0,265.0,22.5,9.18434101276213,5.925342212106658,1.8855502686643577,0.3182179528486644,13.0,14.0,0.9285714285714286,89.19253176470319,87.02298546935747,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,5.925342212106658,0.0,0.0,15.0,0.4384615384615384,0.0,5.7,1.9715448227832266e-07,0.0,0.0,0.0,0.3449599257340875,0.5028930966744973,0.3017358580046984
7,20,growth,1,13,13,0,0,13,0.0,0.0,21.076923076923077,21.076923076923077,0.0,0.0,274.0,22.5,9.338999347593866,5.909081756433467,1.9171951216626464,0.3244489077470142,13.0,13.0,1.0,89.3515810601945,88.0056816347672,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,5.909081756433467,0.0,0.0,15.0,0.0692307692307692,0.0,0.9,0.0025250676016394,0.0,0.0,0.0,0.5275395799718942,0.7004725635420029,0.4202835381252017
7,30,growth,1,13,13,0,0,13,0.0,0.0,20.76923076923077,20.76923076923077,0.0,0.0,270.0,22.5,9.27058084855655,5.955429162361991,1.917422530520813,0.321962108564539,15.0,13.0,1.1538461538461535,89.19345613506522,87.09190547921202,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,5.955429162361991,0.0,0.0,15.0,-0.0307692307692307,0.0,-0.4,0.0635180395956222,0.0,0.0,0.0,0.6364099003549595,0.7724246314073006,0.4634547788443803
7,40,growth,1,13,13,0,0,13,0.0,0.0,20.76923076923077,20.76923076923077,0.0,0.0,270.0,22.5,9.27058084855655,5.951955638997987,1.9697324954644884,0.3309387056849928,14.0,14.0,1.0,89.1972801747186,87.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,5.951955638997987,0.0,0.0,15.0,0.0,0.0,0.0,0.3189800049249942,0.0,0.0,0.0,0.6989570933028373,0.8035318438742944,0.4821191063245766
7,50,growth,1,13,13,0,0,13,0.0,0.0,20.692307692307693,20.692307692307693,0.0,0.0,269.0,22.5,9.25339718068125,5.891862400928451,1.8126881660576375,0.3076596231731398,13.0,13.0,1.0,89.28022845976967,88.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,5.891862400928451,0.0,0.0,15.0,-0.0076923076923076,0.0,-0.1,0.8276931184988755,0.0,0.0,0.0,0.7301444009987949,0.8168871248262123,0.4901322748957273
7,60,growth,1,13,13,0,0,13,0.0,0.0,20.923076923076923,20.923076923076923,0.0,0.0,272.0,22.5,9.304852983362556,6.082961559525099,1.9741715358034997,0.3245411821996824,13.0,15.0,0.8666666666666667,88.96929681062888,87.05170877128145,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,6.082961559525099,0.0,0.0,15.0,0.023076923076923,0.0,0.3,1.5801541530168974,0.0,0.0,0.0,0.7392382890931118,0.8205411234462845,0.4923246740677707
7,70,growth,1,13,13,0,0,13,0.0,0.0,20.76923076923077,20.76923076923077,0.0,0.0,270.0,22.5,9.27058084855655,6.135074992281155,1.8726575198255588,0.3052379183924635,15.0,14.0,1.0714285714285714,88.97887726635138,87.05170877128145,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,6.135074992281155,0.0,0.0,15.0,-0.0153846153846153,0.0,-0.2,2.4976078546964207,0.0,0.0,0.0,0.7333104454170883,0.8181599813484403,0.4908959888090641
7,80,growth,1,13,13,0,0,13,0.0,0.0,20.53846153846154,20.53846153846154,0.0,0.0,267.0,22.5,9.218933756735217,5.979860920778681,1.804845174859955,0.3018205939520301,14.0,13.0,1.0769230769230769,89.2111203906833,87.09190547921202,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,5.979860920778681,0.0,0.0,15.0,-0.023076923076923,0.0,-0.3,3.800666680702797,0.0,0.0,0.0,0.715740314799485,0.8108519220009315,0.4865111532005589
7,90,growth,1,13,13,0,0,13,0.0,0.0,21.0,21.0,0.0,0.0,273.0,22.5,9.321941800299705,6.108743792943967,1.79331204189696,0.2935647823319031,15.0,13.0,1.1538461538461535,89.13036395478697,87.05170877128145,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,6.108743792943967,0.0,0.0,15.0,0.0461538461538461,0.0,0.6,5.561502456665039,0.0,0.0,0.0,0.6871126901925597,0.7980637515456602,0.4788382509273961
