run,mcs,phase,is_growth_window,tumor_cells,normal_cells,hypoxic_cells,necrotic_cells,tumor_like_cells,hypoxic_fraction,necrotic_fraction,avg_tumor_volume,avg_normal_volume,avg_hypoxic_volume,avg_necrotic_volume,total_tumor_volume,avg_tumor_target_volume,tumor_effective_radius,tumor_mean_radius,tumor_radius_std,tumor_radial_cv,tumor_span_x,tumor_span_y,tumor_aspect_ratio,mean_tumor_to_vessel_distance,min_tumor_to_vessel_distance,tumor_near_vessel_fraction,hypoxic_core_offset,hypoxic_mean_radius,necrotic_mean_radius,hypoxic_inner_fraction,necrotic_inner_fraction,normal_fraction,vessel_coverage_gap,normal_mean_radius,mean_dist_to_sprout,min_dist_to_sprout,proximity_threshold,avg_tumor_volume_growth_rate,avg_tumor_target_growth_rate,total_tumor_volume_growth_rate,mean_tumor_oxygen,mean_tumor_vegf,mean_tumor_vegf1,mean_tumor_vegf2,mean_tumor_hif1a,mean_tumor_vegf_drive,mean_hif_vegf2_boost
10,100,growth,1,13,13,0,0,13,0.0,0.0,20.46153846153846,20.46153846153846,0.0,0.0,266.0,22.5,9.201653640780462,5.770815276724583,1.95826019121598,0.3393385678301343,14.0,14.0,1.0,89.43858098639761,86.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,5.770815276724583,0.0,0.0,15.0,0.023076923076923,0.0,0.3,7.431117314558763,0.0,0.0,0.0,0.6522413649553479,0.7808578836622228,0.4685147301973336
10,110,growth,1,13,13,0,0,13,0.0,0.0,20.53846153846154,20.53846153846154,0.0,0.0,267.0,22.5,9.218933756735217,6.04106396534225,1.99547683162634,0.3303187721690161,15.0,14.0,1.0714285714285714,89.20333575756516,86.00581375697809,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,6.04106396534225,0.0,0.0,15.0,0.0076923076923076,0.0,0.1,9.36530120556171,0.0,0.0,0.0,0.6152659271973183,0.7603578520417542,0.4562147112250525
10,120,growth,1,13,13,0,0,13,0.0,0.0,20.46153846153846,20.46153846153846,0.0,0.0,266.0,22.5,9.201653640780462,5.85148828403586,1.8752716327784833,0.320477721521657,14.0,13.0,1.0769230769230769,89.28407768495354,86.00581375697809,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,5.85148828403586,0.0,0.0,15.0,-0.0076923076923076,0.0,-0.1,11.15835402562068,0.0,0.0,0.0,0.5794974269223494,0.7380151164023411,0.4428090698414046
10,130,growth,1,13,13,0,0,13,0.0,0.0,20.846153846153847,20.846153846153847,0.0,0.0,271.0,22.5,9.287732724180174,5.930240693088667,2.0627964023059753,0.3478436220489395,14.0,14.0,1.0,89.19812350207937,86.00581375697809,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,5.930240693088667,0.0,0.0,15.0,0.0384615384615384,0.0,0.5,12.940205280597391,0.0,0.0,0.0,0.5462750375949388,0.71474086925166,0.428844521550996
10,140,growth,1,13,13,0,0,13,0.0,0.0,20.692307692307693,20.692307692307693,0.0,0.0,269.0,22.5,9.25339718068125,6.13511186379306,1.8417727608791787,0.3002019851909423,15.0,14.0,1.0714285714285714,89.05303128809729,86.00581375697809,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,6.13511186379306,0.0,0.0,15.0,-0.0153846153846153,0.0,-0.2,14.58478223360502,0.0,0.0,0.0,0.5164625335983755,0.6915281968279902,0.4149169180967941
10,150,growth,1,13,13,0,0,13,0.0,0.0,20.76923076923077,20.76923076923077,0.0,0.0,270.0,22.5,9.27058084855655,5.82263733693714,1.7460354293504907,0.2998702011327656,14.0,14.0,1.0,89.35828782968777,86.00581375697809,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,5.82263733693714,0.0,0.0,15.0,0.0076923076923076,0.0,0.1,16.028513468228855,0.0,0.0,0.0,0.4904166458944891,0.6692502741943852,0.4015501645166311
10,160,growth,1,13,13,0,0,13,0.0,0.0,20.615384615384617,20.615384615384617,0.0,0.0,268.0,22.5,9.23618154310838,5.986772160627983,1.763968925044411,0.294644405652374,14.0,14.0,1.0,89.20672253448359,86.00581375697809,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,5.986772160627983,0.0,0.0,15.0,-0.0153846153846153,0.0,-0.2,17.46852830740122,0.0,0.0,0.0,0.4677335462189348,0.6481938781224567,0.388916326873474
10,170,growth,1,13,13,0,0,13,0.0,0.0,20.615384615384617,20.615384615384617,0.0,0.0,268.0,22.5,9.23618154310838,5.851185736546191,2.1056374263236397,0.3598650805377689,15.0,13.0,1.1538461538461535,89.1954951904197,85.00588214941364,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,5.851185736546191,0.0,0.0,15.0,0.0,0.0,0.0,18.74737446124737,0.0,0.0,0.0,0.4479963310332229,0.6285261816831528,0.3771157090098916
10,180,growth,1,13,13,0,0,13,0.0,0.0,20.46153846153846,20.46153846153846,0.0,0.0,266.0,22.5,9.201653640780462,5.930803296318862,1.9115020674684151,0.3223007022766795,15.0,13.0,1.1538461538461535,89.20013466359094,86.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,5.930803296318862,0.0,0.0,15.0,-0.0153846153846153,0.0,-0.2,19.912184201754055,0.0,0.0,0.0,0.4309869174479436,0.6105135034564202,0.3663081020738521
10,190,growth,1,13,13,0,0,13,0.0,0.0,20.923076923076923,20.923076923076923,0.0,0.0,272.0,22.5,9.304852983362556,5.948373195613903,1.9527827199974157,0.3282885346597488,15.0,13.0,1.1538461538461535,89.11936145093607,86.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,5.948373195613903,0.0,0.0,15.0,0.0461538461538461,0.0,0.6,20.96160389826848,0.0,0.0,0.0,0.4163614439657067,0.5942034950501484,0.356522097030089
10,200,growth,1,13,13,0,0,13,0.0,0.0,20.307692307692307,20.307692307692307,0.0,0.0,264.0,22.5,9.16699568847508,5.975728280944654,1.822219966429081,0.3049368848044445,15.0,12.0,1.25,89.1258379330564,86.00581375697809,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,5.975728280944654,0.0,0.0,15.0,-0.0615384615384615,0.0,-0.8,21.924318460317757,0.0,0.0,0.0,0.4038840384100541,0.5796683817144771,0.3478010290286862
10,210,growth,1,13,13,0,0,13,0.0,0.0,20.923076923076923,20.923076923076923,0.0,0.0,272.0,22.5,9.304852983362556,6.050397493406416,1.968859056813252,0.3254098691794826,16.0,14.0,1.1428571428571428,88.88350114497364,85.0235261559999,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,6.050397493406416,0.0,0.0,15.0,0.0615384615384615,0.0,0.8,22.78828738285945,0.0,0.0,0.0,0.3930943242348345,0.5666237907980307,0.3399742744788184
10,220,growth,1,13,13,0,0,13,0.0,0.0,20.692307692307693,20.692307692307693,0.0,0.0,269.0,22.5,9.25339718068125,6.024676123106385,1.7185581509078138,0.2852532012993434,14.0,14.0,1.0,88.96080484536586,86.00581375697809,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,6.024676123106385,0.0,0.0,15.0,-0.023076923076923,0.0,-0.3,23.55637110196627,0.0,0.0,0.0,0.3838439941824264,0.5550835394964178,0.3330501236978506
10,230,growth,1,13,13,0,0,13,0.0,0.0,20.692307692307693,20.692307692307693,0.0,0.0,269.0,22.5,9.25339718068125,5.904902980921465,2.0231094849653455,0.342615194779989,14.0,14.0,1.0,89.19633187447238,87.00574693662483,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,5.904902980921465,0.0,0.0,15.0,0.0,0.0,0.0,24.24152007469764,0.0,0.0,0.0,0.3759142599646245,0.5449252550307807,0.3269551530184684
