run,mcs,phase,is_growth_window,tumor_cells,normal_cells,hypoxic_cells,necrotic_cells,tumor_like_cells,hypoxic_fraction,necrotic_fraction,avg_tumor_volume,avg_normal_volume,avg_hypoxic_volume,avg_necrotic_volume,total_tumor_volume,avg_tumor_target_volume,tumor_effective_radius,tumor_mean_radius,tumor_radius_std,tumor_radial_cv,tumor_span_x,tumor_span_y,tumor_aspect_ratio,mean_tumor_to_vessel_distance,min_tumor_to_vessel_distance,tumor_near_vessel_fraction,hypoxic_core_offset,hypoxic_mean_radius,necrotic_mean_radius,hypoxic_inner_fraction,necrotic_inner_fraction,normal_fraction,vessel_coverage_gap,normal_mean_radius,mean_dist_to_sprout,min_dist_to_sprout,proximity_threshold,avg_tumor_volume_growth_rate,avg_tumor_target_growth_rate,total_tumor_volume_growth_rate,mean_tumor_oxygen,mean_tumor_vegf,mean_tumor_vegf1,mean_tumor_vegf2,mean_tumor_hif1a,mean_tumor_vegf_drive,mean_hif_vegf2_boost
9,0,growth,1,13,13,0,0,13,0.0,0.0,16.0,16.0,0.0,0.0,208.0,22.5,8.136857890256438,5.386640797342879,1.7814179837498287,0.3307103723397644,12.0,12.0,1.0,89.65529790087379,88.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,5.386640797342879,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0326349717969379,0.0195809830781627
9,10,growth,1,13,13,0,0,13,0.0,0.0,20.23076923076923,20.23076923076923,0.0,0.0,263.0,22.5,9.149617481968136,5.890518150734573,1.9794497871860537,0.3360400115122652,13.0,13.0,1.0,89.28114907360359,88.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,5.890518150734573,0.0,0.0,15.0,0.4230769230769231,0.0,5.5,1.986278180564883e-07,0.0,0.0,0.0,0.3449599257310644,0.5028930966702041,0.3017358580021224
9,20,growth,1,13,13,0,0,13,0.0,0.0,20.692307692307693,20.692307692307693,0.0,0.0,269.0,22.5,9.25339718068125,5.906097793927225,2.0084668065200586,0.3400666356363429,13.0,13.0,1.0,89.28114907360359,88.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,5.906097793927225,0.0,0.0,15.0,0.0461538461538461,0.0,0.6,0.0025510482507972,0.0,0.0,0.0,0.5275396369727445,0.7004726084846296,0.4202835650907777
9,30,growth,1,13,13,0,0,13,0.0,0.0,20.53846153846154,20.53846153846154,0.0,0.0,267.0,22.5,9.218933756735217,5.817691227020455,1.8166195937071683,0.3122578223591207,13.0,15.0,0.8666666666666667,89.42775942551658,87.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,5.817691227020455,0.0,0.0,15.0,-0.0153846153846153,0.0,-0.2,0.062411804898427,0.0,0.0,0.0,0.6364118444829384,0.7724256991858354,0.4634554195115012
9,40,growth,1,13,13,0,0,13,0.0,0.0,20.23076923076923,20.23076923076923,0.0,0.0,263.0,22.5,9.149617481968136,5.89280109747275,1.8547264819268168,0.3147444570498492,14.0,14.0,1.0,89.27889113759338,87.00574693662483,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,5.89280109747275,0.0,0.0,15.0,-0.0307692307692307,0.0,-0.4,0.3178885900057279,0.0,0.0,0.0,0.6989659797984051,0.8035358327860525,0.4821214996716314
9,50,growth,1,13,13,0,0,13,0.0,0.0,21.0,21.0,0.0,0.0,273.0,22.5,9.321941800299705,6.017877017882686,1.9206295477115864,0.3191540043115297,14.0,14.0,1.0,89.28495599057479,87.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,6.017877017882686,0.0,0.0,15.0,0.0769230769230769,0.0,1.0,0.83634208715879,0.0,0.0,0.0,0.7300981975173827,0.8168682305886168,0.49012093835317
9,60,growth,1,13,13,0,0,13,0.0,0.0,20.76923076923077,20.76923076923077,0.0,0.0,270.0,22.5,9.27058084855655,5.944585185513189,1.9491659505674213,0.3278893126668437,14.0,14.0,1.0,89.36047331556144,87.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,5.944585185513189,0.0,0.0,15.0,-0.023076923076923,0.0,-0.3,1.5661104275630071,0.0,0.0,0.0,0.7392297461889753,0.8205375064567993,0.4923225038740796
9,70,growth,1,13,13,0,0,13,0.0,0.0,20.307692307692307,20.307692307692307,0.0,0.0,264.0,22.5,9.16699568847508,5.942047546862043,1.9696800196672752,0.3314816995544659,14.0,13.0,1.0769230769230769,89.28541657111025,87.02298546935747,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,5.942047546862043,0.0,0.0,15.0,-0.0461538461538461,0.0,-0.6,2.4818466626680813,0.0,0.0,0.0,0.7332351136434353,0.8181295509158303,0.4908777305494981
9,80,growth,1,13,13,0,0,13,0.0,0.0,20.53846153846154,20.53846153846154,0.0,0.0,267.0,22.5,9.218933756735217,5.8429538811942985,1.8910020756880737,0.3236380286646303,14.0,13.0,1.0769230769230769,89.34493292749595,87.02298546935747,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,5.8429538811942985,0.0,0.0,15.0,0.023076923076923,0.0,0.3,3.786036436374371,0.0,0.0,0.0,0.7157522298898441,0.8108582818366235,0.486514969101974
9,90,growth,1,13,13,0,0,13,0.0,0.0,21.076923076923077,21.076923076923077,0.0,0.0,274.0,22.5,9.338999347593866,5.960831989908087,1.8933643879259132,0.317634248227672,14.0,13.0,1.0769230769230769,89.19990925203871,87.02298546935747,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,5.960831989908087,0.0,0.0,15.0,0.0538461538461538,0.0,0.7,5.5466324366056,0.0,0.0,0.0,0.6873670620213199,0.7981872044617795,0.4789123226770677
