run,mcs,phase,is_growth_window,tumor_cells,normal_cells,hypoxic_cells,necrotic_cells,tumor_like_cells,hypoxic_fraction,necrotic_fraction,avg_tumor_volume,avg_normal_volume,avg_hypoxic_volume,avg_necrotic_volume,total_tumor_volume,avg_tumor_target_volume,tumor_effective_radius,tumor_mean_radius,tumor_radius_std,tumor_radial_cv,tumor_span_x,tumor_span_y,tumor_aspect_ratio,mean_tumor_to_vessel_distance,min_tumor_to_vessel_distance,tumor_near_vessel_fraction,hypoxic_core_offset,hypoxic_mean_radius,necrotic_mean_radius,hypoxic_inner_fraction,necrotic_inner_fraction,normal_fraction,vessel_coverage_gap,normal_mean_radius,mean_dist_to_sprout,min_dist_to_sprout,proximity_threshold,avg_tumor_volume_growth_rate,avg_tumor_target_growth_rate,total_tumor_volume_growth_rate,mean_tumor_oxygen,mean_tumor_vegf,mean_tumor_vegf1,mean_tumor_vegf2,mean_tumor_hif1a,mean_tumor_vegf_drive,mean_hif_vegf2_boost
1,0,growth,1,13,13,0,0,13,0.0,0.0,16.0,16.0,0.0,0.0,208.0,22.5,8.136857890256438,5.386640797342879,1.7814179837498287,0.3307103723397644,12.0,12.0,1.0,89.65529790087379,88.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,5.386640797342879,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0326349717969379,0.0195809830781627
1,10,growth,1,13,13,0,0,13,0.0,0.0,20.615384615384617,20.615384615384617,0.0,0.0,268.0,22.5,9.23618154310838,5.851953445551789,1.789073445420576,0.3057224330416527,13.0,14.0,0.9285714285714286,89.34404764122249,87.00574693662483,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,5.851953445551789,0.0,0.0,15.0,0.4615384615384615,0.0,6.0,1.908349255713277e-07,0.0,0.0,0.0,0.3449599257508766,0.5028930966983405,0.3017358580190042
1,20,growth,1,13,13,0,0,13,0.0,0.0,20.384615384615383,20.384615384615383,0.0,0.0,265.0,22.5,9.18434101276213,5.908289684252717,1.85003003519248,0.3131244630951897,13.0,14.0,0.9285714285714286,89.26943708819886,87.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,5.908289684252717,0.0,0.0,15.0,-0.023076923076923,0.0,-0.3,0.0025375107428632,0.0,0.0,0.0,0.5275396439065639,0.7004726139533297,0.4202835683719978
1,30,growth,1,13,13,0,0,13,0.0,0.0,20.923076923076923,20.923076923076923,0.0,0.0,272.0,22.5,9.304852983362556,6.0584558934920585,1.927453825636235,0.3181427511433548,13.0,16.0,0.8125,89.12069135912905,86.00581375697809,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,6.0584558934920585,0.0,0.0,15.0,0.0538461538461538,0.0,0.7,0.0642392572302084,0.0,0.0,0.0,0.6364053225440051,0.7724221174115583,0.4634532704469349
1,40,growth,1,13,13,0,0,13,0.0,0.0,20.46153846153846,20.46153846153846,0.0,0.0,266.0,22.5,9.201653640780462,5.895149077132168,1.757226247315323,0.2980800356910001,13.0,15.0,0.8666666666666667,89.12359123947823,87.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,5.895149077132168,0.0,0.0,15.0,-0.0461538461538461,0.0,-0.6,0.3163335793293439,0.0,0.0,0.0,0.6989694387786656,0.8035373981934982,0.4821224389160989
1,50,growth,1,13,13,0,0,13,0.0,0.0,20.76923076923077,20.76923076923077,0.0,0.0,270.0,22.5,9.27058084855655,6.148730763286001,2.025843200962099,0.3294733952344091,14.0,16.0,0.875,89.03947345297266,86.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,6.148730763286001,0.0,0.0,15.0,0.0307692307692307,0.0,0.4,0.8520155319800744,0.0,0.0,0.0,0.7300825439834764,0.8168618232613049,0.4901170939567829
1,60,growth,1,13,13,0,0,13,0.0,0.0,21.076923076923077,21.076923076923077,0.0,0.0,274.0,22.5,9.338999347593866,5.954722099880573,2.002516988311349,0.3362905866508046,13.0,15.0,0.8666666666666667,89.12066304810135,86.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,5.954722099880573,0.0,0.0,15.0,0.0307692307692307,0.0,0.4,1.5693279504776,0.0,0.0,0.0,0.7391788430229933,0.820517185813386,0.4923103114880315
1,70,growth,1,13,13,0,0,13,0.0,0.0,21.076923076923077,21.076923076923077,0.0,0.0,274.0,22.5,9.338999347593866,6.043711252121077,2.060069044711596,0.340861592947314,13.0,15.0,0.8666666666666667,89.1972932282529,86.00581375697809,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,6.043711252121077,0.0,0.0,15.0,0.0,0.0,0.0,2.484706942851727,0.0,0.0,0.0,0.7333026400030662,0.818156246184821,0.4908937477108925
1,80,growth,1,13,13,0,0,13,0.0,0.0,20.76923076923077,20.76923076923077,0.0,0.0,270.0,22.5,9.27058084855655,6.112532200248893,1.9666628064631495,0.3217427314956427,14.0,15.0,0.9333333333333332,89.11817760035811,86.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,6.112532200248893,0.0,0.0,15.0,-0.0307692307692307,0.0,-0.4,3.8399974566239576,0.0,0.0,0.0,0.7157165691454735,0.810840761132906,0.4865044566797436
1,90,growth,1,13,13,0,0,13,0.0,0.0,21.307692307692307,21.307692307692307,0.0,0.0,277.0,22.5,9.389986074159536,6.071382301069174,1.9286232135517023,0.3176580089862025,13.0,15.0,0.8666666666666667,89.1250166943361,87.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,6.071382301069174,0.0,0.0,15.0,0.0538461538461538,0.0,0.7,5.554155679849478,0.0,0.0,0.0,0.6874731016091954,0.7982351372843749,0.4789410823706249
